gene_name,gene_length,gene_type,gene_chr
Bcas2,7511.0,,
Rarg,22579.0,protein_coding,chr15
Ckap4,7757.0,,
Gprc5b,23164.0,protein_coding,chr7
Man1b1,19874.0,,
C1qtnf4,4665.0,,
Ndufb7,4955.0,,
Rab21,28510.0,,
Rnf25,7649.0,,
Plod1,27014.0,,
Snx9,90625.0,,
Gemin7,12649.0,,
Ttll5,237234.0,protein_coding,chr12
Sugt1,47505.0,,
Rplp0,4260.0,protein_coding,chr5
Aldh7a1,63264.0,,
Cfl1,4746.0,,
1700112D23Rik,78441.0,,
Rpl36,,,
Tmx2,7824.0,,
Rpe,18974.0,,
Galnt16,112695.0,,
Kif16b,284057.0,,
Hif1an,13424.0,,
Arhgef4,135121.0,protein_coding,chr1
Plce1,303921.0,protein_coding,chr19
Uri1,63559.0,,
Btf3,7110.0,,
Dgkz,43040.0,protein_coding,chr2
Pcgf5,112661.0,,
Eif1ax,17750.0,,
Ankrd12,111391.0,,
Immp1l,60920.0,protein_coding,chr2
Pdss2,243396.0,protein_coding,chr10
Pcbd2,49462.0,,
Cd164,11634.0,,
C130036L24Rik,14217.0,,
Ppt2,11848.0,protein_coding,chr17
Dcps,51653.0,,
Rsrp1,4079.0,protein_coding,chr4
Cald1,176973.0,,
D130017N08Rik,10221.0,,
Slc35a1,24181.0,,
Tspan33,24337.0,protein_coding,chr6
Ubl3,48154.0,,
Slc2a8,9093.0,,
Rfng,3461.0,,
Trmt13,33494.0,,
Tmem199,5117.0,,
Elf1,101300.0,,
Rpl19,3782.0,,
Polr2h,4602.0,,
Pank2,36693.0,protein_coding,chr2
Ankrd50,35585.0,,
Sf3b3,36548.0,,
Cacfd1,11163.0,,
Eef1d,15351.0,,
1110051M20Rik,169636.0,protein_coding,chr2
Ice1,85927.0,,
Klf15,12662.0,protein_coding,chr6
Fuca1,19576.0,,
Decr1,28267.0,,
Lipe,19183.0,,
Brat1,14368.0,,
Helz,145896.0,,
Zfp946,32467.0,,
Ncbp1,33790.0,,
Slc38a7,17619.0,,
Lnx1,110465.0,,
Ppp2r5c,135942.0,,
Skp1a,14863.0,,
Tbcb,8141.0,,
Tfrc,23874.0,,
Gzf1,11926.0,,
Bbs4,31518.0,,
Ahsa1,7519.0,,
Hs6st1,38046.0,,
Slc44a1,182065.0,,
Ccdc107,3021.0,,
Agl,68167.0,protein_coding,chr3
Sept9,162664.0,protein_coding,chr11
Rer1,12272.0,,
B230217O12Rik,37582.0,,
Wdr36,30369.0,,
Slc16a4,20885.0,,
Wdr45b,27221.0,,
Ncoa7,174327.0,,
Sbf1,27075.0,,
Bcl6,23800.0,protein_coding,chr16
Rpl6,4760.0,,
Oscp1,33630.0,,
Ap1b1,55967.0,,
Cntln,247612.0,,
P4ha2,31570.0,,
Otud5,35262.0,,
Prdx1,15278.0,,
Ccni,24562.0,,
Gna13,38538.0,protein_coding,chr11
Tomm5,2906.0,,
Ten1,16463.0,,
Anks3,22769.0,,
Vrk3,29102.0,,
Esf1,50681.0,,
Cdkn2aip,4588.0,protein_coding,chr8
Mrps28,121772.0,,
Ralgapa2,272465.0,protein_coding,chr2
Zfp612,12995.0,,
Bola1,23121.0,,
Ugp2,50063.0,,
Prrg2,9093.0,protein_coding,chr7
F730043M19Rik,35886.0,processed_transcript,chr12
1700084C06Rik,36638.0,,
Ccdc50,63349.0,,
Zfp963,8331.0,,
Aff4,70997.0,,
Fndc4,3838.0,protein_coding,chr5
Mmd2,46442.0,protein_coding,chr5
S100b,7306.0,protein_coding,chr10
Agap1,442811.0,,
Snhg3,5672.0,,
Ino80b,3666.0,,
Gnb1l,67966.0,,
Tmem19,22827.0,,
Idnk,7044.0,,
Tesk2,85008.0,,
Mrpl3,26649.0,,
Lrp6,120489.0,,
Atrx,131788.0,,
Sobp,172030.0,,
Slc30a7,68433.0,protein_coding,chr3
9430091E24Rik,16594.0,processed_transcript,chr8
Mlf2,5852.0,,
2310015A10Rik,12298.0,,
Eid2,1391.0,,
Eml2,30061.0,protein_coding,chr7
Lrrc58,20469.0,protein_coding,chr16
Cox7b,6750.0,,
Nudt13,22881.0,,
Akr1b10,12732.0,,
Slc26a11,25522.0,protein_coding,chr11
Cdk16,11926.0,,
Pdzrn3,228288.0,protein_coding,chr6
Ktn1,91446.0,,
Fnip2,111822.0,,
Shc1,11584.0,,
Thada,276129.0,protein_coding,chr17
Slc25a12,96686.0,,
Mecp2,108771.0,,
Spef2,170675.0,,
Seh1l,20611.0,,
Mrpl57,3062.0,,
Rpain,7620.0,protein_coding,chr11
Ndufa10,34850.0,,
Radil,66259.0,protein_coding,chr5
Tank,75586.0,protein_coding,chr2
Peli1,59032.0,,
Ube2h,93250.0,,
Bms1,36093.0,,
Fbxo9,27566.0,,
Alg2,9266.0,,
C2cd5,89221.0,,
Tac1,10955.0,,
Polr2c,16085.0,,
Klhl13,145811.0,protein_coding,chrX
Emc4,5016.0,,
Ermp1,40201.0,,
Dexi,40523.0,,
Rpl30,3135.0,,
Jmy,69707.0,,
St13,36408.0,,
Abcc4,223527.0,protein_coding,chr14
Cttn,35276.0,protein_coding,chr7
Nfs1,20547.0,,
Eid2b,1750.0,,
Ddx21,22030.0,,
Alg12,14074.0,,
Gm9801,114973.0,,
Ercc3,29851.0,,
Fbxl3,19327.0,,
Gpr162,5539.0,,
Arpc5,9055.0,,
Ap2a1,29123.0,,
Ncapd2,23694.0,,
Mrpl20,7097.0,,
Rnf168,23975.0,,
Gm6277,20198.0,,
Abca8b,63655.0,,
Pcgf6,17289.0,,
Psd,15069.0,,
Hook3,97803.0,,
Ctnna3,1573569.0,protein_coding,chr10
Cachd1,252545.0,protein_coding,chr4
Ptbp2,65724.0,,
Akr1a1,15170.0,,
Zmiz1,207558.0,protein_coding,chr14
Opa3,28209.0,,
Ddr1,23054.0,protein_coding,chr17
Ccdc127,15474.0,,
Ywhag,26207.0,,
Srp14,3861.0,,
Rmdn1,31770.0,,
Rrs1,2047.0,,
Exd2,37132.0,,
M6pr,8960.0,,
Exoc4,724894.0,protein_coding,chr6
Tmem87b,36143.0,,
Arhgap17,90697.0,protein_coding,chr7
Taok1,78653.0,,
Gdpd1,40195.0,,
Alg9,68523.0,,
Kifc2,8338.0,,
Ppp1r1a,7724.0,protein_coding,chr15
Drg1,79055.0,,
Rps3a1,4762.0,,
Nab1,43385.0,,
8030462N17Rik,82989.0,,
Vdac3,16738.0,,
Sec61a1,15326.0,protein_coding,chr6
Hnrnph3,9553.0,,
Cerk,47013.0,,
Gm15446,20536.0,,
Yipf6,12701.0,,
Hdx,127148.0,,
Dcp1b,46363.0,,
Prkaa2,80016.0,,
Cisd1,14474.0,,
Ttc32,11991.0,,
Zfp260,12845.0,,
Scamp3,5292.0,,
Nxpe3,55332.0,protein_coding,chr16
Raly,76165.0,,
Fads3,18541.0,protein_coding,chr19
Zfp821,19386.0,,
Ndufv3,11216.0,,
Emc8,14659.0,protein_coding,chr8
Gm13684,22083.0,,
Taf2,57021.0,,
Acss3,190151.0,protein_coding,chr10
Ankzf1,7236.0,,
Iqsec1,332597.0,protein_coding,chr6
Klhl2,110342.0,,
Maz,4907.0,,
Cry2,30397.0,protein_coding,chr2
Papola,54250.0,,
Rab24,2203.0,,
Eps8,177631.0,protein_coding,chr6
2900093K20Rik,,,
Snx24,145258.0,,
Notch2,136834.0,protein_coding,chr3
Rasgrp1,63008.0,,
Frmd6,76720.0,,
Idh3b,5238.0,,
Kdm3b,61613.0,protein_coding,chr18
Gpr156,91034.0,protein_coding,chr16
Slc39a14,47956.0,protein_coding,chr14
Ptpn3,110996.0,protein_coding,chr4
Parp1,32330.0,,
Dstyk,49403.0,,
Rptor,296671.0,protein_coding,chr11
Ctdp1,61736.0,,
Col4a5,213849.0,,
Tpp1,7424.0,,
Vcl,104278.0,protein_coding,chr14
Map2k7,9157.0,,
Plekhh2,110243.0,protein_coding,chr17
Cxxc1,5372.0,,
Flna,26359.0,protein_coding,chrX
Pacs2,59893.0,,
Trp53bp1,78126.0,,
Ppp3cb,47209.0,,
Rgs4,6165.0,,
Aldh6a1,20287.0,,
Slc16a1,19794.0,,
Commd10,275468.0,,
Ube2j2,15773.0,protein_coding,chr4
Gpi1,29006.0,,
Ddx47,12164.0,,
Thbs3,11657.0,,
Sfpq,15689.0,,
Ube2d1,30282.0,,
Cltb,18943.0,,
Hyou1,12879.0,,
Pdcd11,41097.0,,
Actr1b,16308.0,,
Phospho2,10382.0,,
Lamtor4,3916.0,,
Ubl5,4262.0,,
Top1,76876.0,,
Nit1,7638.0,,
Spice1,41376.0,,
Arl6ip5,22626.0,,
Mapre2,141528.0,,
Nol8,25938.0,,
Snrpf,6677.0,,
Snx2,44549.0,,
Mrfap1,1905.0,,
Cog1,17885.0,,
Rhbdd3,7167.0,,
Rab10os,14873.0,,
Becn1,16334.0,,
Stmn3,8041.0,,
Cnnm2,118596.0,,
Osbpl8,132497.0,protein_coding,chr10
Atf7,99518.0,,
Rsl24d1,9907.0,,
Adora1,36208.0,,
Bcas1,80854.0,,
Aacs,41596.0,protein_coding,chr5
Tmem175,19012.0,,
Dusp3,15870.0,,
Tmem164,162088.0,protein_coding,chrX
Brd3,62083.0,,
Stk16,4768.0,,
2610021A01Rik,29303.0,,
5031439G07Rik,44615.0,,
Polr3gl,16309.0,,
Fbxl20,67847.0,,
Mgat2,2613.0,,
Fam216a,7784.0,,
Rpl17,4823.0,,
Msl2,30699.0,,
Wdr25,134821.0,,
Slc16a2,124569.0,protein_coding,chrX
Cox19,15229.0,,
Arl1,13236.0,,
Psma6,34232.0,protein_coding,chr12
Ppp2r2c,86565.0,,
Vsnl1,111371.0,,
Esrra,10836.0,,
Ppm1b,67250.0,,
Oat,18920.0,,
Ppm1d,35822.0,,
Tmem129,5200.0,,
Fyn,196526.0,protein_coding,chr10
Fntb,155823.0,protein_coding,chr12
Pgk1,16599.0,,
Sycp2,62392.0,,
Rpl10,2323.0,,
Pofut1,28714.0,,
Ulk2,79424.0,,
Tgfbr3,183059.0,protein_coding,chr5
Dph3,5163.0,,
Ahsa2,10148.0,,
Mrps33,9184.0,,
Srgap2,242101.0,protein_coding,chr1
Rhoa,31805.0,,
Dnajb2,9286.0,protein_coding,chr1
Arpc2,32125.0,,
Cox7b2,105381.0,,
Kcnn3,154968.0,,
Ampd2,12589.0,,
Mcoln1,14775.0,,
Uqcr10,2369.0,,
Papolg,32607.0,,
Ist1,21935.0,,
Ccdc162,177788.0,,
Osbp2,160172.0,,
Gm11084,15168.0,,
Phtf1,56488.0,,
Rps17,2522.0,,
4930544I03Rik,216590.0,lincRNA,chr12
Enpp5,7754.0,,
Gdi1,6864.0,,
Pigx,15324.0,,
Otulin,88058.0,,
Nudt21,21535.0,,
Kif21b,46609.0,,
Fgd1,43371.0,,
Acer3,114819.0,protein_coding,chr7
Cul3,75557.0,,
Dip2b,180809.0,,
Mcm3ap,46930.0,,
Fam193a,116523.0,protein_coding,chr5
Xpo7,112382.0,,
Ercc6l2,85062.0,,
Map7d2,84185.0,protein_coding,chrX
Igsf8,58200.0,protein_coding,chr1
Mif4gd,5051.0,,
Ncoa6,83238.0,,
Hcfc1r1,1631.0,protein_coding,chr17
Rpl32,3242.0,,
Cers2,8808.0,,
Cd2ap,83714.0,,
Rab31,121023.0,protein_coding,chr17
Atxn3,39345.0,,
Pip5k1c,27010.0,,
Pmm1,9822.0,,
Nup205,70175.0,,
Sult4a1,29657.0,,
Cltc,63214.0,,
Celsr2,24701.0,,
Rpl24,5160.0,,
Yae1d1,12019.0,protein_coding,chr13
Snhg12,2401.0,,
Oxa1l,8839.0,,
2900052L18Rik,1783.0,,
Klhl11,10127.0,,
Ercc2,13684.0,protein_coding,chr7
Heatr3,34172.0,,
Sp4,66507.0,,
Rab6a,33858.0,,
Cyp2d22,9733.0,,
Kin,12213.0,,
Lsm8,7172.0,,
Azin1,31839.0,,
Jade1,61133.0,,
Mgll,103948.0,protein_coding,chr6
Sbno2,48579.0,protein_coding,chr10
Ipo11,142519.0,,
2810021J22Rik,16072.0,,
Ube2q1,10384.0,,
Fyco1,62399.0,protein_coding,chr9
Abcc5,95091.0,,
Hexb,22026.0,,
Pld2,18046.0,,
Tgoln1,8568.0,,
Swt1,60756.0,,
Egln1,40737.0,,
Commd3,3847.0,,
Fig4,115088.0,,
Brinp2,111057.0,,
Mrpl51,4468.0,,
Abcf2,12122.0,,
Pdcd10,40366.0,,
Pus7,43063.0,,
Fam214a,79584.0,,
Lin7c,10150.0,,
Leprot,11646.0,,
Dhx57,52167.0,,
Osbpl6,194139.0,protein_coding,chr2
Mtm1,104924.0,,
Impad1,30871.0,,
Nek7,137266.0,protein_coding,chr1
Usp19,11735.0,,
Zfp579,12675.0,,
Nt5c3b,19487.0,,
Zfat,175092.0,,
Pkn2,91102.0,,
Camsap2,77981.0,protein_coding,chr1
Chchd6,212506.0,protein_coding,chr6
Wdr37,68941.0,,
Nyap2,264814.0,,
Arl5b,33061.0,,
Uvrag,256120.0,,
Ccnc,32221.0,,
Gm15246,47568.0,,
Rps15a,11816.0,,
Taok2,19025.0,,
Slc22a4,44967.0,,
Syn3,443771.0,protein_coding,chr10
Prdm11,81016.0,protein_coding,chr2
Id4,4798.0,protein_coding,chr13
Vash1,13391.0,protein_coding,chr12
Pum1,118243.0,protein_coding,chr4
Gm10076,,,
Zmym1,14058.0,,
Fads1,13989.0,protein_coding,chr19
Emc6,1518.0,,
Gga1,17395.0,,
Gcc2,50102.0,,
Tmem39b,20483.0,,
Fam151b,34390.0,,
Chst1,15543.0,,
Snx10,66778.0,,
Rnf44,14508.0,,
Adamts16,114009.0,,
Khdrbs3,172791.0,,
Lonrf3,33988.0,,
Tcp1,9366.0,,
Notch3,46032.0,,
Arl8a,9445.0,,
Pfkfb4,40450.0,,
Matr3,31697.0,,
Mogs,3402.0,,
Mro,21948.0,,
Nsmce1,23956.0,,
Abhd8,6950.0,,
Klhl24,31679.0,,
Klhl18,50768.0,protein_coding,chr9
Dph7,9763.0,,
Rtn4ip1,55394.0,,
Parp12,31939.0,,
Acsbg1,56993.0,,
Suclg1,28529.0,protein_coding,chr6
Dynlrb1,13744.0,,
Uba5,16535.0,,
Cpsf3,29665.0,,
Mvk,16322.0,,
6430548M08Rik,51154.0,,
Cnppd1,8157.0,,
Txndc9,12704.0,,
Guf1,19050.0,,
Nedd4,87506.0,,
Wdr73,10546.0,,
Psmc5,6966.0,,
Gm26672,21683.0,,
Tmem218,16477.0,,
Ecsit,13192.0,,
Trmt6,11848.0,,
Fbxw5,4721.0,,
Armc8,90527.0,,
Zfp457,18347.0,,
Usp25,103074.0,,
Dld,20176.0,,
Plekhj1,2527.0,,
Rps26,2213.0,,
Lss,25550.0,,
Antxr2,148260.0,protein_coding,chr5
Itpr2,393924.0,protein_coding,chr6
Fcho2,92046.0,,
Bcr,124329.0,protein_coding,chr10
Ormdl2,3743.0,,
Vdac2,20641.0,,
Twistnb,11757.0,,
Zfp568,44327.0,,
Caprin1,34708.0,,
Ypel3,3559.0,,
Zfp934,91372.0,,
Synj1,75216.0,,
Dnttip1,22624.0,,
Il18,27013.0,,
B4galt3,6568.0,,
Rps3,5842.0,,
Sirt3,18643.0,,
Usp32,155719.0,,
Pon2,34308.0,,
Rnf167,4186.0,protein_coding,chr11
Sqstm1,11461.0,,
Arel1,52752.0,,
Gm10037,12929.0,,
Stpg2,504605.0,,
Gm14391,,,
Mcl1,4388.0,,
Smim20,11457.0,,
Trim28,31921.0,,
Erap1,53633.0,,
Cog7,102348.0,,
Rab11b,18046.0,,
Wasf2,69251.0,protein_coding,chr4
Echdc1,34303.0,,
Serp1,6075.0,,
Atxn10,126967.0,,
Sin3b,34916.0,,
Nufip2,55766.0,,
Dpagt1,7881.0,,
Ndufb9,5732.0,,
Olfm3,221644.0,,
Gapvd1,80638.0,,
Grn,6733.0,protein_coding,chr11
Ankmy2,40177.0,protein_coding,chr12
Lrrc9,88884.0,,
Gm15564,16478.0,,
Tet1,104426.0,protein_coding,chr10
Srsf1,6382.0,,
Mrpl30,8058.0,,
Slc25a51,12843.0,,
Tnks,139230.0,,
Atp2c1,123780.0,protein_coding,chr9
Zmym5,21131.0,,
Nudt2,15775.0,,
Atp5j2,8364.0,,
Ogfod1,30723.0,,
Bmp2k,94178.0,protein_coding,chr5
Lsm12,22799.0,,
Isca1,14401.0,,
4930512B01Rik,50191.0,,
Kctd21,17886.0,protein_coding,chr7
Naa38,1193.0,,
Rab8a,22704.0,,
Cux2,193736.0,,
Iqsec2,80968.0,protein_coding,chrX
Bckdhb,199095.0,,
Sv2a,14370.0,protein_coding,chr3
Klhl15,43125.0,,
Szrd1,26774.0,,
2410006H16Rik,1930.0,,
Psmd5,25234.0,,
Snapin,3007.0,,
Fkbp8,7604.0,,
Heca,79455.0,protein_coding,chr10
Dlg4,30580.0,,
Crtc3,102250.0,protein_coding,chr7
Bcl2l13,56630.0,protein_coding,chr6
Ddx1,32240.0,,
Pcdhb17,4659.0,,
Pik3r4,44679.0,,
Zfp664,40002.0,,
Zcwpw2,164259.0,,
2700069I18Rik,43255.0,,
Mis12,7760.0,,
Klf8,158666.0,,
Mgst3,21875.0,,
Fam135a,89248.0,,
Vbp1,20643.0,,
Senp6,78050.0,,
Mettl4,27429.0,,
Ndrg4,38139.0,protein_coding,chr8
2810001G20Rik,3775.0,,
Alg13,56646.0,,
Prox1,52679.0,protein_coding,chr1
R3hdm4,11156.0,,
Hibch,76057.0,,
Ap3m1,21066.0,,
Golm1,41185.0,,
H1f0,2054.0,,
Zgpat,18700.0,,
Ccl25,34810.0,protein_coding,chr8
Foxo3,94914.0,protein_coding,chr10
Gm17655,26374.0,,
Pard6g,72749.0,,
Calm3,8735.0,,
Tspan12,81120.0,,
Msrb3,118005.0,,
Rpl21,4142.0,,
Lztr1,17645.0,,
Atp6v1d,20913.0,,
Ptgds,3337.0,,
Ccdc174,21790.0,,
Alpk1,110217.0,,
Hk1,111053.0,protein_coding,chr10
D1Ertd622e,55756.0,,
Fam114a2,35624.0,,
Uimc1,72420.0,,
Rps11,2060.0,,
Rps4x,4453.0,,
Tprgl,3181.0,,
Camkv,14017.0,,
Bcs1l,4154.0,,
Sept2,31018.0,,
Ndufa2,2225.0,,
Uhrf2,63209.0,,
Clic4,58845.0,,
Calu,29041.0,,
Cpped1,105724.0,protein_coding,chr16
Cdk17,106196.0,protein_coding,chr10
Stk35,31770.0,,
Med24,24844.0,,
Gm17750,39475.0,lincRNA,chr13
Prdm2,105604.0,,
Cic,26455.0,,
Edem1,30715.0,,
Atp13a2,20457.0,,
Rsl1d1,10361.0,,
Eef1a1,10702.0,,
Nde1,29653.0,protein_coding,chr16
Nphp1,48165.0,protein_coding,chr2
Hint1,4118.0,,
Arhgef37,44937.0,,
BC052040,197052.0,,
Slc2a1,29272.0,,
Zbtb10,34731.0,,
Ccdc167,29687.0,,
Stk19,12952.0,,
Pdcd5,5539.0,,
Tatdn3,17106.0,,
Rps6kc1,211568.0,protein_coding,chr1
U2af1,11811.0,,
Pus3,8806.0,,
Mterf4,6704.0,,
Ehmt1,129686.0,,
Lpcat1,49225.0,,
Clec16a,199539.0,,
Ogfrl1,31348.0,,
Zfp276,15550.0,protein_coding,chr8
Grk6,15855.0,,
Rpl5,8503.0,protein_coding,chr5
Prmt2,30643.0,,
Zbtb4,18111.0,,
Rb1,142149.0,,
Entpd5,35172.0,,
Ibtk,61974.0,,
Limd1,42846.0,protein_coding,chr9
Elavl3,37018.0,,
Itfg2,15487.0,,
Gm29237,1726.0,,
Mia3,42828.0,,
Tob1,4041.0,protein_coding,chr11
Cdh11,153547.0,protein_coding,chr8
Slx4ip,180732.0,,
Tmem259,9382.0,,
Edc4,14027.0,,
Pdzrn4,374938.0,protein_coding,chr15
Cnpy2,5094.0,,
Rundc3a,9152.0,,
Snrnp40,29894.0,,
Rhoj,93134.0,protein_coding,chr12
Lman2,18950.0,,
Kctd6,9423.0,,
Mnat1,150271.0,,
Ssh1,56800.0,,
Mrps18a,17924.0,,
Gm14325,8545.0,,
Fer,276434.0,,
Wdr1,36408.0,protein_coding,chr5
Ginm1,24877.0,,
Bri3bp,18802.0,,
Dph6,138548.0,,
Gpx4,9273.0,,
Dbn1,14682.0,protein_coding,chr13
Sar1b,28238.0,,
Hddc2,14821.0,protein_coding,chr10
Morf4l1,23109.0,,
Marcks,5545.0,protein_coding,chr10
Hey1,3897.0,protein_coding,chr3
Zfp131,25702.0,,
Trp53inp2,8791.0,,
Rps6ka3,157937.0,,
Eif2s3x,24155.0,,
H3f3b,6050.0,,
Sin3a,56326.0,,
Rpl29,2114.0,,
Pla2g15,14316.0,,
Crls1,20119.0,,
Gm11508,36015.0,,
Tnfrsf19,82615.0,protein_coding,chr14
Dnajc13,111648.0,,
Nop9,9807.0,,
Mthfsd,16764.0,,
Tmem9,27192.0,protein_coding,chr1
Snx25,118898.0,,
Fbxo7,29901.0,,
Ddrgk1,10699.0,,
Man2c1os,31340.0,,
Nrbp1,10702.0,,
Slc39a1,5440.0,,
Hps5,35598.0,,
Crip2,5270.0,protein_coding,chr12
Fgd4,183632.0,protein_coding,chr16
Rars2,45210.0,,
Lamc1,113864.0,,
Ankrd44,281047.0,protein_coding,chr1
Itga7,24464.0,,
Bet1,10073.0,,
Ppp2r3a,146711.0,,
Kif13b,162352.0,,
Mpped2,175087.0,protein_coding,chr2
Trim17,18413.0,protein_coding,chr11
D11Wsu47e,10235.0,,
Fstl4,423904.0,,
Rtkn,17116.0,protein_coding,chr6
Ccdc57,106343.0,protein_coding,chr11
Pak1ip1,11992.0,protein_coding,chr13
Zfp869,14327.0,,
Mfsd11,23195.0,,
Nif3l1,36665.0,,
Mff,27504.0,,
Ssr4,3802.0,,
Prmt7,41858.0,,
Gtf2b,18561.0,,
Gm26782,10279.0,lincRNA,chr14
AI413582,2183.0,,
Lrp8os2,16989.0,antisense,chr4
Zbtb46,71664.0,,
Tdp1,70702.0,,
Trappc10,57916.0,,
Fbxo31,29366.0,protein_coding,chr8
Cyp4f17,24093.0,,
Sipa1l2,151745.0,,
Agpat5,45084.0,,
Ambra1,188715.0,protein_coding,chr2
Slc37a3,42902.0,,
Stx1a,27618.0,,
Fads6,18041.0,,
Fmr1,39422.0,protein_coding,chrX
Gabra4,88559.0,,
Tbc1d24,30131.0,,
Rpsa,4680.0,,
P4ha1,50008.0,,
Lrch1,193201.0,protein_coding,chr14
Tdrd7,69427.0,,
Capn2,50348.0,protein_coding,chr1
Foxn2,49822.0,,
Pias3,9686.0,,
Ncbp2,13268.0,,
Rsph10b,52684.0,,
Ift27,14644.0,protein_coding,chr15
Ppp2r2a,58388.0,,
Rps20,4331.0,,
Zfp715,17097.0,,
Plscr4,35083.0,protein_coding,chr9
Upf2,105234.0,,
Mical2,187250.0,,
Wwc2,166965.0,protein_coding,chr8
Gemin2,15077.0,,
Adprm,14689.0,,
Map1lc3a,1776.0,,
Ccdc92,28006.0,,
Gm8098,13027.0,,
1700025G04Rik,237722.0,protein_coding,chr1
Zfp952,12328.0,,
Pisd,49345.0,,
Ssrp1,9875.0,,
Gm14966,8237.0,,
Tipin,23843.0,,
Bsdc1,26917.0,,
Mmadhc,16920.0,,
Spire1,122581.0,protein_coding,chr18
Nup155,51974.0,,
AW047730,2858.0,,
Sec61g,7954.0,,
Airn,118825.0,,
Lcor,103899.0,,
Ube2i,12706.0,,
Rexo4,10823.0,,
Pfn1,2794.0,,
Pdcd4,37629.0,,
Gsr,45640.0,,
Gripap1,30802.0,,
Rbbp4,28270.0,,
Eif2s1,25191.0,,
Sltm,49480.0,,
Snx21,7993.0,,
Ywhab,23628.0,,
Lsm14a,48669.0,,
Vps8,221562.0,,
Chkb,3548.0,,
Fbf1,25881.0,,
Ust,314069.0,protein_coding,chr10
Ubxn6,7983.0,,
Tm9sf4,49163.0,,
Nhlrc2,55242.0,,
Tmed7,37300.0,,
Necap2,11845.0,,
Tra2b,21456.0,,
Map3k5,208281.0,protein_coding,chr10
Josd2,3682.0,,
Pced1b,138573.0,protein_coding,chr15
Ttc21b,72290.0,,
Ccdc148,339613.0,,
Ttc7,98883.0,protein_coding,chr17
Maoa,68120.0,,
Trappc3,13558.0,protein_coding,chr4
Fance,13053.0,,
Slc26a8,52450.0,,
AI987944,20456.0,,
Btrc,166279.0,,
Aptx,20812.0,,
C230037L18Rik,8611.0,antisense,chr15
Epm2a,116240.0,,
Thy1,5195.0,protein_coding,chr9
Sox4,4794.0,protein_coding,chr13
Fam207a,29124.0,,
Ikbkb,47377.0,,
Rgs12,90199.0,protein_coding,chr5
Dgcr6,18772.0,,
Rapgef3,23202.0,,
Eif2ak3,60730.0,,
Fam49a,118826.0,protein_coding,chr12
Plxnb2,25239.0,,
Tmco3,34734.0,,
Zfp354a,13542.0,,
Hspbap1,58102.0,,
Polr1d,34547.0,,
Camkk2,48239.0,,
Sox9,5536.0,,
Cep19,8269.0,,
Dvl3,17028.0,,
Fxr1,50379.0,,
Rpl4,5291.0,,
Lyn,135007.0,protein_coding,chr4
Dnajc15,54444.0,protein_coding,chr14
Dmwd,6549.0,protein_coding,chr7
Aig1,221926.0,,
Dapk1,161244.0,,
Ssr2,12543.0,,
Cnih2,5653.0,,
A730017L22Rik,33337.0,,
Nkiras1,12867.0,,
Mrpl43,1613.0,,
C030037D09Rik,10248.0,,
Bicc1,236868.0,,
Mrpl27,6322.0,,
Mms22l,106499.0,protein_coding,chr4
Polg,20131.0,,
Sass6,36022.0,,
Ankle2,25647.0,,
Rnf187,6628.0,,
Igfbp5,16952.0,,
Dnajb9,4767.0,,
Keap1,9631.0,,
2700097O09Rik,34449.0,,
Dhx9,31902.0,,
Bbs12,8899.0,,
Acaa2,27011.0,protein_coding,chr18
Lin9,49544.0,,
Gtf2ird1,99060.0,protein_coding,chr5
Ranbp1,8948.0,,
Polr3c,16138.0,,
Spsb1,58760.0,protein_coding,chr4
Pnmal1,4928.0,,
N4bp1,77098.0,,
Tmbim4,23327.0,,
Mpzl1,42298.0,,
Prkacb,83416.0,,
Fam222b,62040.0,,
Pex6,14078.0,,
Ndufs8,3911.0,,
Cfdp1,85800.0,,
Fhdc1,38231.0,,
Trim39,13374.0,,
Slc25a40,31947.0,,
Med20,12836.0,,
Map3k1,62565.0,,
Exosc3,26119.0,,
Rab36,17690.0,,
1110059E24Rik,71774.0,,
Cdh4,456942.0,protein_coding,chr2
Nsun6,59938.0,,
Penk,5288.0,,
Acp2,11213.0,,
Ostm1,118637.0,protein_coding,chr10
Cln3,14610.0,,
Atg7,217517.0,,
Msl1,12343.0,protein_coding,chr11
Mrps26,4953.0,,
Smarcd3,33593.0,protein_coding,chr5
Ptpmt1,9542.0,,
Spg20,25214.0,,
Plk2,5798.0,,
Rufy2,36987.0,protein_coding,chr10
Zbtb24,15191.0,,
Txn1,13038.0,protein_coding,chr4
Rev1,77015.0,,
Pinx1,59495.0,,
Nicn1,6069.0,,
Endod1,27517.0,,
Cyp20a1,44737.0,,
Efcab14,39583.0,,
Minpp1,29595.0,,
Dhx38,17850.0,,
Zbtb11,35030.0,,
Prr13,3778.0,protein_coding,chr15
Clip3,16639.0,protein_coding,chr7
Smn1,12838.0,,
Lpin2,67257.0,,
Rell1,60000.0,protein_coding,chr5
Ammecr1l,22917.0,,
Ltbp3,17628.0,,
Pcp4,58187.0,,
Cnot2,96350.0,,
St3gal5,56979.0,,
Luc7l,32608.0,,
Jagn1,5660.0,protein_coding,chr6
Atg4a,207363.0,,
Coq10b,19932.0,,
Arhgef1,23682.0,,
Tcf3,24133.0,,
Traf6,23240.0,,
Nadk,28623.0,,
Ttll11,228672.0,,
Il17rd,68345.0,protein_coding,chr14
Zzef1,130894.0,protein_coding,chr11
Ciapin1,18554.0,,
