gene_name,gene_length,gene_type,gene_chr
Inpp5f,85097.0,protein_coding,chr7
Suclg1,28529.0,protein_coding,chr6
Kpna6,28787.0,protein_coding,chr4
Psma7,6059.0,,
Slc39a7,3413.0,protein_coding,chr17
Leprotl1,11461.0,,
Zfp653,15965.0,protein_coding,chr9
Cbwd1,41694.0,,
Gmeb1,40577.0,,
Prpsap1,23357.0,protein_coding,chr11
Cck,5870.0,,
Irak2,56559.0,,
Marc2,33383.0,,
Otud6b,17089.0,,
Luzp2,433387.0,protein_coding,chr7
Mbtps2,63344.0,,
Klhl1,416366.0,protein_coding,chr14
Prpf31,12501.0,protein_coding,chr7
Hmgxb4,38622.0,,
Nom1,23179.0,protein_coding,chr5
Ppp1r8,16240.0,,
Rmnd1,30473.0,,
Thap4,52929.0,,
Secisbp2,32347.0,protein_coding,chr13
Rab30,102932.0,protein_coding,chr7
Dhrs1,6670.0,,
Cmtm4,47616.0,protein_coding,chr8
Syf2,6650.0,,
5830444B04Rik,22941.0,,
Slc9a1,53996.0,protein_coding,chr4
Abhd14b,5464.0,,
Nup155,51974.0,,
Rgs17,96737.0,protein_coding,chr10
Gm28905,231354.0,lincRNA,chr10
Gosr1,36977.0,protein_coding,chr11
Oaz2,22299.0,,
Arhgef3,289012.0,protein_coding,chr14
Usp10,47200.0,,
Mcmdc2,33447.0,,
Rpl23a,2652.0,protein_coding,chr11
Ubr7,19740.0,,
Psma2,60996.0,protein_coding,chr13
Irf2bpl,4097.0,,
Pnkd,68764.0,protein_coding,chr1
Mre11a,52469.0,,
Tm7sf3,40472.0,,
Tubb2a,3733.0,,
Pdcd6ip,56515.0,protein_coding,chr9
Rbbp8,111945.0,,
Rbm39,32999.0,protein_coding,chr2
Vhl,7674.0,,
Pcdhb14,8694.0,,
Rgs7bp,109026.0,protein_coding,chr13
Nrde2,34201.0,,
Smpd4,25474.0,protein_coding,chr16
Rpn2,47302.0,protein_coding,chr2
Kbtbd11,22308.0,protein_coding,chr8
Itpka,8926.0,protein_coding,chr2
Reep3,87756.0,protein_coding,chr10
Morn2,7273.0,,
Pea15a,10076.0,,
Etfa,57735.0,,
Zfp369,25407.0,,
Leprot,11646.0,protein_coding,chr4
Klhl15,43125.0,,
Whamm,25570.0,protein_coding,chr7
Cpsf1,11788.0,protein_coding,chr15
Ankrd39,9938.0,,
Dhtkd1,46677.0,,
Strn,87283.0,protein_coding,chr17
Trappc10,57916.0,protein_coding,chr10
Cdh9,128338.0,,
Rpl5,8503.0,,
Fancg,8163.0,protein_coding,chr4
Slc7a6,29849.0,protein_coding,chr8
Sema6c,13567.0,,
Hnrnpa0,2677.0,protein_coding,chr13
Pcyox1l,10798.0,,
Qser1,61965.0,,
1700111E14Rik,48736.0,,
Btf3,7110.0,,
Gpr45,82584.0,,
Trim11,13365.0,,
Mpi,8507.0,,
Larp1b,90406.0,protein_coding,chr3
Jkamp,15872.0,,
Ipp,30694.0,,
Itgb1,47546.0,protein_coding,chr8
Dgat2,29061.0,protein_coding,chr7
Smu1,21381.0,,
Tppp3,4033.0,,
Radil,66259.0,protein_coding,chr5
Clybl,220530.0,protein_coding,chr14
Gnpat,27024.0,,
Chchd4,11374.0,,
Nle1,7643.0,protein_coding,chr11
C330007P06Rik,50374.0,protein_coding,chrX
Pank1,72515.0,protein_coding,chr19
Cpd,68594.0,,
Ppp2r3a,146711.0,protein_coding,chr9
Nkain1,42571.0,protein_coding,chr4
C1galt1c1,4302.0,protein_coding,chrX
B230217C12Rik,3319.0,,
Stam,75536.0,,
Trp53,11514.0,protein_coding,chr11
Vapb,46828.0,protein_coding,chr2
Ttc21b,72290.0,protein_coding,chr2
Ndrg2,8887.0,,
Prkab2,15619.0,,
Timm9,13511.0,,
Tmem222,11747.0,protein_coding,chr4
Rgp1,8772.0,protein_coding,chr4
4931406P16Rik,76844.0,protein_coding,chr7
6530403H02Rik,282624.0,lincRNA,chr3
Sfxn1,36473.0,protein_coding,chr13
Ppp2r3d,54276.0,protein_coding,chr9
Fut8,238213.0,,
Dnajc17,36295.0,,
Mitf,214297.0,protein_coding,chr6
Glt8d1,10591.0,,
Gm14858,112976.0,,
Arhgap42,244772.0,protein_coding,chr9
Slc22a14,196098.0,protein_coding,chr9
Ndufb11,2293.0,protein_coding,chrX
Cbx4,8648.0,,
Gpalpp1,24524.0,,
Grb10,108175.0,,
Txn1,13038.0,protein_coding,chr4
Tmem67,50665.0,protein_coding,chr4
Nt5dc3,59384.0,protein_coding,chr10
Cep63,41946.0,protein_coding,chr9
Tmem160,2715.0,protein_coding,chr7
Snx6,49354.0,,
Tnip1,52132.0,,
Mfsd11,23195.0,,
Tipin,23843.0,protein_coding,chr9
Ik,12983.0,,
Src,53418.0,protein_coding,chr2
Ddx27,19754.0,protein_coding,chr2
Ddx18,14154.0,,
Siah1a,21927.0,protein_coding,chr8
Aldh3a2,44047.0,protein_coding,chr11
Matn2,129596.0,,
Ncstn,16782.0,protein_coding,chr1
Vps45,58634.0,,
Bach2,347304.0,protein_coding,chr4
4930503L19Rik,20297.0,,
Pla2g12a,17219.0,,
Mrps18a,17924.0,protein_coding,chr17
Phf20,113486.0,protein_coding,chr2
Iqcb1,44336.0,,
Gnai2,21242.0,,
Fam3a,8553.0,,
Sgcd,1092716.0,protein_coding,chr11
BC017158,26791.0,protein_coding,chr7
Gabpb2,36150.0,,
Acp6,18522.0,protein_coding,chr3
H2afz,2435.0,,
Rnf40,16032.0,,
Gm16168,72950.0,,
Gars,41493.0,,
Macrod1,141247.0,protein_coding,chr19
Ptpn2,59084.0,,
Ybx3,23621.0,protein_coding,chr6
E130102H24Rik,10204.0,,
Cdo1,15202.0,protein_coding,chr18
Rpl21,4142.0,protein_coding,chr5
Dars,53661.0,,
Anks6,41758.0,,
Arrb1,71305.0,protein_coding,chr7
Znrf3,168523.0,protein_coding,chr11
Abcb8,16391.0,,
Lgr4,96610.0,protein_coding,chr2
Rragb,31962.0,,
Slx1b,6316.0,,
Vdac3,16738.0,,
Hdac8,220720.0,protein_coding,chrX
Zfp426,24197.0,,
Rac1,24402.0,protein_coding,chr5
Sub1,15644.0,,
Asl,17989.0,,
Esf1,50681.0,protein_coding,chr2
Cep78,29216.0,,
Aars,24520.0,,
Acly,51647.0,protein_coding,chr11
Gm20646,49866.0,sense_overlapping,chr1
Entpd7,44025.0,protein_coding,chr19
Syt3,16085.0,protein_coding,chr7
Mylip,22280.0,,
Trim27,15279.0,protein_coding,chr13
Peli1,59032.0,,
Cyb5a,41167.0,protein_coding,chr18
Hinfp,13231.0,,
Dlst,24012.0,,
Fermt2,71323.0,,
Rps14,31448.0,protein_coding,chr18
Snx3,33351.0,protein_coding,chr10
Tmem39a,33464.0,protein_coding,chr16
Dhrs7,14556.0,,
Psmg3,3293.0,,
Tsc22d2,52068.0,,
Pgbd5,70609.0,protein_coding,chr8
Pqlc2,16679.0,protein_coding,chr4
Slc37a1,63947.0,protein_coding,chr17
Fbxl6,3025.0,protein_coding,chr15
Proser1,18089.0,,
Ivd,20955.0,,
Sh3bp5l,17004.0,,
Tmem50a,17175.0,,
Fam53b,101804.0,protein_coding,chr7
Agfg2,34263.0,protein_coding,chr5
Snta1,31786.0,protein_coding,chr2
Mettl2,13969.0,,
Lpar1,118643.0,protein_coding,chr4
AW209491,8942.0,protein_coding,chr13
Mrps11,9870.0,,
Fank1,104671.0,protein_coding,chr7
Med10,13709.0,,
Sdf2,9750.0,protein_coding,chr11
Kri1,14512.0,,
Ppm1a,42364.0,,
Pdzd7,18811.0,protein_coding,chr19
Lmbrd2,61933.0,,
Pdgfc,177624.0,protein_coding,chr3
Gm4117,147706.0,processed_transcript,chr13
B230217O12Rik,37582.0,lincRNA,chr19
Cln8,20385.0,protein_coding,chr8
Tm9sf4,49163.0,,
Ctsl,11553.0,,
Abcc1,114179.0,protein_coding,chr16
Rnf4,19340.0,,
Dram2,28092.0,protein_coding,chr3
Coq10b,19932.0,,
Urb1,58886.0,,
Pex5,18251.0,protein_coding,chr6
Trpc5,306509.0,protein_coding,chrX
Psmc2,18504.0,,
Zdhhc5,27210.0,,
Myl4,45090.0,protein_coding,chr11
Ldlr,26436.0,protein_coding,chr9
Agpat4,100941.0,protein_coding,chr17
Tm2d3,10744.0,protein_coding,chr7
Fam129b,49140.0,protein_coding,chr2
Mmd,29133.0,protein_coding,chr11
Eif3k,10492.0,protein_coding,chr7
Cxcl17,12833.0,,
Srp9,7670.0,,
Slc35d1,44515.0,protein_coding,chr4
Pja1,5539.0,,
Cox19,15229.0,protein_coding,chr5
Myo10,191148.0,,
Panx1,43350.0,protein_coding,chr9
Cops7a,7125.0,,
Anp32a,37519.0,protein_coding,chr9
Acad9,26874.0,,
Zfp951,46901.0,,
Mpp3,28809.0,protein_coding,chr11
Atxn10,126967.0,protein_coding,chr15
Mettl4,27429.0,,
Rcn2,20037.0,,
Nr6a1os,29113.0,,
Thap3,6358.0,protein_coding,chr4
Rfc1,73820.0,,
a,259610.0,protein_coding,chr2
Capn1,27352.0,,
Atxn1l,11288.0,,
Lonrf1,33452.0,protein_coding,chr8
Rchy1,14164.0,,
Gart,25766.0,,
Rab33a,10947.0,protein_coding,chrX
Hexa,25569.0,protein_coding,chr9
Yipf1,45460.0,,
Podn,81654.0,protein_coding,chr4
Ndufb7,4955.0,,
Abi3bp,212257.0,protein_coding,chr16
Yipf2,4146.0,,
Stoml1,9356.0,,
Xylb,36416.0,,
Ttc17,105922.0,protein_coding,chr2
Plekhh2,110243.0,protein_coding,chr17
Tarbp2,5484.0,,
Tank,75586.0,,
Flii,13140.0,protein_coding,chr11
Mthfd2,20217.0,,
Tpm1,26816.0,,
Sin3a,56326.0,,
Zcwpw2,164259.0,transcribed_unprocessed_pseudogene,chr9
Bcat1,82349.0,,
Dpp6,910302.0,protein_coding,chr5
Sprn,4249.0,protein_coding,chr7
Zfp282,31281.0,,
Them6,3435.0,protein_coding,chr15
2310022A10Rik,28866.0,,
Cep85,57254.0,protein_coding,chr4
Sorcs2,380959.0,protein_coding,chr5
Ccdc57,106343.0,protein_coding,chr11
Arl15,362956.0,protein_coding,chr13
Mia2,95784.0,,
Bms1,36093.0,,
Rdh13,20879.0,protein_coding,chr7
Hexb,22026.0,protein_coding,chr13
Vegfa,15376.0,protein_coding,chr17
Lrrc8d,132467.0,protein_coding,chr5
H3f3a,13111.0,,
2210016L21Rik,7625.0,protein_coding,chr5
Nol10,81637.0,,
Tbc1d22b,57113.0,protein_coding,chr17
Dhrs11,8138.0,,
Cdh6,144974.0,protein_coding,chr15
Arid3b,46440.0,protein_coding,chr9
Fbxo36,60646.0,protein_coding,chr1
Ccdc171,339125.0,protein_coding,chr4
Timm50,6556.0,protein_coding,chr7
Eapp,25557.0,protein_coding,chr12
Mybbp1a,10413.0,,
Top3b,22254.0,,
Pnmal1,4928.0,protein_coding,chr7
Dzip1l,39760.0,protein_coding,chr9
Ccz1,26968.0,,
Trim32,11252.0,,
Nup35,41670.0,,
Usp31,65232.0,,
Parp2,13460.0,protein_coding,chr14
Coa3,1146.0,protein_coding,chr11
Slc29a2,8112.0,protein_coding,chr19
Pknox1,42959.0,,
Lamtor4,3916.0,,
Cuedc2,8890.0,protein_coding,chr19
Zswim1,4185.0,,
Me2,45546.0,,
Mss51,14034.0,,
Poc1a,69460.0,protein_coding,chr9
A530017D24Rik,3490.0,,
Sys1,22674.0,,
Pnma2,9853.0,,
Prkar1b,132695.0,protein_coding,chr5
Gm16286,5976.0,,
Dusp11,19399.0,,
Pfas,22763.0,protein_coding,chr11
Adamts18,151612.0,,
Opa3,28209.0,protein_coding,chr7
Dnmt1,52679.0,protein_coding,chr9
Tbcb,8141.0,protein_coding,chr7
Phf23,4232.0,protein_coding,chr11
Gm26788,12590.0,processed_transcript,chr1
Lrtm2,15633.0,,
Cnp,16825.0,protein_coding,chr11
Mrpl40,4844.0,protein_coding,chr16
Tbca,54012.0,protein_coding,chr13
Cox7a2l,15412.0,,
Nfat5,86047.0,,
Smox,34426.0,,
Patl1,32692.0,protein_coding,chr19
Sav1,21990.0,,
Stx12,31008.0,protein_coding,chr4
Vav2,164929.0,protein_coding,chr2
Pitpnb,57596.0,,
Gpr173,25106.0,protein_coding,chrX
Pla2g15,14316.0,,
Ric3,49019.0,protein_coding,chr7
Ighmbp2,23941.0,,
Dcaf8,48921.0,,
Tsc22d4,22720.0,protein_coding,chr5
Efnb3,6113.0,protein_coding,chr11
Slx4ip,180732.0,protein_coding,chr2
Slc25a16,25865.0,,
Slc41a1,21372.0,protein_coding,chr1
Fkbp5,118433.0,protein_coding,chr17
Hells,40136.0,,
Dph5,46524.0,protein_coding,chr3
Rrp7a,9368.0,protein_coding,chr15
Gmpr2,7259.0,,
Cspg5,18793.0,,
Rbm42,9318.0,protein_coding,chr7
Ciao1,6878.0,,
Abca4,135680.0,protein_coding,chr3
Pls3,89528.0,,
Rgs14,14955.0,protein_coding,chr13
Cfdp1,85800.0,,
Rmnd5a,52003.0,,
Pced1a,7454.0,,
Gm12002,36514.0,antisense,chr11
Tbc1d14,102672.0,protein_coding,chr5
Trpv2,26029.0,,
Nenf,11405.0,,
Gabarap,3808.0,protein_coding,chr11
Rps20,4331.0,,
5330439K02Rik,8951.0,lincRNA,chr15
Scp2,101159.0,protein_coding,chr4
Abhd10,13230.0,,
Chmp2a,2797.0,protein_coding,chr7
Gab2,227360.0,protein_coding,chr7
Tor2a,5010.0,protein_coding,chr2
Kxd1,19684.0,protein_coding,chr8
Slc4a1ap,29937.0,,
Chd7,177253.0,,
Mcm3ap,46930.0,,
Actr10,26861.0,,
Zfp563,21395.0,,
Cbx7,55312.0,protein_coding,chr15
Grk6,15855.0,protein_coding,chr13
Rnf31,11985.0,,
Gprasp2,5696.0,,
Ubxn6,7983.0,protein_coding,chr17
Coro2a,65265.0,,
C2cd2,107389.0,protein_coding,chr16
Hps1,24873.0,,
H2-Ke6,2027.0,protein_coding,chr17
Col16a1,51443.0,protein_coding,chr4
Mettl6,21462.0,,
Trib1,8749.0,protein_coding,chr15
Eif2s2,21525.0,,
Ykt6,12087.0,protein_coding,chr11
Ints2,46894.0,protein_coding,chr11
Gm21887,9622.0,,
Dnajc19,25301.0,,
Tmem260,78122.0,protein_coding,chr14
Arhgap12,111671.0,,
Bex1,1541.0,,
Slc10a7,224657.0,protein_coding,chr8
Opcml,1134635.0,protein_coding,chr9
Scyl2,47564.0,,
Tubgcp4,28116.0,protein_coding,chr2
Pphln1,93160.0,protein_coding,chr15
Ppp1cc,16995.0,,
Ezh2,65202.0,,
Ube2d2a,37936.0,,
Kcnc1,42207.0,protein_coding,chr7
Pim3,3540.0,protein_coding,chr15
Rps6,2752.0,protein_coding,chr4
Eif1b,3098.0,protein_coding,chr9
Zfp513,3322.0,,
Abhd2,92309.0,protein_coding,chr7
Pknox2,256425.0,protein_coding,chr9
Rhobtb1,140357.0,protein_coding,chr10
Ndufs5,5492.0,protein_coding,chr4
Naa20,14326.0,,
Impg2,69443.0,,
Copg1,25781.0,,
Hic2,29858.0,,
Cant1,12797.0,protein_coding,chr11
Psmd9,80718.0,protein_coding,chr5
Laptm4a,17078.0,,
Psmg2,12563.0,,
Abcf3,12802.0,,
Wdr41,46970.0,,
Prkci,57212.0,protein_coding,chr3
Rbpj,191210.0,,
AU040320,116526.0,protein_coding,chr4
Smn1,12838.0,,
Pbx2,6134.0,protein_coding,chr17
Gm26658,8781.0,lincRNA,chr18
Slc35b3,28739.0,protein_coding,chr13
Chrna7,113877.0,protein_coding,chr7
Slc11a2,37174.0,protein_coding,chr15
Myo1c,23406.0,protein_coding,chr11
Acox3,32312.0,protein_coding,chr5
Slc16a6,22743.0,,
Grn,6733.0,protein_coding,chr11
Slc7a3,6810.0,protein_coding,chrX
Tubg1,6481.0,,
Sfi1,61613.0,,
Zfp606,17942.0,protein_coding,chr7
Atl3,45634.0,protein_coding,chr19
Gm16552,9737.0,,
Sdhaf2,25608.0,protein_coding,chr19
Igfbp4,13148.0,protein_coding,chr11
Ctc1,20562.0,,
Rars,26125.0,,
Ccdc130,12585.0,,
Wdr75,28453.0,,
Utp14a,25591.0,,
Zbtb37,31927.0,,
Skp1a,14863.0,protein_coding,chr11
Crebzf,5265.0,protein_coding,chr7
Sharpin,4071.0,,
Rap2b,6792.0,protein_coding,chr3
Gm15083,47476.0,,
Tspan3,33752.0,,
Gm15563,10058.0,,
BC052040,197052.0,protein_coding,chr2
Lrif1,51590.0,,
Bckdk,6139.0,protein_coding,chr7
Kcnab1,268839.0,protein_coding,chr3
Msantd2,35306.0,,
1110002L01Rik,23133.0,,
Dnal4,16396.0,protein_coding,chr15
Fam57a,35156.0,protein_coding,chr11
Zfp652,122442.0,protein_coding,chr11
Rassf1,10712.0,protein_coding,chr9
Masp1,71398.0,protein_coding,chr16
Gsr,45640.0,protein_coding,chr8
D8Ertd738e,3481.0,,
Nosip,15781.0,protein_coding,chr7
Enoph1,28775.0,,
Gm1673,1580.0,,
Dhx34,24890.0,protein_coding,chr7
Trmt13,33494.0,,
Pdxk,28231.0,,
Zfp414,2689.0,protein_coding,chr17
Scd2,13190.0,,
Fam102a,34424.0,protein_coding,chr2
Abcb10,30663.0,protein_coding,chr8
Gopc,46274.0,protein_coding,chr10
Ehbp1l1,18941.0,protein_coding,chr19
Amdhd2,7933.0,protein_coding,chr17
Skil,27519.0,,
Cdc26,24988.0,,
Pex7,53789.0,protein_coding,chr10
Gm11418,6117.0,,
Smad1,61123.0,protein_coding,chr8
Ptges2,9876.0,protein_coding,chr2
Blzf1,17689.0,protein_coding,chr1
Ngly1,62646.0,protein_coding,chr14
Ddx23,17760.0,protein_coding,chr15
Coq5,17306.0,protein_coding,chr5
Ramp1,45374.0,protein_coding,chr1
Gm14296,,,
Ctnnbl1,154213.0,protein_coding,chr2
Arhgef28,306970.0,protein_coding,chr13
Isy1,24529.0,,
Sucla2,70823.0,,
Arfip2,6213.0,protein_coding,chr7
Ndufa9,27415.0,,
Patz1,20209.0,protein_coding,chr11
Dtx2,38072.0,,
Atic,22481.0,protein_coding,chr1
Mllt11,13036.0,,
Acsl1,65014.0,protein_coding,chr8
Nphp3,41274.0,protein_coding,chr9
Cep44,19525.0,protein_coding,chr8
Gabrg2,90654.0,protein_coding,chr11
Ndufa11,4374.0,,
Fbxl4,76548.0,protein_coding,chr4
Pgam1,6737.0,protein_coding,chr19
Iah1,7430.0,protein_coding,chr12
Dleu2,79534.0,,
Fam118b,50840.0,,
Cyb561,19634.0,protein_coding,chr11
Lactb2,37216.0,,
BC004004,45277.0,protein_coding,chr17
Mtmr14,43549.0,,
Csnk2b,5857.0,protein_coding,chr17
Gcc2,50102.0,protein_coding,chr10
Ddx20,9304.0,,
Btg1,5803.0,protein_coding,chr10
Cpsf4,14828.0,protein_coding,chr5
Fah,21563.0,protein_coding,chr7
Med1,41139.0,protein_coding,chr11
Tspyl4,3878.0,,
Lamtor1,20771.0,protein_coding,chr7
Smpd3,85440.0,protein_coding,chr8
Msrb1,6136.0,protein_coding,chr17
Gm26879,7273.0,,
March1,853737.0,protein_coding,chr8
Cep131,22397.0,protein_coding,chr11
1110038F14Rik,2473.0,protein_coding,chr15
Zfp608,104507.0,protein_coding,chr18
Pop1,35344.0,,
Slc1a4,30533.0,protein_coding,chr11
Dis3l,34532.0,,
C87436,35126.0,,
Armcx4,10238.0,protein_coding,chrX
Nt5c3,41532.0,protein_coding,chr6
Arhgap20,88519.0,,
1700084C06Rik,36638.0,antisense,chr9
Tkt,26361.0,protein_coding,chr14
Nme2,6445.0,protein_coding,chr11
Hsf1,24491.0,,
Ppp1r11,3385.0,,
Elk1,17213.0,protein_coding,chrX
Tmem234,23391.0,protein_coding,chr4
1700019A02Rik,29059.0,,
Atp5g2,9488.0,protein_coding,chr15
Nars,17005.0,,
Ndufa10,34850.0,protein_coding,chr1
Cbx1,19513.0,protein_coding,chr11
Mppe1,20787.0,,
Egr3,5411.0,,
Uap1,33019.0,,
Gm26618,65213.0,,
Zfp868,14691.0,,
Prmt3,79919.0,protein_coding,chr7
Rala,63668.0,protein_coding,chr13
Bcar1,33335.0,protein_coding,chr8
Tpcn1,54520.0,protein_coding,chr5
Rrp9,9461.0,,
Ccdc173,31542.0,protein_coding,chr2
Mettl1,4951.0,,
Poc1b,91038.0,,
Zfp949,23041.0,protein_coding,chr9
Antxr1,201968.0,protein_coding,chr6
Mrps15,8607.0,protein_coding,chr4
Ino80dos,45212.0,,
Mdm1,27186.0,protein_coding,chr10
Gria4,378338.0,protein_coding,chr9
Phf1,4856.0,protein_coding,chr17
Slc30a10,13914.0,protein_coding,chr1
Plbd2,20343.0,protein_coding,chr5
Cnr1,24238.0,protein_coding,chr4
Creb3,4728.0,,
Psenen,1764.0,protein_coding,chr7
Rspo2,150032.0,protein_coding,chr15
Serinc3,21859.0,,
Ranbp17,301951.0,,
Cox18,9277.0,,
6030458C11Rik,16472.0,,
Senp1,55000.0,,
1700109K24Rik,11916.0,,
Rnf128,109829.0,,
Gid8,8616.0,protein_coding,chr2
Neu2,87956.0,protein_coding,chr1
Wtip,23725.0,protein_coding,chr7
Dsc2,28921.0,,
Tgfbr3,183059.0,,
Ap3b1,207357.0,protein_coding,chr13
Cdk19,144254.0,protein_coding,chr10
Gspt1,35033.0,,
Etv1,91104.0,protein_coding,chr12
Sh3gl1,19885.0,protein_coding,chr17
Mgst3,21875.0,,
Mrpl21,9936.0,,
Copb1,39152.0,,
Ccdc82,45565.0,protein_coding,chr9
Rad21,29507.0,,
Gfra4,3456.0,protein_coding,chr2
Arrdc1,9900.0,protein_coding,chr2
Commd3,3847.0,,
Tmed10,34233.0,,
Rad9b,31010.0,protein_coding,chr5
Itfg2,15487.0,protein_coding,chr6
B4galt5,50739.0,,
Plag1,37427.0,,
Sbds,9799.0,protein_coding,chr5
Tmem229b,45832.0,,
Sept1,18683.0,,
5330416C01Rik,13913.0,,
Gm26512,131034.0,,
Atp5h,4273.0,,
Pde9a,90100.0,protein_coding,chr17
Tmbim6,17167.0,protein_coding,chr15
4930444P10Rik,27346.0,protein_coding,chr1
Gsn,51512.0,,
Ndufc1,4311.0,,
Polr2b,39177.0,,
Nme5,16481.0,protein_coding,chr18
Zdbf2,41311.0,,
Ptpn13,173111.0,,
B4galt4,26785.0,,
Upf3a,13578.0,,
Abce1,28278.0,,
Kcnk1,35515.0,protein_coding,chr8
Bcl2l1,51060.0,,
Ercc1,11746.0,protein_coding,chr7
Pdpr,42444.0,,
Nudcd1,55144.0,protein_coding,chr15
Ino80b,3666.0,,
Ube2j2,15773.0,protein_coding,chr4
Surf1,3149.0,,
Micu1,161655.0,,
Ubl3,48154.0,protein_coding,chr5
Rccd1,31225.0,protein_coding,chr7
Slc35a5,19133.0,,
Ddx21,22030.0,,
Larp7,16635.0,,
Rad23a,6646.0,protein_coding,chr8
Rassf8,74331.0,,
Tifa,42359.0,,
Fam204a,28115.0,,
Zfx,49071.0,protein_coding,chrX
Lrrc8b,74299.0,protein_coding,chr5
Socs5,30160.0,,
Morf4l1,23109.0,,
Arhgap29,64212.0,protein_coding,chr3
Zfp362,32957.0,protein_coding,chr4
Zfp639,10574.0,,
Cox7a2,4517.0,protein_coding,chr9
Mpp1,21283.0,,
Lats2,68726.0,protein_coding,chr14
Ogdhl,26132.0,protein_coding,chr14
Pfdn4,22695.0,protein_coding,chr2
Nprl2,3480.0,,
Phf3,71582.0,,
Slco4c1,55901.0,protein_coding,chr1
Stk10,91282.0,,
L3mbtl3,101503.0,protein_coding,chr10
Gas6,29116.0,protein_coding,chr8
Rab35,15828.0,protein_coding,chr5
Igbp1,21834.0,protein_coding,chrX
Pi4k2a,31617.0,,
Tmed5,26254.0,,
Mfhas1,91651.0,protein_coding,chr8
Mpv17,13597.0,,
Slc4a3,15906.0,,
Ankra2,11680.0,,
Rpl36a,2408.0,protein_coding,chrX
Grm5,550739.0,protein_coding,chr7
Pfkfb4,40450.0,,
Sirt3,18643.0,protein_coding,chr7
Zfp874b,12745.0,protein_coding,chr13
Snx21,7993.0,protein_coding,chr2
Brms1,8563.0,protein_coding,chr19
Tmem44,38987.0,,
Rps25,3288.0,,
Timp3,49134.0,,
Pycr2,3795.0,,
Gm7854,83669.0,,
Nuak1,69692.0,protein_coding,chr10
Kat7,35987.0,protein_coding,chr11
Itga7,24464.0,protein_coding,chr10
Scly,22737.0,,
Pamr1,93029.0,protein_coding,chr2
Prkd2,27562.0,protein_coding,chr7
Mro,21948.0,,
Poldip3,23408.0,,
Dhx38,17850.0,,
Nat14,2978.0,protein_coding,chr7
Fbn1,207399.0,protein_coding,chr2
Usp39,26506.0,protein_coding,chr6
Ctdp1,61736.0,,
Med28,9047.0,,
9530068E07Rik,12300.0,protein_coding,chr11
Zkscan2,25065.0,protein_coding,chr7
Flnb,133631.0,protein_coding,chr14
Grm2,12987.0,protein_coding,chr9
Cwc25,21075.0,protein_coding,chr11
Zswim3,17032.0,,
Itgav,82519.0,protein_coding,chr2
Trmt6,11848.0,,
Tomm7,5217.0,,
Fam160b1,28906.0,,
Arpp19,22699.0,protein_coding,chr9
Adamts17,313436.0,protein_coding,chr7
Naa40,15515.0,protein_coding,chr19
Zfp212,12163.0,,
Rsad1,9457.0,protein_coding,chr11
Zfp605,19702.0,,
Tpst2,38670.0,protein_coding,chr5
Ubald1,5537.0,protein_coding,chr16
Zfp597,26240.0,,
Clec16a,199539.0,protein_coding,chr16
Inip,31952.0,,
Drc1,85307.0,,
C77080,41826.0,protein_coding,chr4
Chchd6,212506.0,protein_coding,chr6
Zfp943,108616.0,,
Snrnp200,32065.0,,
1110008P14Rik,4841.0,,
Donson,11962.0,,
Utp15,16196.0,,
Ssrp1,9875.0,,
Eif3c,19956.0,,
Fbxo33,19070.0,protein_coding,chr12
2810004N23Rik,26175.0,,
2510009E07Rik,45620.0,protein_coding,chr16
Maml2,411431.0,protein_coding,chr9
Ahr,37064.0,protein_coding,chr12
Ndst2,10832.0,,
Cdc42ep3,21364.0,,
Ppp1r14b,2356.0,,
Armcx3,4860.0,,
Timm13,1519.0,,
Hspd1,10408.0,protein_coding,chr1
Cope,10475.0,protein_coding,chr8
Cntrl,69330.0,protein_coding,chr2
Fyco1,62399.0,,
Zfp850,29261.0,,
Tmem175,19012.0,protein_coding,chr5
Sfmbt2,224743.0,protein_coding,chr2
Dnaja2,17711.0,,
Eif4ebp3,1857.0,,
Nyap2,264814.0,protein_coding,chr1
Nkrf,15359.0,,
Slc30a5,30779.0,,
Mlec,15198.0,protein_coding,chr5
Fam45a,24642.0,,
Tmem33,30896.0,,
Cct5,11004.0,,
Rara,47124.0,protein_coding,chr11
Kndc1,46841.0,protein_coding,chr7
March4,109818.0,protein_coding,chr1
Sfxn4,24202.0,,
Emc4,5016.0,,
Gm14326,21304.0,,
Mapk6,40943.0,,
Dock1,502985.0,protein_coding,chr7
Nxpe4,238002.0,,
Usp50,74374.0,,
Xrcc1,27151.0,protein_coding,chr7
Eef1d,15351.0,protein_coding,chr15
4930445B16Rik,96543.0,,
Sema5a,451531.0,protein_coding,chr15
Ebna1bp2,6977.0,,
Cisd3,2795.0,protein_coding,chr11
Arf2,18598.0,,
Dhx40,38900.0,protein_coding,chr11
Tpd52l2,20824.0,,
Zc3h6,51161.0,protein_coding,chr2
Mbd4,12674.0,,
Neurl1a,80621.0,protein_coding,chr19
Parp1,32330.0,,
Tab1,28580.0,protein_coding,chr15
Capn2,50348.0,,
Zbtb24,15191.0,,
Iars2,44670.0,,
Aarsd1,10776.0,protein_coding,chr11
Wipf3,74165.0,protein_coding,chr6
Trmt2a,6093.0,,
Acvr1c,90442.0,protein_coding,chr2
Zbtb17,23276.0,protein_coding,chr4
Ccdc9,12753.0,protein_coding,chr7
Epm2a,116240.0,,
