gene_name,gene_length,gene_type,gene_chr
Zfp512,29323.0,,
Stim2,122558.0,,
Nup133,52142.0,,
Slc25a26,104341.0,,
Rrbp1,63868.0,,
Ksr1,132967.0,protein_coding,chr11
Rnf217,115991.0,,
Sall1,16927.0,,
Olfm1,37744.0,,
Eif3k,10492.0,,
Mdm2,21883.0,,
Klhl7,60187.0,,
Zfp91,32466.0,,
Bod1l,56777.0,,
Dzank1,56857.0,,
Jdp2,40851.0,,
Lrrc20,106990.0,,
Mcu,169708.0,protein_coding,chr10
Mrpl20,7097.0,,
Tpcn1,54520.0,,
Opa1,75550.0,,
Armc10,16881.0,,
Mmp24,43024.0,,
Ap1b1,55967.0,,
Folh1,56966.0,,
Metap1d,71918.0,,
Atp9b,199919.0,protein_coding,chr18
Errfi1,14973.0,protein_coding,chr4
Zdhhc21,61220.0,,
Golt1b,16637.0,,
Phlpp2,76129.0,,
Cwc27,186002.0,protein_coding,chr13
Hnrnph2,5881.0,,
Zfp583,15625.0,,
Pcdhb11,4418.0,,
P2ry14,39763.0,,
Eif3f,8534.0,,
Alkbh1,18177.0,,
Tbc1d4,166831.0,,
Btf3l4,19319.0,,
Clip2,63051.0,,
Arhgef9,147921.0,protein_coding,chrX
U2af2,17795.0,,
Nme2,6445.0,,
Smad3,111227.0,protein_coding,chr9
Fktn,63892.0,,
Sntb2,83964.0,protein_coding,chr8
Cecr2,104821.0,,
Rpl27a,3220.0,,
Vwa5a,25069.0,,
Rpl7a,2554.0,,
Idh3b,5238.0,,
Hectd3,9960.0,protein_coding,chr4
Acox3,32312.0,protein_coding,chr5
Alkbh3,30257.0,,
Capn7,35348.0,,
Tmem234,23391.0,,
Lingo1,177993.0,,
Tyms,15415.0,,
Rbbp9,8604.0,,
Tmem39a,33464.0,,
Ppp1r11,3385.0,,
Hdac4,266920.0,protein_coding,chr1
Tm2d3,10744.0,,
Ndufa1,3575.0,,
Tecpr2,83130.0,,
Hmgcs1,17881.0,,
Zfhx4,197331.0,,
B130024G19Rik,125062.0,processed_transcript,chr7
Slc35f4,227527.0,protein_coding,chr14
Esco1,43845.0,,
Timp3,49134.0,protein_coding,chr10
Mier3,37617.0,,
Ndst1,64156.0,protein_coding,chr18
Pcsk6,188652.0,protein_coding,chr7
C2cd5,89221.0,,
Stam2,50617.0,,
Fto,354914.0,,
Celf5,23482.0,,
Mpv17l,46458.0,,
Psmd6,8810.0,,
Cep112,435423.0,,
Pigyl,1512.0,,
Gm13052,38710.0,,
Mtor,109072.0,,
Zfp874b,12745.0,,
Pdcd2l,12162.0,,
Cpped1,105724.0,,
Usp28,57142.0,,
March8,71516.0,,
Rtn4,51384.0,,
Fabp5,4059.0,protein_coding,chr3
Creb3,4728.0,,
Pnkd,68764.0,,
Srbd1,160510.0,,
Cope,10475.0,,
Fgfr2,2960899.0,protein_coding,chr7
Uhrf1bp1l,74880.0,,
Tmed3,5862.0,,
Ufsp2,21430.0,,
1700025G04Rik,237722.0,protein_coding,chr1
Hlf,54359.0,,
Herc2,181604.0,,
Wbp4,21583.0,,
Plekhj1,2527.0,,
Gabbr1,29101.0,,
Coro1c,66322.0,,
Kcnk3,37101.0,protein_coding,chr5
2700062C07Rik,6948.0,,
5430405H02Rik,18612.0,,
Atp6v1g1,5978.0,,
Cep250,42442.0,,
Spen,70707.0,protein_coding,chr4
Nhej1,158061.0,,
Gk5,65246.0,,
Nadsyn1,27265.0,,
Arap1,64519.0,protein_coding,chr7
Zc2hc1a,50353.0,,
Gm10778,18302.0,,
Fancc,212235.0,,
Cdh7,157726.0,protein_coding,chr1
Gtf3c3,42967.0,,
Clgn,38685.0,,
Ppp1r2,23740.0,protein_coding,chr16
Cdh4,456942.0,protein_coding,chr2
Acvr1b,39617.0,,
Pdgfa,21356.0,,
3222401L13Rik,6291.0,,
Dnah2,128301.0,,
Fbxo32,39053.0,,
Kif13b,162352.0,protein_coding,chr14
Exoc7,19232.0,,
Pgr,68778.0,protein_coding,chr9
Dicer1,64210.0,,
Zfp449,19274.0,,
Ocrl,53481.0,,
Zmynd8,114864.0,,
Rbbp5,28294.0,,
Krit1,42380.0,,
Sf3b6,10115.0,,
Zfp174,11612.0,,
Vps53,133421.0,,
Lypla1,40622.0,,
Atg7,217517.0,protein_coding,chr6
Mettl16,57695.0,,
Fbln2,60085.0,protein_coding,chr6
Snapc3,49952.0,,
Zfp64,62256.0,,
Iqcb1,44336.0,,
Uba2,28911.0,,
Ice2,35216.0,,
Wnt5b,111816.0,protein_coding,chr6
Idua,24226.0,,
Cnnm1,56774.0,,
Setd3,72883.0,,
Srcap,49236.0,,
Dot1l,40255.0,,
Usp11,16633.0,,
Stmn3,8041.0,,
Tspan13,27943.0,protein_coding,chr12
Ndufb3,9580.0,,
Nfx1,55087.0,,
Cachd1,252545.0,,
Nt5dc1,130264.0,,
Akap10,58945.0,,
Rpl21,4142.0,,
Camsap2,77981.0,,
Osgin2,16767.0,protein_coding,chr4
Rplp2,4215.0,,
Rragb,31962.0,,
Adamtsl1,914213.0,protein_coding,chr4
Fra10ac1,35675.0,protein_coding,chr19
Lrp10,7360.0,,
Adamts5,45655.0,protein_coding,chr16
Atcay,26325.0,protein_coding,chr10
Taf1d,10777.0,protein_coding,chr9
2810049E08Rik,37502.0,,
Esrrg,606094.0,,
Hnrnpab,6747.0,,
Mttp,55114.0,,
Dnah5,268300.0,,
Kif1a,86487.0,,
Il17ra,24312.0,protein_coding,chr6
Anxa7,24873.0,,
Zfp873,16622.0,,
Prdx4,16836.0,,
Rbm41,109084.0,,
Capza2,30738.0,protein_coding,chr6
Sec61b,8584.0,,
Secisbp2,32347.0,,
Rps29,1464.0,,
Zbtb46,71664.0,,
Ctdsp2,21258.0,,
Plekhh1,52492.0,,
Cyfip2,119009.0,protein_coding,chr11
Gm27003,7889.0,,
Tmed4,4501.0,,
Zfp760,17895.0,protein_coding,chr17
Clmn,101959.0,,
Bptf,99046.0,,
Nbr1,29802.0,,
Trrap,92046.0,,
Mad1l1,312863.0,,
Frmpd1,101061.0,,
Rpl18a,2690.0,,
C330018D20Rik,19535.0,,
Elovl1,4860.0,,
Yaf2,52657.0,,
Gm16286,5976.0,,
Cdc14a,151479.0,protein_coding,chr3
Qpct,38472.0,,
Ankib1,112925.0,,
Rpap3,30728.0,,
Xpo4,87909.0,,
Ccp110,24472.0,,
Trappc6b,18380.0,,
Plxnc1,153969.0,,
Sgcb,15041.0,,
Lrrcc1,38870.0,,
Sec14l2,26376.0,protein_coding,chr11
Rpl8,2236.0,,
Taf3,134044.0,,
Uba6,63516.0,,
Sox2,2056.0,,
Stk16,4768.0,,
Ldha,14152.0,,
Prune2,267814.0,protein_coding,chr19
Arhgap32,152310.0,,
Scg5,52759.0,protein_coding,chr2
Pgbd1,19783.0,,
Pdap1,11469.0,,
Pcsk5,405313.0,protein_coding,chr19
Gatad2a,89308.0,,
Tardbp,14637.0,,
Lrrn2,59732.0,,
Slx4ip,180732.0,,
Nuak1,69692.0,,
Mgat2,2613.0,protein_coding,chr12
Rnf14,33312.0,,
Zfp106,57023.0,,
Ndufaf4,6918.0,,
Enc1,11929.0,protein_coding,chr13
Nsa2,8513.0,,
Emc2,50534.0,protein_coding,chr15
Atf2,76130.0,,
Vkorc1l1,44722.0,,
Tcf7l1,162876.0,,
Nt5dc3,59384.0,,
Arid5b,186220.0,,
Ttr,9041.0,,
Ccdc14,34586.0,,
Lactb2,37216.0,,
Zkscan2,25065.0,,
Znhit1,5857.0,,
Dnajb11,21789.0,protein_coding,chr16
Sf3b2,21523.0,protein_coding,chr19
Zbtb7c,328386.0,protein_coding,chr18
Serinc3,21859.0,,
Gm26542,51886.0,,
Rngtt,192303.0,,
Pstpip2,92965.0,protein_coding,chr18
Zcchc9,11172.0,,
Fmr1,39422.0,,
Med12l,312857.0,protein_coding,chr3
Atxn2l,11729.0,protein_coding,chr7
Gm29443,18819.0,antisense,chr7
Fbrsl1,86848.0,,
C130060C02Rik,25618.0,,
Slc6a15,51594.0,protein_coding,chr10
Stx6,49541.0,,
Mrps25,14508.0,,
Pibf1,155069.0,,
Coq6,12139.0,,
Polr2i,1442.0,,
Tgoln1,8568.0,,
Ap4e1,59192.0,,
Rcn2,20037.0,,
3010001F23Rik,48125.0,,
Efnb2,43808.0,protein_coding,chr8
1700030K09Rik,17121.0,,
Bcas1os2,24074.0,,
Pitpnb,57596.0,,
A630072M18Rik,5409.0,,
Sil1,233384.0,,
Ttc33,32811.0,,
Cry2,30397.0,protein_coding,chr2
Gm15601,34678.0,antisense,chr14
Zfp874a,27075.0,,
Zfp568,44327.0,,
Ppp2r2c,86565.0,protein_coding,chr5
Trappc9,471584.0,protein_coding,chr15
Ppp1r3f,16987.0,,
Sdccag8,205777.0,protein_coding,chr1
Gtf2h2,32361.0,,
Hnrnpll,32847.0,,
Shroom4,237594.0,protein_coding,chrX
Bri3bp,18802.0,,
Zscan22,11268.0,protein_coding,chr7
Alg5,15779.0,,
Tmem44,38987.0,protein_coding,chr16
Bcat1,82349.0,,
Tmem184c,14716.0,,
Pex19,9738.0,,
Phf8,113187.0,,
Tubb2a,3733.0,protein_coding,chr13
C1qtnf4,4665.0,,
Coq3,32489.0,,
S100b,7306.0,protein_coding,chr10
Zfp384,28725.0,,
Pcbp1,1829.0,,
Rimkla,27345.0,,
Aplf,43769.0,,
Atp5g3,2879.0,,
Sec24a,71370.0,,
Polr2e,3846.0,,
Orc6,8646.0,,
Ccdc134,14281.0,protein_coding,chr15
Fam53b,101804.0,,
Dnajc6,146151.0,protein_coding,chr4
Med25,15947.0,,
Abcg2,111153.0,,
Phka2,96712.0,,
Tmem237,19818.0,,
Chst9,308233.0,,
Spns2,38266.0,,
Zc3h12b,220959.0,,
Ccl25,34810.0,protein_coding,chr8
Chm,144924.0,,
Arl2bp,7825.0,,
Kif16b,284057.0,protein_coding,chr2
Dixdc1,76765.0,,
Pla2g7,44103.0,,
Usp47,88157.0,,
Mau2,26611.0,protein_coding,chr8
Lrrc8a,26075.0,,
Ppp2r5b,8107.0,,
Asph,221275.0,,
Atp13a2,20457.0,,
Xrcc5,87525.0,protein_coding,chr1
Rad51ap2,6849.0,,
Nadk2,39631.0,,
Zc3h14,40789.0,,
Hrh1,85360.0,,
Lrp11,35683.0,protein_coding,chr10
1700084C06Rik,36638.0,antisense,chr9
Dcps,51653.0,protein_coding,chr9
Prkrip1,20836.0,,
Ice1,85927.0,,
Chst2,7430.0,,
Rnf219,45109.0,protein_coding,chr14
Dstn,28004.0,,
Dab2ip,172728.0,protein_coding,chr2
Wdr3,24227.0,,
Slirp,8310.0,,
Aplp1,10553.0,,
Usp14,52053.0,,
Grik5,62497.0,,
Npas2,169505.0,protein_coding,chr1
Cntn2,33829.0,,
Usp50,74374.0,,
Gpr85,5484.0,,
Cox7a2,4517.0,,
Tor1aip1,31881.0,,
Fam204a,28115.0,,
Larp6,25812.0,,
Urb1,58886.0,,
Gm11149,54303.0,,
Pomt2,41107.0,protein_coding,chr12
Orc2,42338.0,,
Inpp5f,85097.0,,
Fgd6,109338.0,,
Cmip,202366.0,protein_coding,chr8
Ern1,93202.0,,
6720427I07Rik,13595.0,,
Ndufb5,14576.0,,
Gstm5,2865.0,,
Mccc2,67109.0,,
Pinx1,59495.0,protein_coding,chr14
Crebl2,28777.0,,
Camk1,9860.0,,
Uba3,21977.0,,
As3mt,33641.0,protein_coding,chr19
Anapc11,9777.0,,
Sh3pxd2b,80353.0,,
4931406P16Rik,76844.0,,
Atg16l1,36558.0,,
Afap1,110604.0,protein_coding,chr5
Gfm1,46433.0,protein_coding,chr3
Mettl9,43884.0,,
Uqcrc1,12990.0,,
Herc4,74068.0,,
Mrps27,70776.0,,
Parva,164187.0,,
Vstm5,20371.0,,
Chadl,18991.0,,
Slc25a18,20758.0,,
Brap,26693.0,,
Asap3,38851.0,protein_coding,chr4
Cap1,27009.0,,
Gak,60344.0,,
Nup153,48035.0,,
Ssb,10284.0,,
Copa,39801.0,,
Sec22a,52787.0,,
Lynx1,5194.0,,
AU041133,25052.0,,
Larp4b,80570.0,,
Tctn1,26612.0,,
Lpin1,75297.0,protein_coding,chr12
Zfp719,13625.0,,
Pdgfd,210266.0,,
Btbd2,14454.0,protein_coding,chr10
Nbas,314678.0,,
Adck1,101170.0,,
Ubtd2,61317.0,,
Mt2,,protein_coding,chr8
Lrig1,95629.0,protein_coding,chr6
Naca,13062.0,,
Mafb,3362.0,,
Ranbp2,47436.0,,
Stoml1,9356.0,,
Hist3h2ba,,,
Tmtc1,211959.0,,
Hint1,4118.0,,
Abca6,74956.0,,
Kbtbd8,12550.0,,
Taok1,78653.0,,
Tomm5,2906.0,,
Zfp93,7374.0,,
Mcmbp,44054.0,,
Nampt,33804.0,,
Ppm1a,42364.0,,
Fgf1,90799.0,protein_coding,chr18
Efcab7,83590.0,,
Traf3ip1,34660.0,,
Lzts2,12697.0,,
Gpr45,82584.0,protein_coding,chr1
Plekhb2,29604.0,,
Med1,41139.0,,
2610020C07Rik,42835.0,,
St13,36408.0,,
Dynll2,8008.0,,
Ube2l3,50636.0,,
Mei4,342337.0,,
Ofd1,50671.0,,
Dmtf1,42975.0,,
Cuedc2,8890.0,,
2610301B20Rik,24927.0,protein_coding,chr4
Slc16a6,22743.0,,
Mertk,103938.0,protein_coding,chr2
Syne2,292792.0,,
Tgfa,80496.0,protein_coding,chr6
Sav1,21990.0,,
Lamtor4,3916.0,,
Rps3,5842.0,,
Fndc1,88733.0,protein_coding,chr17
Grpel2,13901.0,,
Rragd,39143.0,,
Fam126b,63517.0,,
Prep,99995.0,,
Bcor,123615.0,protein_coding,chrX
Cnn3,31710.0,protein_coding,chr3
Paip2b,26340.0,,
Prkab1,10922.0,,
Pgm2l1,51474.0,,
Cltb,18943.0,,
Mgrn1,52047.0,,
Eci2,49348.0,,
Galnt16,112695.0,protein_coding,chr12
Ostm1,118637.0,,
Ndufb9,5732.0,,
Creb3l2,114891.0,protein_coding,chr6
Stox1,67085.0,protein_coding,chr10
Spast,52128.0,,
Pla2g12a,17219.0,,
Tsr3,2628.0,,
Tpmt,22255.0,,
Ndufa8,13080.0,,
Cfl1,4746.0,,
Eid1,1690.0,,
Zfp641,10576.0,protein_coding,chr15
Mest,24918.0,protein_coding,chr6
Sirt5,29707.0,,
Mtbp,69015.0,,
Zfp654,71305.0,,
Tmsb10,1401.0,protein_coding,chr6
Rbmxl1,3629.0,,
Zfp322a,16105.0,,
Wtap,27373.0,,
Zc3h12c,57228.0,,
Nxpe4,238002.0,,
Hnrnpa0,2677.0,,
Vbp1,20643.0,protein_coding,chrX
Pla2g4a,131672.0,,
Tyw1,85944.0,protein_coding,chr5
Pik3r4,44679.0,,
Asxl2,79995.0,,
Zfp746,24198.0,,
Zwint,20119.0,protein_coding,chr10
Mkx,70262.0,,
Rgl2,8144.0,,
Aldh6a1,20287.0,,
Spred2,99651.0,,
Sclt1,115794.0,,
Matn4,15767.0,,
Fbxo42,56149.0,,
Fam169a,63727.0,,
Zfp622,14115.0,,
Erbb3,22129.0,,
U2surp,55098.0,,
Hdac2,27345.0,,
Btf3,7110.0,,
Fut10,74407.0,protein_coding,chr8
Slc25a37,43264.0,,
Adam23,150385.0,protein_coding,chr1
Ripk2,40914.0,protein_coding,chr4
Bcat2,19558.0,,
Gpatch2l,49926.0,,
Clpx,36398.0,,
Sall3,20395.0,protein_coding,chr18
2410006H16Rik,1930.0,,
Fras1,410773.0,protein_coding,chr5
Stk38,37115.0,,
Klc1,48995.0,,
Slc9a1,53996.0,,
2310002F09Rik,102749.0,lincRNA,chr7
March2,32978.0,,
Nufip2,55766.0,,
Tln1,31172.0,,
Kantr,32667.0,,
Tm9sf1,7841.0,,
Iqce,40551.0,,
Nipa2,31189.0,,
Sf3a3,17684.0,,
Reck,69276.0,,
Sf3b5,3840.0,,
Pcyox1,11148.0,,
Pcbd2,49462.0,,
Tmem170,13712.0,,
Ccdc47,18936.0,,
Sox10,10332.0,,
Ap5z1,14766.0,,
Med20,12836.0,,
St6gal2,69199.0,protein_coding,chr17
Ift74,78738.0,,
Ncoa5,34510.0,,
Gm6712,25068.0,,
Erich1,62740.0,,
Dctn5,16003.0,,
Plekha6,139225.0,protein_coding,chr1
Gpn3,11026.0,protein_coding,chr5
Ssrp1,9875.0,,
Rasgrp2,15876.0,protein_coding,chr19
L3mbtl3,101503.0,,
Cul7,14027.0,,
Dock2,557077.0,protein_coding,chr11
Ncan,27788.0,,
Ddit3,4219.0,,
Atp6v1d,20913.0,,
Hlcs,184689.0,,
Osbpl2,43374.0,,
Suco,60568.0,protein_coding,chr1
Phactr2,266695.0,,
Smurf1,89352.0,,
Zfp692,7558.0,,
Dtwd2,59456.0,protein_coding,chr18
Lrrc51,20911.0,,
Gm11417,10955.0,,
Abca1,129108.0,,
Sirpa,39393.0,,
Ccbe1,257439.0,protein_coding,chr18
Mxd4,13837.0,,
Parn,130210.0,,
Ypel2,57282.0,,
Vps37a,38974.0,protein_coding,chr8
Fam207a,29124.0,,
Ddx25,21881.0,,
Ino80dos,45212.0,,
2610008E11Rik,33226.0,,
Dusp22,51232.0,,
Eif4a1,5487.0,,
Hhip,92155.0,protein_coding,chr8
Nfatc3,71697.0,,
Ezh1,35348.0,,
Mrpl47,12208.0,,
Cept1,45542.0,,
Kcnmb4,56017.0,,
Exoc5,62563.0,,
Zfp128,12245.0,,
Tmem9,27192.0,,
Agpat4,100941.0,protein_coding,chr17
Lsm3,6697.0,,
Rps6ka6,149767.0,,
Aasdh,31855.0,,
Nup205,70175.0,,
Ndufa11,4374.0,,
Ivns1abp,19945.0,,
Pptc7,39916.0,,
Kcnk1,35515.0,,
Ibtk,61974.0,,
Kcnt1,54539.0,,
Eif4a2,6692.0,,
Rnf114,23528.0,,
Donson,11962.0,,
Copb1,39152.0,,
Tomm70a,35002.0,,
Traf3,100783.0,,
Bach1,34401.0,,
Mrpl55,3648.0,,
Ube2j1,20947.0,,
Ddrgk1,10699.0,,
Taf2,57021.0,protein_coding,chr15
Dars,53661.0,,
Ift88,93874.0,protein_coding,chr14
Scn3a,110509.0,,
Ppp1r15b,8640.0,,
Chrna4,25166.0,,
Rnf10,31486.0,,
Auh,94562.0,,
Lgi3,7639.0,,
Tac1,10955.0,,
Cwf19l2,75644.0,,
Nck1,53841.0,,
Nhlrc3,14749.0,,
Kifc3,102984.0,protein_coding,chr8
Nudt5,26876.0,,
Syt9,177928.0,,
Arfip2,6213.0,,
Senp1,55000.0,protein_coding,chr15
Clec16a,199539.0,,
Lrif1,51590.0,protein_coding,chr3
Cyp2j9,23149.0,,
Cbx7,55312.0,protein_coding,chr15
Ralb,34489.0,,
Bche,72607.0,,
Gm15738,114381.0,,
Lrrc3b,81472.0,protein_coding,chr14
Itgb1bp1,45459.0,,
Krtcap2,3940.0,,
Creb1,71903.0,,
Dclre1c,39999.0,,
Tti1,46630.0,,
Smad1,61123.0,protein_coding,chr8
Panx1,43350.0,protein_coding,chr9
Lrrc9,88884.0,,
Snx14,62208.0,,
Dpp10,724088.0,protein_coding,chr1
Snrnp40,29894.0,,
Plcb4,355582.0,protein_coding,chr2
Abhd17a,6687.0,,
Sept8,30308.0,protein_coding,chr11
Grb2,64552.0,,
Ndufb7,4955.0,,
Tor1a,7306.0,,
Alg13,56646.0,,
Hnrnpa3,10146.0,,
Dip2a,85862.0,protein_coding,chr10
Kcnj13,8366.0,,
Slc35a3,43361.0,,
Egln1,40737.0,,
Homer2,107046.0,,
Atp5l,8185.0,,
Fam129b,49140.0,protein_coding,chr2
Atp6v0e,36416.0,,
Zc3h3,87485.0,protein_coding,chr15
Klhl24,31679.0,,
Sqle,16115.0,,
Sytl5,108921.0,,
Cdh9,128338.0,,
Adora1,36208.0,protein_coding,chr1
Spata7,41658.0,protein_coding,chr12
Rps15a,11816.0,,
4732491K20Rik,8397.0,,
Cnih2,5653.0,,
Casd1,42516.0,,
Slc25a25,36958.0,,
Ralgds,39956.0,,
Tmem67,50665.0,,
Bcl7c,47477.0,,
Lmln,65174.0,,
E530011L22Rik,5281.0,,
Cnep1r1,16341.0,,
Mark4,34046.0,,
Parp12,31939.0,,
Cep120,62885.0,protein_coding,chr18
Traf7,19376.0,protein_coding,chr17
Carf,55706.0,,
B4galt6,61805.0,protein_coding,chr18
Vcpip1,29760.0,protein_coding,chr1
Ddb2,25410.0,,
Ttll5,237234.0,protein_coding,chr12
Ipo13,20513.0,,
Tmem151a,14672.0,,
Ldb1,13644.0,,
Atp5k,1204.0,,
Phc2,98179.0,protein_coding,chr4
Hspb11,26345.0,,
Eif2a,31680.0,,
Ftsj1,13738.0,,
Gm26936,40851.0,lincRNA,chr1
Kcnj6,249065.0,,
Ccnyl1,35189.0,,
Sec23b,34520.0,protein_coding,chr2
Slc35d1,44515.0,protein_coding,chr4
Rtkn2,80170.0,,
Usp53,53017.0,,
Vcl,104278.0,,
Dync1li1,35512.0,,
Esr1,394021.0,,
Nmnat3,133003.0,,
Tnfaip1,13482.0,,
Heatr5b,82466.0,,
Ctbp1,27271.0,protein_coding,chr5
Snx15,8905.0,,
Orc3,44148.0,,
Rnf146,18266.0,,
Sptbn2,41193.0,,
Ing3,26467.0,,
Lrrc59,15449.0,,
Arhgap22,155908.0,protein_coding,chr14
Trmt1l,29619.0,,
Zfp710,69359.0,protein_coding,chr7
Tmem134,6373.0,,
Ddx3x,13082.0,,
Polr1d,34547.0,,
Jmjd6,6017.0,,
Rbl2,53787.0,,
Pip4k2c,14518.0,,
Klhl15,43125.0,,
Btg3,44555.0,,
Frs2,79107.0,,
Ift57,65893.0,protein_coding,chr16
Fbxl2,82554.0,protein_coding,chr9
Rpl3,14077.0,,
Uggt1,104693.0,,
Ywhag,26207.0,,
Rps24,9834.0,,
Xpc,26583.0,,
Sorcs2,380959.0,protein_coding,chr5
Tigd2,3163.0,,
Rps27l,3430.0,,
Agbl3,79027.0,,
Tbc1d1,195181.0,,
Ror1,348974.0,protein_coding,chr4
Ubxn7,61490.0,,
Cep295,40873.0,,
Esrra,10836.0,protein_coding,chr19
Cox6b1,9290.0,,
Plaa,35730.0,,
Nol9,22173.0,,
Osbpl11,58241.0,,
Rad23b,42194.0,,
Chpf2,7815.0,protein_coding,chr5
Txn1,13038.0,,
Ddx39b,11961.0,,
Cep164,61745.0,,
Tcp1,9366.0,,
Acsl1,65014.0,,
Rnf43,72817.0,,
Rpl5,8503.0,,
Marc2,33383.0,,
Hinfp,13231.0,,
Zfp507,30660.0,,
Rnf103,16987.0,,
Pmepa1,52075.0,,
Ppm1k,28966.0,protein_coding,chr6
Dync2h1,255943.0,,
Cited2,2456.0,protein_coding,chr10
Gnai3,38866.0,,
Cdh12,1140268.0,,
Cfap97,43819.0,,
Pacsin1,55973.0,,
Atp5f1,17401.0,protein_coding,chr3
Kmt2d,39535.0,,
Cd2ap,83714.0,,
Pced1b,138573.0,,
Rplp0,4260.0,,
Kctd13,16752.0,,
Rusc1,9330.0,,
Mrpl27,6322.0,,
Letmd1,10141.0,,
Btbd3,332727.0,protein_coding,chr2
Stat2,22290.0,,
Katnal1,57736.0,protein_coding,chr5
Cenpc1,53559.0,,
Ube2cbp,157644.0,,
Emc6,1518.0,,
Deaf1,30510.0,,
Pbdc1,37334.0,,
Fbxw7,163930.0,protein_coding,chr3
Klhl28,26701.0,protein_coding,chr12
Xpa,40964.0,protein_coding,chr4
Ccdc18,100753.0,,
D130017N08Rik,10221.0,,
Map3k7,59370.0,,
Gna13,38538.0,,
Zfp160,34167.0,,
Greb1l,237763.0,,
Mcm9,94124.0,protein_coding,chr10
Rps11,2060.0,,
Tbce,41689.0,,
Larp4,46293.0,,
Fam117a,44854.0,protein_coding,chr11
Tiprl,24710.0,,
Ppp4r2,36312.0,,
Ints4,60439.0,,
Tmem183a,15882.0,protein_coding,chr1
2810405F17Rik,1116.0,,
Tmem87a,48801.0,,
Zfp758,15828.0,,
Ak3,27128.0,,
Il18,27013.0,,
Tmpo,33744.0,,
BC051226,1273.0,,
Lgr5,137469.0,protein_coding,chr10
Gfm2,43258.0,,
Pak1ip1,11992.0,,
Bcl9l,29071.0,,
Rab3c,226809.0,protein_coding,chr13
Poc1b,91038.0,,
Btbd1,37357.0,,
Ptov1,6721.0,,
Pitrm1,32366.0,protein_coding,chr13
Coq2,20417.0,,
Farsa,12268.0,,
Pdss1,44744.0,,
Orai1,15382.0,,
Rnf111,78301.0,,
Hivep3,404261.0,protein_coding,chr4
Mcm4,13503.0,,
Cul1,72741.0,,
Wasf3,88630.0,,
Arpc4,12333.0,protein_coding,chr6
Foxn2,49822.0,,
Memo1,96485.0,,
Zxdc,33998.0,protein_coding,chr6
Gm14325,8545.0,,
Rpl36a,2408.0,,
Adipor2,64554.0,,
Matn2,129596.0,protein_coding,chr15
Nek9,39848.0,,
Zfp213,7471.0,,
Ywhaq,27566.0,,
Gm28791,1778.0,,
Wasf1,55095.0,protein_coding,chr10
Rtf1,60339.0,,
Eif2ak3,60730.0,,
Vegfc,109490.0,,
Vcp,20544.0,,
Hint3,21491.0,,
Ccni,24562.0,,
Dhcr24,28075.0,,
Nudcd1,55144.0,protein_coding,chr15
Wdr25,134821.0,,
Npas1,22007.0,protein_coding,chr7
Sephs1,28993.0,,
Qtrt1,8437.0,,
Mrgbp,5000.0,,
Lgi2,32945.0,,
Ildr2,62684.0,,
Hook1,58173.0,,
Ehd4,65431.0,,
Map1a,21232.0,,
Gbe1,255767.0,,
Mag,15697.0,,
Polm,10156.0,,
Oser1,18875.0,,
Nudt13,22881.0,,
Gnai2,21242.0,,
Rae1,15622.0,,
Nynrin,20726.0,protein_coding,chr14
Glyr1,35954.0,,
Sort1,77429.0,,
Mat2a,6759.0,,
S100pbp,41722.0,,
Sdk2,290672.0,protein_coding,chr11
Zfp326,39253.0,,
D5Ertd579e,95539.0,,
Tmco3,34734.0,,
Vangl2,27484.0,protein_coding,chr1
Rad9b,31010.0,,
Slc2a12,59274.0,protein_coding,chr10
Ppp1r10,15849.0,protein_coding,chr17
L3mbtl2,24426.0,,
Jund,1667.0,,
Ccdc120,19191.0,,
Tmed2,9811.0,,
Klhl12,35487.0,,
Higd2a,,,
Tspan4,18187.0,protein_coding,chr7
Rps17,2522.0,,
Zkscan8,17898.0,,
Fam227a,49380.0,protein_coding,chr15
Ndufa7,13745.0,,
Ermn,7751.0,,
Get4,17727.0,,
Sh3glb1,36657.0,,
Abr,206824.0,protein_coding,chr11
Gtf3c1,66826.0,protein_coding,chr7
Gabarapl2,12909.0,,
Rnf2,42951.0,,
Gm10649,295395.0,,
Il33,35604.0,protein_coding,chr19
Agbl5,18271.0,,
Sytl2,108467.0,,
Ap2b1,106011.0,,
Arhgef1,23682.0,,
Gm16835,16109.0,,
Anln,57176.0,,
Bcan,12699.0,,
4930522L14Rik,15896.0,,
Rilpl2,15101.0,,
Mef2b,27777.0,,
Gabrg1,91570.0,,
Uqcrb,4761.0,,
Rps25,3288.0,,
Zfp523,28757.0,,
Rpl6,4760.0,,
Aldh2,27797.0,,
Mcrs1,9144.0,,
Riok1,24438.0,,
Cep57,19315.0,protein_coding,chr9
Ppp3cc,71606.0,,
Msrb2,23536.0,,
Sec14l1,44100.0,,
Bsn,94362.0,,
Msl1,12343.0,,
Osbp2,160172.0,,
Atp6v0a4,76103.0,,
Nhsl2,242670.0,,
C330007P06Rik,50374.0,,
Lrpap1,14265.0,,
Aox1,76482.0,,
Gm20646,49866.0,sense_overlapping,chr1
Rhno1,5911.0,,
Ptprr,256719.0,protein_coding,chr10
Galnt7,129204.0,,
Pcdhgc4,26794.0,protein_coding,chr18
Sap130,88690.0,,
Lrrc49,119299.0,protein_coding,chr9
Gatb,81503.0,,
Isy1,24529.0,,
Krcc1,13642.0,,
Fam171a1,113582.0,,
