gene_name,gene_length,gene_type,gene_chr
Tbcd,165215.0,protein_coding,chr11
Dnaja2,17711.0,,
Elf2,87943.0,,
Mta3,115353.0,protein_coding,chr17
Npas3,823498.0,,
Brd7,31155.0,,
Tlk2,105152.0,protein_coding,chr11
Apaf1,93459.0,,
Srsf6,5593.0,,
Naa38,1193.0,,
Map2k1,67861.0,protein_coding,chr9
Arhgef1,23682.0,,
Rpl5,8503.0,,
Jph1,133329.0,protein_coding,chr1
Tcerg1,64306.0,,
Lingo3,11238.0,,
4930445B16Rik,96543.0,,
Prkar1b,132695.0,protein_coding,chr5
Osbpl9,141127.0,,
Kif21b,46609.0,,
Cpne6,6986.0,,
Ttc13,50651.0,protein_coding,chr8
Nell1os,58662.0,,
Serf2,9118.0,protein_coding,chr2
Synpr,331560.0,protein_coding,chr14
Rtn4rl1,73986.0,,
Stxbp4,161592.0,,
Cobl,228352.0,,
Trappc10,57916.0,,
Slc12a9,19039.0,,
Ssbp2,243146.0,protein_coding,chr13
Cox7a2l,15412.0,,
Ppp6r1,27524.0,,
Ubap2,80831.0,,
Rnps1,11336.0,,
Phldb1,48894.0,,
Pygb,45023.0,,
Ndor1,10862.0,,
Pdss2,243396.0,,
Arl6,26442.0,,
Rlf,69711.0,,
Ppp6r3,120821.0,,
Hipk1,51748.0,,
Kif17,51532.0,,
Rps6kb1,45934.0,,
Kcnk2,194343.0,protein_coding,chr1
Nt5e,44895.0,,
Arglu1,25446.0,,
Sdha,28026.0,,
Ltbp4,32556.0,,
Glb1,73822.0,,
Ube2d2a,37936.0,,
Mbd4,12674.0,,
Cfap69,84961.0,,
Gm16093,13207.0,,
Pde9a,90100.0,protein_coding,chr17
Ppfia1,76971.0,,
Nfasc,177107.0,,
Clk4,20036.0,,
Rnf180,164814.0,,
Herc2,181604.0,protein_coding,chr7
Cnot3,15841.0,,
Rilpl1,38311.0,protein_coding,chr5
Ttc26,46178.0,,
Rpl30,3135.0,,
Por,65293.0,,
Rhot1,58888.0,protein_coding,chr11
Rufy2,36987.0,,
Gm28175,42557.0,,
Bag5,3769.0,,
Upf3b,18644.0,,
St6galnac3,526908.0,protein_coding,chr3
P2ry12,46599.0,,
Cdh20,226952.0,protein_coding,chr1
Xpo4,87909.0,,
Nrg2,179728.0,,
Arhgap29,64212.0,,
Lrig2,115500.0,,
Rpl18,5379.0,,
Ccdc30,93055.0,,
Ino80,104645.0,,
Nckap1,80868.0,protein_coding,chr2
Anxa7,24873.0,,
Gm14286,1203.0,,
Gys1,21775.0,,
Dennd2a,95489.0,protein_coding,chr6
Gm28791,1778.0,,
Plcb4,355582.0,,
Safb,21469.0,,
Iah1,7430.0,,
Angpt2,51299.0,,
Aatf,90667.0,,
Polr2a,24640.0,,
Sema6b,17258.0,,
Ppp2r3a,146711.0,,
Cryzl1,39653.0,,
Dazap1,26922.0,protein_coding,chr10
Ppp1r16b,100936.0,,
Nprl3,42079.0,,
Zmiz1os1,203605.0,,
Adar,38424.0,,
Hint1,4118.0,,
Amz1,37312.0,,
Gm16105,1813.0,,
Lrba,558012.0,,
Dad1,18625.0,,
Atad2,41038.0,,
Trmt112,1351.0,,
Ap4e1,59192.0,protein_coding,chr2
4933439C10Rik,7985.0,,
Tshz3,75435.0,protein_coding,chr7
Mpp5,91807.0,,
Hap1,8801.0,protein_coding,chr11
Nploc4,57338.0,,
Rcor1,76550.0,protein_coding,chr12
Top3b,22254.0,,
Tnks2,59245.0,,
Fbxl18,28475.0,,
Gm4924,68627.0,,
Lrrtm2,6021.0,,
Eif2s3x,24155.0,protein_coding,chrX
Astn2,1023808.0,protein_coding,chr4
Aurkaip1,1858.0,,
Sfxn4,24202.0,,
Rplp2,4215.0,,
Depdc5,130535.0,,
Plxdc1,63206.0,,
Ift81,64314.0,protein_coding,chr5
Runx1t1,150213.0,,
Actn1,92824.0,,
Dcaf6,131777.0,protein_coding,chr1
Cycs,3975.0,,
Sh3glb2,14528.0,,
Cntn6,370616.0,protein_coding,chr6
Gm15520,10400.0,,
Zwint,20119.0,,
1700112D23Rik,78441.0,,
Cpne5,82611.0,,
Dip2b,180809.0,protein_coding,chr15
Brd3,62083.0,,
Rasgrf2,251256.0,protein_coding,chr13
Traf3,100783.0,,
Raph1,84812.0,protein_coding,chr1
Osbp,28171.0,protein_coding,chr19
Brd4,88448.0,protein_coding,chr17
Rasl10a,2257.0,,
Csf2ra,4472.0,protein_coding,chr19
Mapk1ip1,10450.0,,
Ube3b,40562.0,protein_coding,chr5
Arhgap44,160922.0,,
Ppm1h,267033.0,protein_coding,chr10
Vcl,104278.0,,
Zc3h6,51161.0,,
Lmbr1,148588.0,,
Crebbp,132669.0,protein_coding,chr16
Lmln,65174.0,,
2210408F21Rik,117053.0,processed_transcript,chr6
Isca2,1837.0,,
Efcab1,74765.0,protein_coding,chr16
Copb1,39152.0,,
Flii,13140.0,,
Tmem117,466866.0,protein_coding,chr15
Gfpt1,49351.0,,
Sipa1l3,198269.0,protein_coding,chr7
Krt10,4110.0,,
Cox17,5772.0,,
Gm17108,4403.0,,
Tcerg1l,188756.0,protein_coding,chr7
Ankrd33b,76248.0,,
Gpsm1,32722.0,,
Nek1,138151.0,,
Lrrcc1,38870.0,,
Ttc37,91582.0,,
Ap3b1,207357.0,protein_coding,chr13
Ubl5,4262.0,,
Eml1,168660.0,protein_coding,chr12
Slitrk4,12111.0,,
Slc25a25,36958.0,,
Hmg20a,78327.0,,
Ndufb10,2418.0,,
Atf7,99518.0,protein_coding,chr15
Mrs2,32896.0,,
Rfc2,20439.0,,
Car12,53159.0,protein_coding,chr9
Akap8,17566.0,,
Klhl13,145811.0,protein_coding,chrX
Trip11,79224.0,protein_coding,chr12
Btbd7,97674.0,,
Myo9b,87999.0,,
Tln2,342616.0,protein_coding,chr9
Mphosph9,77013.0,,
Dnajb9,4767.0,protein_coding,chr12
Uqcrq,2909.0,,
Fam214a,79584.0,,
Arhgef18,63595.0,,
Tomm5,2906.0,,
Ifnar2,32806.0,,
Fxn,19152.0,,
Eaf2,82119.0,,
Uqcrc2,24348.0,,
Fam171a2,10701.0,,
Ndufab1,16483.0,,
Smurf1,89352.0,,
Iqce,40551.0,,
Bcan,12699.0,,
Tada2a,50680.0,,
Grik3,223473.0,,
Pex7,53789.0,,
Agrp,70695.0,,
St6gal1,135610.0,,
D230025D16Rik,27908.0,,
Maged1,6669.0,,
Folh1,56966.0,protein_coding,chr7
Pms2,24004.0,,
Rps6ka2,133200.0,protein_coding,chr17
Sh3rf3,325557.0,,
Cnot6l,93838.0,,
Tulp3,34690.0,protein_coding,chr6
Ptk7,65033.0,protein_coding,chr17
Wdr33,103307.0,,
Shprh,68168.0,,
Capn1,27352.0,,
Tmem245,80514.0,protein_coding,chr4
Ndst3,164687.0,protein_coding,chr3
Ulk3,6781.0,,
Prr3,7695.0,,
Galnt14,217225.0,protein_coding,chr17
Rb1cc1,70451.0,protein_coding,chr1
Psme4,108635.0,,
Erc2,856109.0,protein_coding,chr14
Rrp15,28380.0,,
Insig2,28236.0,,
Slc17a5,51553.0,,
2810404M03Rik,218935.0,lincRNA,chr8
Krtcap2,3940.0,,
Nyap1,11708.0,,
Sirt7,6868.0,,
Pfas,22763.0,,
Rasa2,92317.0,,
Zfp804b,575746.0,,
Kat6b,191044.0,,
Sptlc2,83297.0,,
Clmn,101959.0,,
Dmtn,34785.0,,
8030462N17Rik,82989.0,,
Tspan9,182198.0,protein_coding,chr6
Rnf113a2,1382.0,,
Brd9,23084.0,,
Smim13,26733.0,,
Eri3,123932.0,protein_coding,chr4
Slc27a4,14888.0,,
Map3k12,19418.0,,
Soga1,63455.0,protein_coding,chr2
Ap3d1,35308.0,,
Neurl4,12748.0,,
Evc,47796.0,protein_coding,chr5
D10Wsu102e,128284.0,,
Mtf2,43330.0,,
Snph,42044.0,protein_coding,chr2
Cep350,128291.0,protein_coding,chr1
U2surp,55098.0,,
Fam227a,49380.0,protein_coding,chr15
Atat1,12480.0,,
Rasgef1a,80108.0,,
Mat2a,6759.0,,
Foxp4,57512.0,,
Atg5,95933.0,protein_coding,chr10
Nsun7,38129.0,,
Agps,99173.0,,
Wwp2,122230.0,,
Nfkbiz,27524.0,,
Rabgef1,42544.0,,
Rbm27,66189.0,,
Hook3,97803.0,,
Gins2,10671.0,,
Cfap54,305999.0,,
Drosha,110476.0,,
Rnpep,21372.0,,
Slc2a3,73831.0,,
Pyroxd1,17603.0,,
Fyn,196526.0,protein_coding,chr10
Tmem189,47214.0,,
Fam13c,118255.0,protein_coding,chr10
Cap1,27009.0,protein_coding,chr4
Rpl36al,1352.0,,
Pcsk5,405313.0,,
Slc44a2,34330.0,,
Zbed4,32856.0,,
Psmd1,74764.0,protein_coding,chr1
Ndufb4,7283.0,,
Pign,145255.0,protein_coding,chr1
Mib1,93156.0,,
Kdm3a,44018.0,,
Gpr161,30956.0,,
Tubb4b,2542.0,,
Pde7b,327074.0,protein_coding,chr10
Cc2d1b,14183.0,,
Fip1l1,63351.0,,
Fam114a2,35624.0,,
Efcab14,39583.0,,
Mapk14,57077.0,,
Rabl6,25503.0,,
Fancg,8163.0,,
Acot13,13592.0,,
Srsf11,26166.0,,
Mafg,8483.0,,
Pdcd4,37629.0,,
Plaa,35730.0,protein_coding,chr4
Zfp609,135173.0,,
Dnlz,3989.0,,
Scn1b,10479.0,protein_coding,chr7
Pdia5,93561.0,protein_coding,chr16
Me3,221967.0,protein_coding,chr7
Hnrnpa2b1,8962.0,,
Ctsa,8159.0,,
Smurf2,100649.0,protein_coding,chr11
Ehbp1,336464.0,protein_coding,chr11
Ppp1cb,58590.0,protein_coding,chr5
Gclc,39950.0,,
Gpbp1,64431.0,,
Ddx47,12164.0,,
Anapc5,33880.0,,
Plch2,73669.0,,
Ndufs5,5492.0,,
Rps18,4002.0,,
Gtf2a1,35225.0,,
Srek1ip1,46790.0,,
Polr3g,37170.0,,
Cdk19,144254.0,protein_coding,chr10
Unkl,46046.0,,
Gabra1,51991.0,,
Atg4b,39110.0,,
Rarg,22579.0,,
Heatr3,34172.0,,
Eif5a,5244.0,,
Tbcc,1163.0,,
Usp47,88157.0,protein_coding,chr7
Brap,26693.0,,
Farp1,248544.0,protein_coding,chr14
Atraid,6311.0,,
Tax1bp1,53051.0,,
Coro2b,117552.0,,
Gnptab,68197.0,,
Cnot6,41220.0,,
Dhx35,63407.0,,
Cdc42bpb,84742.0,protein_coding,chr12
Erc1,277371.0,,
Ppp1r9b,15864.0,protein_coding,chr11
Pikfyve,92012.0,,
Aldh7a1,63264.0,,
Mgat3,41798.0,,
Ank1,175653.0,,
Ercc2,13684.0,,
Atp6v0a2,95879.0,,
Riok3,28646.0,,
Dab2ip,172728.0,protein_coding,chr2
Timp3,49134.0,,
Pum2,78447.0,,
Uhrf2,63209.0,,
Dvl3,17028.0,,
Dars2,30057.0,,
Tmem63c,68703.0,protein_coding,chr12
Nars2,113253.0,protein_coding,chr7
Chrm1,19798.0,protein_coding,chr19
Egfl6,62713.0,,
Cdk16,11926.0,,
Usp48,64782.0,,
Rmnd1,30473.0,,
Raf1,58568.0,,
Myrip,173328.0,,
Abhd4,16449.0,,
Ddx49,9623.0,,
Rgl2,8144.0,,
Mrps33,9184.0,,
Plekha7,184891.0,protein_coding,chr7
Plxna2,198651.0,protein_coding,chr1
C1ql3,8349.0,,
Zeb1,183607.0,,
Abat,108139.0,protein_coding,chr16
Tango2,47278.0,,
Dgka,24721.0,,
Acvr2a,89160.0,,
Hace1,134516.0,protein_coding,chr10
Pdia6,18225.0,,
Lmo4,16690.0,protein_coding,chr3
Xkr6,214306.0,protein_coding,chr14
Lrrc49,119299.0,,
Synrg,80150.0,,
Capza1,41726.0,,
Tmem30a,24564.0,,
Tspyl1,3085.0,protein_coding,chr10
Mapk8ip1,17587.0,,
Gfm2,43258.0,,
Dnajc19,25301.0,,
Sp3,44019.0,,
Exosc2,10634.0,,
Neto2,64336.0,,
Ndufaf4,6918.0,,
Tor1aip2,33458.0,,
Nup188,57869.0,,
Rpl39,2882.0,,
Nkain3,659992.0,protein_coding,chr4
Casc4,69250.0,protein_coding,chr2
Arcn1,26281.0,,
Stard9,102774.0,,
Efna5,277133.0,,
Rnf24,54828.0,,
Htt,150794.0,,
Gm9801,114973.0,,
Trpc4ap,58113.0,,
Rbm45,13784.0,,
Ddi2,45870.0,,
Tsc22d1,92804.0,protein_coding,chr14
Spire1,122581.0,,
Zfp282,31281.0,,
Akap9,153256.0,,
Smu1,21381.0,,
Ndel1,50424.0,,
Sntb1,270561.0,protein_coding,chr15
Mdh2,11918.0,,
2610020C07Rik,42835.0,,
Pak7,306863.0,protein_coding,chr2
Itga4,77697.0,,
Grm3,239629.0,protein_coding,chr5
Zmym6,46989.0,,
Hnrnpul1,33592.0,,
Atxn7l1os1,34860.0,,
Per3,41013.0,,
Dhcr24,28075.0,,
Col5a2,128961.0,,
Kctd17,10739.0,protein_coding,chr15
Snx10,66778.0,,
Lgi1,47678.0,,
Sh3d19,159417.0,,
Sgk3,102738.0,protein_coding,chr1
Stx1a,27618.0,protein_coding,chr5
Dvl1,11901.0,,
Tspan3,33752.0,,
Ist1,21935.0,,
Zmiz2,17084.0,,
Prkar2b,102820.0,,
Aff2,507743.0,,
Fbf1,25881.0,,
Tub,84122.0,,
Dagla,59612.0,protein_coding,chr19
D16Ertd472e,36370.0,,
Ttll1,27124.0,,
Mllt6,22049.0,,
Smarcc1,122470.0,,
Nipsnap1,20249.0,,
Upf2,105234.0,,
Colec12,175049.0,,
Dcn,38534.0,,
Hif1an,13424.0,,
Eif2ak4,86616.0,,
Gm10558,6520.0,,
Gnas,62424.0,,
Hspa4l,51608.0,,
Scai,124520.0,,
Alk,735655.0,,
Cntnap5a,902567.0,,
Atad3a,20452.0,,
Ptar1,44239.0,,
Fam214b,13806.0,,
Wdr19,60719.0,,
Mettl23,10985.0,,
Trappc8,78870.0,protein_coding,chr18
Sema3c,155987.0,protein_coding,chr5
Prdm10,101185.0,,
Diras2,26899.0,,
Cnot10,54306.0,,
Syt13,40960.0,,
Enc1,11929.0,,
Znfx1,27222.0,,
Rictor,92022.0,protein_coding,chr15
Pik3c2a,106184.0,,
Cep89,41654.0,,
Sema5a,451531.0,protein_coding,chr15
Zfp651,12412.0,,
Narf,18603.0,,
Slc25a12,96686.0,,
Sart3,30064.0,,
Nckipsd,10476.0,,
Cacna2d1,439820.0,,
Zpr1,9579.0,,
Cfdp1,85800.0,,
Slc39a12,106661.0,,
Sppl2b,13433.0,,
Fam20b,40554.0,,
Arhgap10,267587.0,protein_coding,chr8
Trim33,79482.0,,
Ints6,84839.0,protein_coding,chr14
Plce1,303921.0,,
Mxd4,13837.0,,
1810030O07Rik,18789.0,,
Ttc39b,103955.0,,
Filip1l,220033.0,protein_coding,chr16
Crtc3,102250.0,,
Ccdc112,29777.0,,
Gm16189,30137.0,,
Gga2,34500.0,,
Dnajc21,23760.0,,
Nucb1,19948.0,,
Pan2,18023.0,,
Pdzrn4,374938.0,protein_coding,chr15
Fbxl2,82554.0,,
Camkmt,368036.0,protein_coding,chr17
Cntn2,33829.0,protein_coding,chr1
Bcl2,176096.0,,
Ndufc1,4311.0,,
Angptl2,31648.0,,
Alms1,115222.0,,
Bcl7a,31158.0,,
Prex2,310216.0,protein_coding,chr1
P4ha1,50008.0,,
Nrbp1,10702.0,,
Pla2g7,44103.0,protein_coding,chr17
Ikbkb,47377.0,,
Tmeff1,77957.0,,
Ndufb7,4955.0,,
Clstn3,34035.0,,
Gpn1,18163.0,,
Capns1,11875.0,,
Rnf207,11974.0,,
Ppp3cc,71606.0,,
1110017D15Rik,12324.0,,
Zfp618,174135.0,,
Soga3,55791.0,,
Dhtkd1,46677.0,,
Ndn,3693.0,,
Rpl3,14077.0,,
Tyk2,27175.0,,
Ncs1,50166.0,,
March7,40789.0,,
Syn1,60493.0,,
Clcn3,72911.0,,
Mcoln1,14775.0,,
Cep162,65959.0,,
Gm15336,56443.0,,
Sema6c,13567.0,,
Hdac7,51838.0,,
Tep1,46501.0,,
Gm15243,5544.0,,
Tipin,23843.0,,
Pdzd4,31610.0,,
Phlpp2,76129.0,,
Rapgef1,121258.0,protein_coding,chr2
Kifap3,137526.0,,
Gm4117,147706.0,,
Ywhab,23628.0,protein_coding,chr2
Gmppa,7249.0,,
Ikzf2,156031.0,protein_coding,chr1
Srpr,47798.0,,
Iqcb1,44336.0,,
Pnrc1,44740.0,,
Exoc2,160174.0,,
Fbxo41,33420.0,,
Smc6,53899.0,,
Fndc9,4341.0,,
Camk2d,250024.0,protein_coding,chr3
C2cd3,97919.0,,
Zfp53,21475.0,,
Hist1h1c,1559.0,,
Dcaf15,7696.0,,
St8sia6,143043.0,,
Mecp2,108771.0,,
Col23a1,293998.0,protein_coding,chr11
Ctr9,27426.0,,
Tmem203,,,
Nap1l1,24927.0,,
9130024F11Rik,78672.0,processed_transcript,chr1
Mcu,169708.0,,
Sox12,4452.0,,
Abca3,58251.0,,
Naaa,20511.0,,
Flot2,22503.0,,
Heatr6,30058.0,,
Papolg,32607.0,,
Wipi1,38636.0,,
Vps37a,38974.0,,
Aldh2,27797.0,,
Med12,23435.0,,
Pank4,16815.0,,
Wwp1,100690.0,,
BC052040,197052.0,protein_coding,chr2
Hmgcs1,17881.0,,
Gpcpd1,58647.0,protein_coding,chr2
Rffl,68761.0,protein_coding,chr11
Abcc8,75510.0,protein_coding,chr7
Atp1a3,27791.0,,
Ncoa7,174327.0,,
Nfic,59449.0,,
Msmo1,15653.0,,
Gm16126,29560.0,,
Dtx4,35116.0,,
Casp2,17523.0,,
Rps28,5535.0,protein_coding,chr17
Chd5,51543.0,,
Golga3,49769.0,,
Rps17,2522.0,,
Recql5,40882.0,,
Mkln1,118076.0,protein_coding,chr6
Cdadc1,38571.0,,
Lypla1,40622.0,,
Manba,85793.0,protein_coding,chr3
Nme2,6445.0,,
March6,75162.0,protein_coding,chr15
Ryr1,121835.0,,
Gm12576,31811.0,,
Evc2,86556.0,,
Prkag1,18724.0,,
Csnk1e,37710.0,,
Aqr,85854.0,,
Anapc2,13437.0,,
B4galt3,6568.0,,
Cerk,47013.0,,
Sarnp,60296.0,,
Stxbp2,12689.0,,
Ubac1,23204.0,,
Lypd1,45479.0,protein_coding,chr1
Spats2l,174232.0,,
Slc6a6,75013.0,,
Nae1,23609.0,,
Lig3,23166.0,,
Lrfn1,16262.0,,
Ppm1l,243941.0,protein_coding,chr3
Pik3cd,53403.0,,
Deaf1,30510.0,,
Dido1,52035.0,,
Kirrel,96154.0,,
Alcam,205078.0,protein_coding,chr16
Lrch3,101547.0,protein_coding,chr16
Cltc,63214.0,,
Rgs9,72774.0,,
Pfdn1,50848.0,,
Stt3a,38335.0,protein_coding,chr9
Nme5,16481.0,,
Rhot2,6394.0,,
Lyn,135007.0,,
Trnau1ap,17775.0,,
Gm3764,23146.0,,
Dennd3,59682.0,,
H2afy2,45482.0,,
Gm17276,28432.0,,
Tiam2,204771.0,protein_coding,chr17
Gm2115,54577.0,lincRNA,chr7
Ppargc1b,102295.0,protein_coding,chr18
Hmgxb3,45773.0,,
Add3,106956.0,,
Actn4,69092.0,,
Xpo5,40816.0,,
Hspa12a,147904.0,,
Zfp512,29323.0,,
Atn1,13980.0,,
Cplx2,12568.0,,
Hmgxb4,38622.0,,
Lpin1,75297.0,,
Baz1b,58865.0,,
Trak1,177416.0,protein_coding,chr9
Rnf8,30201.0,protein_coding,chr17
Gm29088,60955.0,,
Slc6a17,50475.0,protein_coding,chr3
Celf6,29375.0,,
Wdr37,68941.0,,
Stk40,37072.0,,
Aco2,42824.0,protein_coding,chr15
Cers5,38004.0,protein_coding,chr15
Dicer1,64210.0,protein_coding,chr12
Stat2,22290.0,,
Snx12,124777.0,,
Rab5c,23206.0,,
Vmp1,99971.0,protein_coding,chr11
Lrrc57,5282.0,protein_coding,chr2
Xpc,26583.0,,
Ankrd45,27807.0,,
Abcd4,15949.0,,
Rev1,77015.0,,
Rangap1,41282.0,,
Cand1,40800.0,,
Ercc6l2,85062.0,,
Gm15886,17450.0,,
Prpf40b,21931.0,,
Pitpnm1,13967.0,,
Ski,68517.0,,
Csnk1g2,17911.0,,
Bckdhb,199095.0,,
Nfx1,55087.0,,
Spns2,38266.0,,
Mccc2,67109.0,protein_coding,chr13
Rmnd5b,12225.0,,
Rtl1,11137.0,,
Atp2b4,101584.0,,
Polk,61889.0,,
Arntl,106661.0,,
Gm16599,142898.0,antisense,chr5
Esrrg,606094.0,protein_coding,chr1
Micu1,161655.0,protein_coding,chr10
Crim1,176344.0,protein_coding,chr17
Gpatch2,136196.0,,
Gga1,17395.0,,
Rnf150,227912.0,,
Kcna4,7863.0,,
Klf8,158666.0,,
Osbpl10,253656.0,,
Sema4a,25223.0,protein_coding,chr3
Evi5,130312.0,protein_coding,chr5
Rev3l,143093.0,protein_coding,chr10
Uggt1,104693.0,,
Zfp423,297785.0,,
Ccdc136,30685.0,protein_coding,chr6
Mgat5b,68085.0,,
Mpped2,175087.0,protein_coding,chr2
Sel1l,43114.0,,
Twf2,12281.0,,
Rbm28,41430.0,,
Cnot7,23307.0,,
Ppard,68774.0,,
Tnip2,17904.0,,
Ptprr,256719.0,,
Pip5k1b,261078.0,protein_coding,chr19
Rplp0,4260.0,,
Map3k13,139093.0,,
Gm12227,5646.0,antisense,chr11
Ccnt1,32234.0,,
Uimc1,72420.0,,
Higd2a,,,
Cnst,81108.0,protein_coding,chr1
Ecd,28269.0,,
Ppfia3,27897.0,,
Ift74,78738.0,protein_coding,chr4
Nr4a1,20526.0,,
Lims1,101225.0,protein_coding,chr10
Mlh3,36079.0,,
4930506C21Rik,17714.0,,
Cyth1,116573.0,protein_coding,chr11
Rprd2,58522.0,,
Eif2ak3,60730.0,protein_coding,chr6
Pde1b,27018.0,,
Tomm6,1740.0,,
Jade3,94251.0,,
Nek10,208644.0,protein_coding,chr14
Tecr,36273.0,,
Snx14,62208.0,,
Bend6,55764.0,,
Pogz,44759.0,,
Mbtps2,63344.0,,
Kif9,48221.0,,
Ap3s2,45324.0,,
Sart1,11180.0,protein_coding,chr19
Ndufs1,33237.0,,
Nup205,70175.0,,
Mtmr1,54436.0,,
Bcat2,19558.0,,
Zfp821,19386.0,,
Slc35f3,256983.0,protein_coding,chr8
Snrnp40,29894.0,,
Gm16845,15120.0,,
Zmym5,21131.0,,
Gtpbp4,29752.0,,
Dis3,24564.0,,
Brinp3,407712.0,protein_coding,chr1
Cul5,55432.0,,
Rad54l2,101112.0,,
Pus3,8806.0,,
Akap1,33794.0,,
Ranbp10,59042.0,,
Ppp1r16a,23304.0,,
Esr1,394021.0,protein_coding,chr10
Shf,20270.0,,
Ppp2r2a,58388.0,,
Sec61b,8584.0,,
Map2k6,126400.0,,
Zfyve27,30639.0,,
Slc30a9,51488.0,,
Rnf121,46332.0,,
Arsg,99956.0,,
Lrrfip2,108076.0,,
Efcc1,25039.0,,
Dph5,46524.0,,
Dbndd2,7213.0,,
Nim1k,45788.0,,
Myo1d,297899.0,protein_coding,chr11
Zdhhc18,44855.0,,
Apbb1,23170.0,,
Srsf7,7227.0,,
Ide,69109.0,protein_coding,chr19
Syt9,177928.0,,
Fam222b,62040.0,protein_coding,chr11
Ppp2r5c,135942.0,protein_coding,chr12
Gpr37,24851.0,protein_coding,chr6
Guf1,19050.0,,
Mettl16,57695.0,,
Paip1,29617.0,protein_coding,chr13
Git2,48110.0,,
Hira,93272.0,,
Shank2,422566.0,protein_coding,chr7
Catsper2,21161.0,,
Ube2cbp,157644.0,,
Cdyl,214230.0,,
Tfcp2,53996.0,,
Serinc5,100856.0,,
Rtf1,60339.0,,
Ints4,60439.0,,
Pip4k2b,29547.0,,
Eml4,129430.0,,
Eid2,1391.0,,
Sec14l2,26376.0,,
3110039M20Rik,17708.0,protein_coding,chr12
Adamts20,195255.0,protein_coding,chr15
2700097O09Rik,34449.0,,
Calcoco1,15401.0,protein_coding,chr15
Kcnk9,45251.0,,
Gm17202,27087.0,,
6530403H02Rik,282624.0,lincRNA,chr3
Lysmd4,84786.0,,
Pex1,41166.0,,
Wipi2,42890.0,,
Elk4,25005.0,,
Ccm2,49857.0,protein_coding,chr11
Lonp2,99830.0,,
Kdm2b,119158.0,,
Ophn1,336748.0,protein_coding,chrX
Thrap3,38678.0,,
Usp11,16633.0,,
Farsb,70922.0,,
Stac2,16839.0,,
Morf4l1,23109.0,,
Asxl2,79995.0,,
Arf5,3042.0,,
Lias,19196.0,,
Gdi2,29808.0,,
Nsun5,6852.0,,
Ube2k,61755.0,,
Med15,81683.0,,
Uqcc1,83416.0,,
Scg2,5451.0,,
Prmt7,41858.0,,
Srsf1,6382.0,,
Abce1,28278.0,,
Phrf1,33966.0,,
Dock6,52775.0,,
Txlng,50535.0,,
Rab38,61299.0,,
Gpr61,6561.0,,
Scamp1,84547.0,,
Mfhas1,91651.0,,
Pck2,10976.0,,
Dpm2,2721.0,,
Ap1s1,11142.0,,
Ano3,295722.0,protein_coding,chr2
Szt2,46530.0,,
Snapc4,17888.0,,
U2af1,11811.0,,
Creld1,10046.0,,
Snx1,38454.0,,
Ahcyl1,33442.0,,
Prelid1,4772.0,,
Akap7,138780.0,,
Celsr3,26649.0,,
Ccdc86,7785.0,,
Glce,65407.0,protein_coding,chr9
Atpif1,3104.0,,
Pfdn5,5757.0,,
Mpp2,31500.0,,
Acbd3,28161.0,,
Golga1,49386.0,,
Zfp608,104507.0,,
Cemip,153645.0,,
Rab15,24948.0,,
Ankrd42,55419.0,,
Tmem104,59536.0,,
Ccdc88c,117533.0,,
Hnrnph3,9553.0,protein_coding,chr10
Ube2j2,15773.0,,
Ankib1,112925.0,,
Tmem151a,14672.0,,
Mtmr7,83702.0,,
Zc2hc1a,50353.0,,
Ilf3,37490.0,,
Paip2,18570.0,,
Trit1,38352.0,,
Anapc16,15726.0,,
Ndufs6,8704.0,,
Kansl2,16606.0,protein_coding,chr15
Zfp719,13625.0,,
Rap1gap,65135.0,,
Prpf40a,56580.0,protein_coding,chr2
Mvp,27761.0,,
Rab10,62541.0,,
Rnf220,225589.0,,
Bbs2,30974.0,,
BC003965,3108.0,,
Pgr,68778.0,,
March4,109818.0,,
Gm16183,5982.0,,
Slco5a1,126101.0,protein_coding,chr1
Stxbp6,222225.0,,
Foxo1,84885.0,,
Slc20a1,12852.0,,
Dennd5a,66690.0,,
St8sia3,25252.0,,
Zbtb2,21033.0,protein_coding,chr10
Thap4,52929.0,,
Trmu,18082.0,,
Ogfod1,30723.0,,
Eef2k,64619.0,,
Gstm5,2865.0,,
Edem2,27798.0,,
Pgm3,17465.0,,
Tpr,57097.0,protein_coding,chr1
Ccdc124,5708.0,,
Mb21d2,103497.0,,
Dars,53661.0,protein_coding,chr1
Idh3b,5238.0,,
Wdr59,73295.0,protein_coding,chr8
Scaf11,49144.0,,
2810013P06Rik,2136.0,sense_intronic,chr8
Stag2,127868.0,protein_coding,chrX
Eps15,107549.0,protein_coding,chr4
Cyc1,2737.0,,
Kcng2,69708.0,protein_coding,chr18
Rps6,2752.0,,
Mrpl36,3665.0,,
Snhg4,4945.0,,
Wdfy1,73881.0,protein_coding,chr1
4732440D04Rik,5427.0,antisense,chr1
Unk,30892.0,,
Stard7,28714.0,,
Gtpbp2,8338.0,,
Sik2,116272.0,protein_coding,chr9
Dnajb6,82446.0,,
Srp72,25254.0,,
Ndufaf6,25160.0,,
Ankrd13d,12957.0,,
Sar1b,28238.0,,
Mapre1,32036.0,,
Arl6ip5,22626.0,,
Cct7,16961.0,,
Impact,37098.0,protein_coding,chr18
Slc25a46,53800.0,,
Rgmb,27851.0,,
Kmt2c,226985.0,,
Pvt1,340110.0,lincRNA,chr15
Cog6,35362.0,,
Kdm3b,61613.0,,
