gene_name,gene_length,gene_type,gene_chr
Nipal2,106413.0,protein_coding,chr15
Bex1,1541.0,,
Gm1673,1580.0,,
Cacybp,10508.0,protein_coding,chr1
Zfp867,11277.0,,
Txndc9,12704.0,,
Gm11906,304582.0,processed_transcript,chr4
Atp6v0a2,95879.0,,
BC004004,45277.0,,
Isca1,14401.0,,
Atrip,16191.0,,
Gpatch1,41904.0,protein_coding,chr7
Dach1,382912.0,protein_coding,chr14
Rnf113a2,1382.0,,
Eif3c,19956.0,protein_coding,chr7
Pa2g4,8221.0,,
Hnrnpab,6747.0,,
Ppif,6314.0,,
Ensa,7109.0,,
Arntl,106661.0,protein_coding,chr7
Nup155,51974.0,,
Actr1b,16308.0,,
Fam102a,34424.0,,
Uqcr11,3833.0,,
Atg4b,39110.0,,
Ufm1,10454.0,,
Rfwd3,29278.0,,
Ddost,7898.0,,
Arap2,163714.0,protein_coding,chr5
Ttc9b,3431.0,,
Ankrd55,95551.0,protein_coding,chr13
Polr3e,29688.0,protein_coding,chr7
Sin3a,56326.0,,
Sh3bgrl,102508.0,protein_coding,chrX
Gstcd,110281.0,protein_coding,chr3
Nrip2,17131.0,,
Nudt11,7657.0,,
Uqcc2,11253.0,protein_coding,chr17
Arhgef1,23682.0,protein_coding,chr7
Ldhb,17708.0,,
Dld,20176.0,protein_coding,chr12
Slc12a8,146807.0,protein_coding,chr16
Smim7,5900.0,,
Gm16759,170090.0,processed_transcript,chr9
Cebpz,18060.0,protein_coding,chr17
Ccdc82,45565.0,,
Lsm1,18687.0,,
Ngrn,4159.0,,
Eif3i,8688.0,,
4930506C21Rik,17714.0,,
Dohh,3924.0,,
Slc25a42,27965.0,protein_coding,chr8
Rufy1,41839.0,protein_coding,chr11
Slc20a1,12852.0,,
Mapk4,136873.0,protein_coding,chr18
Dlx1as,21437.0,antisense,chr2
Ccdc91,156784.0,protein_coding,chr6
Sh3bgrl2,90474.0,protein_coding,chr9
Nup188,57869.0,protein_coding,chr2
Zmym3,16465.0,,
Ranbp6,4574.0,,
Stambpl1,48104.0,protein_coding,chr19
Vdac3,16738.0,,
Tubb4a,7716.0,,
Fntb,155823.0,protein_coding,chr12
Ctr9,27426.0,protein_coding,chr7
Antxr2,148260.0,protein_coding,chr5
Rgs9,72774.0,protein_coding,chr11
Zfp952,12328.0,,
Hipk4,7908.0,protein_coding,chr7
Narf,18603.0,,
Grem2,88034.0,protein_coding,chr1
Tmem50b,23297.0,,
Snhg3,5672.0,,
Timp4,10313.0,,
Maneal,6932.0,,
Gtpbp2,8338.0,,
Ccp110,24472.0,,
Nfyb,15443.0,,
Tshz3,75435.0,protein_coding,chr7
Slc5a3,29151.0,,
Yipf4,10784.0,,
Ndufb7,4955.0,,
Rnf6,12363.0,,
Pdap1,11469.0,protein_coding,chr5
Xpot,38952.0,,
Cspg5,18793.0,protein_coding,chr9
Mterf3,26120.0,,
Rpl7l1,8765.0,,
Gm12743,27424.0,processed_transcript,chr4
Ptdss1,65571.0,,
Ccm2,49857.0,protein_coding,chr11
Tmem263,17991.0,,
Atg101,6673.0,protein_coding,chr15
Cacna1i,111041.0,protein_coding,chr15
1600020E01Rik,56219.0,,
Sgtb,31994.0,,
Brd9,23084.0,protein_coding,chr13
Kctd8,232394.0,protein_coding,chr5
Rab36,17690.0,,
Ppcdc,55029.0,protein_coding,chr9
Psmd9,80718.0,protein_coding,chr5
Cxadr,58285.0,protein_coding,chr16
Glrx5,10218.0,protein_coding,chr12
Vipas39,27388.0,protein_coding,chr12
Fech,37337.0,,
Gm26724,2039.0,lincRNA,chr17
B230307C23Rik,34486.0,,
Hspbp1,24547.0,,
Cenpv,14315.0,,
Gas2,132960.0,,
B230217O12Rik,37582.0,lincRNA,chr19
Yipf1,45460.0,protein_coding,chr4
Gtf3c4,18061.0,protein_coding,chr2
Cnn3,31710.0,protein_coding,chr3
Grpel1,9082.0,,
Nomo1,50514.0,protein_coding,chr7
Sgsm3,34525.0,,
Gpr19,29485.0,,
Garnl3,145430.0,protein_coding,chr2
Gm12905,12961.0,,
Nap1l2,2464.0,,
Ypel5,14742.0,,
St8sia3os,175985.0,,
Polr2j,6316.0,,
Tgfbrap1,51437.0,protein_coding,chr1
Prpf19,14328.0,,
Gm27008,159512.0,antisense,chr3
Pex7,53789.0,,
Fn3krp,9887.0,,
Hspbap1,58102.0,,
Sap30bp,33443.0,protein_coding,chr11
Arpc4,12333.0,,
Mpp3,28809.0,protein_coding,chr11
Itgbl1,315647.0,,
Snrnp200,32065.0,,
Rab10os,14873.0,,
Wsb1,15299.0,,
Hmgxb3,45773.0,protein_coding,chr18
Ydjc,16080.0,,
Slc11a2,37174.0,protein_coding,chr15
Gan,57862.0,,
Lamtor5,5224.0,,
Dnajc27,28023.0,,
Chdh,31504.0,,
Aqp11,14283.0,,
Ubl5,4262.0,protein_coding,chr9
Smad7,28406.0,,
Zdhhc3,47045.0,,
Ifngr2,18551.0,protein_coding,chr16
Atraid,6311.0,protein_coding,chr5
AV039307,15984.0,processed_transcript,chr2
Napa,19517.0,protein_coding,chr7
Ccdc85c,71823.0,,
Fbxo10,50357.0,protein_coding,chr4
Ube2g2,23718.0,protein_coding,chr10
Mrpl20,7097.0,protein_coding,chr4
Mfn1,49774.0,,
Zfp866,29852.0,,
2610044O15Rik8,18052.0,,
Ei24,18234.0,,
Dguok,26752.0,protein_coding,chr6
Odc1,6711.0,,
Dnajb12,19746.0,protein_coding,chr10
Ppp2r1a,20605.0,protein_coding,chr17
Zbtb6,17671.0,protein_coding,chr2
Qser1,61965.0,,
Mcts2,,,
Csdc2,14182.0,protein_coding,chr15
Cyb561a3,18789.0,protein_coding,chr19
Apip,18969.0,,
Dnmt1,52679.0,,
Cend1,3045.0,protein_coding,chr7
Unc50,8985.0,,
Osgin2,16767.0,protein_coding,chr4
Tek,135687.0,,
Zfp74,23274.0,,
Gm20732,22193.0,,
Cuta,5750.0,,
Lpcat1,49225.0,protein_coding,chr13
Ube2i,12706.0,,
Aco1,55257.0,,
Hist1h1c,1559.0,,
Clcc1,24927.0,,
Tomm40,14125.0,,
Ubl7,18989.0,,
Bmp2k,94178.0,protein_coding,chr5
Gprasp2,5696.0,,
Armcx3,4860.0,protein_coding,chrX
Ston2,155378.0,protein_coding,chr12
Stk38l,53817.0,protein_coding,chr6
Cstf2t,4232.0,,
Ginm1,24877.0,,
Vps26a,31570.0,,
Gnpda2,19232.0,protein_coding,chr5
Umps,12256.0,,
Ube2s,18044.0,,
Coa3,1146.0,protein_coding,chr11
Bbs12,8899.0,,
Atg9a,11336.0,,
Tpd52l1,113582.0,,
Dzip1,49940.0,protein_coding,chr14
Sco2,2209.0,,
Mrpl50,8497.0,protein_coding,chr4
Rnf185,36381.0,protein_coding,chr11
Gng3,2261.0,,
Brinp2,111057.0,protein_coding,chr1
Sbk1,22397.0,,
Ap3d1,35308.0,,
4930422M22Rik,5668.0,,
Mthfd1l,193963.0,protein_coding,chr10
Gpr162,5539.0,protein_coding,chr6
Rwdd4a,19291.0,protein_coding,chr8
Gpr26,27945.0,,
Angpt2,51299.0,protein_coding,chr8
Prss36,14087.0,,
Lrrc14,7076.0,,
Wdr83os,1599.0,,
Rhof,29648.0,,
Acap3,15429.0,,
Necab1,197549.0,protein_coding,chr4
Mro,21948.0,protein_coding,chr18
Nop10,1343.0,,
Zfp438,124778.0,protein_coding,chr18
Grm2,12987.0,,
Rap1b,32164.0,protein_coding,chr10
Mms19,40071.0,,
Lifr,106875.0,protein_coding,chr15
Orc5,63944.0,protein_coding,chr5
5430416N02Rik,8693.0,,
Zfp248,28209.0,,
Rangap1,41282.0,,
Snx19,39625.0,,
Impdh2,5298.0,,
Gnb4,36253.0,protein_coding,chr3
Bcas3os1,17544.0,,
Plk2,5798.0,protein_coding,chr13
Tmub2,4306.0,,
Plcg2,136851.0,,
Fam174a,21661.0,protein_coding,chr1
Zfp251,19826.0,protein_coding,chr15
Ube2v1,24457.0,,
Gm14296,,,
Pno1,8370.0,,
Sf3b5,3840.0,protein_coding,chr10
Asns,18085.0,protein_coding,chr6
Crcp,31499.0,protein_coding,chr5
Bola1,23121.0,,
6030443J06Rik,257418.0,lincRNA,chr5
Ndufaf7,10916.0,protein_coding,chr17
Ankra2,11680.0,,
Gm17231,56430.0,protein_coding,chr9
Ccnd3,94640.0,protein_coding,chr17
Mrpl37,10994.0,,
Yeats4,9286.0,,
Gss,29629.0,protein_coding,chr2
Zfp637,4776.0,,
Tbkbp1,15324.0,,
Sema6a,133272.0,protein_coding,chr18
Cox17,5772.0,,
Ube2j2,15773.0,protein_coding,chr4
Prrg1,134283.0,protein_coding,chrX
Flt3,69748.0,protein_coding,chr5
Mrpl54,2221.0,protein_coding,chr10
Slc35f6,11796.0,,
Uqcrc1,12990.0,protein_coding,chr9
Pigp,13079.0,,
Tmem203,,,
1700086O06Rik,12160.0,,
Gpr21,4271.0,,
Naa20,14326.0,,
Haus6,33200.0,,
Top1mt,21765.0,,
Lias,19196.0,protein_coding,chr5
Timm13,1519.0,,
Uspl1,31084.0,protein_coding,chr5
Olfm2,78659.0,protein_coding,chr9
Plekhh2,110243.0,protein_coding,chr17
Gm20721,16393.0,protein_coding,chr2
Gm15886,17450.0,,
Pgap1,84690.0,protein_coding,chr1
Rp9,58696.0,,
Tmem56,81337.0,protein_coding,chr3
Cnot3,15841.0,,
Ofd1,50671.0,protein_coding,chrX
Pmpcb,20011.0,,
Zfyve26,63958.0,,
Gmpr,46356.0,,
Sgpl1,49061.0,,
Tmc7,48895.0,,
Zfp958,17064.0,,
2810049E08Rik,37502.0,,
Hagh,24307.0,protein_coding,chr17
Hnrnph2,5881.0,protein_coding,chrX
Sgk3,102738.0,,
Eif3m,17424.0,protein_coding,chr2
Cetn4,4959.0,,
Spice1,41376.0,,
Ctsl,11553.0,,
Gfod2,44810.0,,
Lbr,27711.0,,
Erlin1,34841.0,,
Tdg,20971.0,protein_coding,chr10
Clcn5,165548.0,protein_coding,chrX
Cnp,16825.0,protein_coding,chr11
Mgat4c,709982.0,protein_coding,chr10
Fndc9,4341.0,protein_coding,chr11
Plod2,66205.0,protein_coding,chr9
Mrpl24,4166.0,,
Med6,21451.0,,
Tomm22,2539.0,,
Mpp2,31500.0,protein_coding,chr11
Ar,174446.0,protein_coding,chrX
Pcx,111280.0,protein_coding,chr19
Nkiras1,12867.0,protein_coding,chr14
Polr2g,5450.0,,
Lsm12,22799.0,protein_coding,chr11
Rpl38,3807.0,,
Ebf4,75312.0,,
Sap18,8458.0,,
Stard9,102774.0,,
M6pr,8960.0,,
Zfp740,12357.0,protein_coding,chr15
B3gat2,87405.0,protein_coding,chr1
Ikzf2,156031.0,protein_coding,chr1
Slc35c2,11315.0,protein_coding,chr2
Rad18,76836.0,protein_coding,chr6
Exoc7,19232.0,protein_coding,chr11
Smyd2,41871.0,,
March3,163832.0,protein_coding,chr18
Kcnj2,10657.0,,
Mafg,8483.0,,
Vegfc,109490.0,,
Timm44,16182.0,,
2810032G03Rik,40761.0,lincRNA,chr12
Akr1b3,15044.0,,
Ptpmt1,9542.0,,
Ptma,3986.0,,
Wee1,21240.0,,
Tprgl,3181.0,protein_coding,chr4
Ltbp3,17628.0,protein_coding,chr19
Cbfa2t3,73968.0,protein_coding,chr8
Tbr1,11184.0,protein_coding,chr2
Gdap2,44600.0,protein_coding,chr3
Zbtb10,34731.0,protein_coding,chr3
Grpel2,13901.0,,
Pram1,7650.0,,
Clu,13064.0,,
Mthfd2l,90251.0,protein_coding,chr5
Mrpl12,4452.0,protein_coding,chr11
Rmnd1,30473.0,,
Acyp1,16040.0,protein_coding,chr12
Cdkl1,44419.0,protein_coding,chr12
Zscan18,35545.0,protein_coding,chr7
Xbp1,5234.0,,
Gnpnat1,28579.0,,
Sertad4,11268.0,,
Sdk1,974096.0,protein_coding,chr5
Fam98a,14860.0,protein_coding,chr17
2900052L18Rik,1783.0,processed_transcript,chr11
Pacs2,59893.0,protein_coding,chr12
Agrp,70695.0,protein_coding,chr8
Smim12,4025.0,,
Ell2,65607.0,protein_coding,chr13
Arxes2,1531.0,,
Cxxc5,32291.0,,
Sirt3,18643.0,protein_coding,chr7
Btg3,44555.0,protein_coding,chr16
Myl6,3285.0,,
Tram1l1,3888.0,,
Cpsf3,29665.0,,
Zbtb8os,18852.0,,
Zrsr1,4491.0,,
Hey1,3897.0,protein_coding,chr3
Ramp2,13518.0,protein_coding,chr11
B9d1,7787.0,protein_coding,chr11
Oaz2,22299.0,,
2810402E24Rik,3039.0,,
Nat10,40014.0,protein_coding,chr2
Taf10,4968.0,,
Atn1,13980.0,protein_coding,chr6
Zfp777,24723.0,,
Gm7854,83669.0,lincRNA,chr5
Mtmr4,24140.0,protein_coding,chr11
Cabyr,14938.0,protein_coding,chr18
Suv39h2,19216.0,,
Ttc39b,103955.0,protein_coding,chr4
Cdv3,12746.0,,
Gcnt2,101138.0,protein_coding,chr13
Abhd3,64679.0,,
Ubxn2a,28673.0,,
Abhd16a,13724.0,protein_coding,chr17
Vps26b,22294.0,,
Mcfd2,11492.0,,
Polr3gl,16309.0,protein_coding,chr3
Rnft2,54380.0,,
Tmem121,3593.0,protein_coding,chr12
Eif2b5,10506.0,,
Gba2,11945.0,,
Cops8,10360.0,,
Gca,29824.0,protein_coding,chr2
Puf60,10742.0,,
Atp6v0d1,41582.0,,
Wdr48,31709.0,,
4932443L11Rik,44360.0,,
Stk33,159858.0,protein_coding,chr7
Atp6v0e,36416.0,,
Abhd14a,7627.0,,
Rnf34,21243.0,,
Kcns2,6052.0,,
Gm14325,8545.0,,
Rab21,28510.0,protein_coding,chr10
2410004B18Rik,6815.0,,
Srsf12,24349.0,protein_coding,chr4
Kazn,137011.0,protein_coding,chr4
Elovl4,27585.0,protein_coding,chr9
Sema4f,27884.0,protein_coding,chr6
Poldip3,23408.0,,
Kcnv1,8636.0,protein_coding,chr15
Srp19,5752.0,,
Gnl2,38795.0,protein_coding,chr4
Gm14412,9787.0,,
Gm10135,8894.0,,
Gfer,2969.0,protein_coding,chr17
Naa60,32395.0,,
Tceal5,2928.0,,
Lgalsl,7480.0,,
Rundc1,10588.0,protein_coding,chr11
Tmem168,27413.0,,
Cdk5rap1,37630.0,,
Pik3c2b,63020.0,protein_coding,chr1
Bicd2,45441.0,,
Snhg5,1879.0,,
Gga2,34500.0,protein_coding,chr7
Cdipt,4587.0,protein_coding,chr7
Oma1,58056.0,,
Pacsin2,88999.0,protein_coding,chr15
Mrpl32,4981.0,protein_coding,chr13
Nol7,8707.0,,
Ndufs6,8704.0,,
Scarb1,64007.0,protein_coding,chr5
9530068E07Rik,12300.0,,
Dpysl4,16703.0,,
Dancr,2346.0,,
Zfp12,13671.0,,
Nek4,37444.0,protein_coding,chr14
Tmem65,41369.0,,
Yars2,6675.0,,
Zcchc4,49256.0,protein_coding,chr5
Gm17435,12565.0,,
Zmiz2,17084.0,protein_coding,chr11
Arl6ip6,27494.0,protein_coding,chr2
Ostc,13532.0,,
Mrps16,4330.0,,
Gm4673,4710.0,antisense,chr7
Ahsa2,10148.0,,
Tulp3,34690.0,,
Siah3,73726.0,protein_coding,chr14
Tssc4,1844.0,,
Snhg4,4945.0,,
Fkbp2,2760.0,,
Sys1,22674.0,protein_coding,chr2
Gm14329,11441.0,,
Oscp1,33630.0,,
Phkg2,9967.0,,
Zfp655,15587.0,,
Ttbk2,117788.0,,
Eid2,1391.0,,
Wdr25,134821.0,protein_coding,chr12
Gpc1,29134.0,protein_coding,chr1
Ccz1,26968.0,,
B230208B08Rik,2222.0,processed_transcript,chr4
Rab8a,22704.0,,
Phf10,16264.0,protein_coding,chr17
Psma6,34232.0,,
Snrpg,8024.0,,
Pop1,35344.0,protein_coding,chr15
A130014A01Rik,2322.0,,
Tmem216,22373.0,,
Siah2,17462.0,protein_coding,chr3
Drp2,52022.0,,
Mrpl10,7653.0,protein_coding,chr11
Zfp442,44345.0,,
9530077C05Rik,33168.0,,
Klhl42,21399.0,,
4933421O10Rik,4181.0,processed_transcript,chr4
Rrp1b,26765.0,,
Zfp280b,10584.0,protein_coding,chr10
Txn1,13038.0,,
Klhdc2,14006.0,,
Arid3b,46440.0,protein_coding,chr9
Phf5a,7391.0,,
Tmem136,7920.0,,
Krt10,4110.0,protein_coding,chr11
Atp6v1g1,5978.0,,
Cct8,12547.0,,
Crem,71700.0,protein_coding,chr18
Zfp938,16430.0,,
Commd1,86246.0,,
Polq,83631.0,,
Riok2,20590.0,,
Ccdc13,41834.0,protein_coding,chr9
Ccdc134,14281.0,,
Tmem248,26684.0,protein_coding,chr5
Tshz1,76079.0,,
Bves,36707.0,protein_coding,chr10
Emc1,26143.0,protein_coding,chr4
Idh3a,18327.0,,
Dnajc8,18192.0,protein_coding,chr4
Pop7,1080.0,,
Ap4b1,12505.0,protein_coding,chr3
Mta1,38928.0,protein_coding,chr12
Gm16278,16656.0,,
Elof1,4183.0,,
Nufip1,26488.0,protein_coding,chr14
Ndufs2,16535.0,,
Trmt112,1351.0,,
D3Ertd751e,60709.0,,
Mrps10,12530.0,,
Prss12,59684.0,protein_coding,chr3
Utp18,26523.0,,
Gpt2,34984.0,,
Farp2,109897.0,protein_coding,chr1
Brpf3,38859.0,protein_coding,chr17
Mlec,15198.0,,
Ubqln4,15967.0,,
Hps3,39370.0,protein_coding,chr3
Foxo6,20270.0,,
Rbm12b2,6804.0,,
Tmem14c,6294.0,,
Abhd8,6950.0,,
Psmd2,11762.0,,
Zfp948,21691.0,,
Npr2,19309.0,,
Tmem167b,6041.0,protein_coding,chr3
Zfp715,17097.0,,
Ier5l,2682.0,protein_coding,chr2
Mcm9,94124.0,protein_coding,chr10
C2cd2l,11048.0,,
Becn1,16334.0,protein_coding,chr11
Exosc7,22914.0,,
Rbks,73188.0,protein_coding,chr5
Yod1,7031.0,protein_coding,chr1
Scn9a,154882.0,protein_coding,chr2
Zfp334,13995.0,protein_coding,chr2
Ctbp1,27271.0,,
Kctd5,25751.0,,
Psmf1,28374.0,,
Med7,5796.0,,
Cnpy3,16509.0,,
Pfdn2,13584.0,,
Gm15563,10058.0,,
Ttc33,32811.0,protein_coding,chr15
Gm14858,112976.0,processed_transcript,chrX
Tcerg1l,188756.0,protein_coding,chr7
Haus3,15647.0,,
Aarsd1,10776.0,protein_coding,chr11
Polr3f,14277.0,,
Srrm4os,26767.0,antisense,chr5
Cyp11a1,20612.0,protein_coding,chr9
Mtx1,18007.0,protein_coding,chr3
Zmiz1os1,203605.0,processed_transcript,chr14
Btf3,7110.0,,
Os9,25481.0,,
Kcnf1,4788.0,,
Nedd8,9861.0,,
Ctnnbip1,48201.0,protein_coding,chr4
Porcn,12677.0,,
Szrd1,26774.0,protein_coding,chr4
Ick,62915.0,protein_coding,chr9
Thap3,6358.0,,
Spock1,487137.0,protein_coding,chr13
Atp5j2,8364.0,,
Acot8,12117.0,protein_coding,chr2
Vangl2,27484.0,protein_coding,chr1
Oxld1,1462.0,,
Eepd1,122563.0,protein_coding,chr9
Pisd,49345.0,protein_coding,chr5
Dhrs1,6670.0,,
Tjap1,25175.0,protein_coding,chr17
Camkk1,23065.0,protein_coding,chr11
Slc6a1,34897.0,,
Atxn7l1os1,34860.0,,
Rnf139,17828.0,protein_coding,chr15
Wrap53,18497.0,protein_coding,chr11
Rab15,24948.0,,
Pmm1,9822.0,,
Nr2c1,49188.0,,
Tmem130,25903.0,protein_coding,chr5
Tpst2,38670.0,protein_coding,chr5
Tmem151a,14672.0,protein_coding,chr19
Ubfd1,15019.0,,
Lyrm7,34050.0,protein_coding,chr11
Alg2,9266.0,,
Wnt9a,26624.0,,
St3gal2,52558.0,protein_coding,chr8
Tmem126b,8563.0,,
Dynlt3,8736.0,,
Gm14326,21304.0,,
Vdac2,20641.0,,
Elovl5,67155.0,protein_coding,chr9
Vrk2,122677.0,protein_coding,chr11
Rin1,6590.0,protein_coding,chr19
Zfp317,27629.0,,
Ecd,28269.0,protein_coding,chr14
Trappc2l,5020.0,,
Lims1,101225.0,protein_coding,chr10
Far2os1,7018.0,,
March8,71516.0,protein_coding,chr6
Smpd1,4029.0,,
Helq,36453.0,,
Amotl1,103090.0,protein_coding,chr9
Ndufaf1,7381.0,,
Zfp68,16109.0,,
Lsm4,5504.0,,
Dtwd2,59456.0,protein_coding,chr18
Slx4,24665.0,,
Tmem132a,12118.0,,
6330403K07Rik,1572.0,,
Gin1,23537.0,protein_coding,chr1
Kcnc2,195903.0,protein_coding,chr10
Xk,40494.0,protein_coding,chrX
Zfp560,40041.0,,
Alg11,10906.0,protein_coding,chr8
Senp3,8969.0,protein_coding,chr11
Zfp738,28386.0,,
Leprotl1,11461.0,,
Gm3294,47288.0,lincRNA,chr6
Man2a1,154374.0,protein_coding,chr17
Otub1,8114.0,,
Gtpbp1,30634.0,,
Brms1,8563.0,protein_coding,chr19
Psmc5,6966.0,,
Rpain,7620.0,,
Ndufa7,13745.0,,
Ptchd1,50359.0,protein_coding,chrX
Zfp408,6122.0,,
Plekhb2,29604.0,protein_coding,chr1
Adap1,53746.0,,
Kctd20,17599.0,protein_coding,chr17
Atp7a,97650.0,,
Gm10516,14130.0,,
Cerk,47013.0,,
Plekha8,50728.0,,
Unc119b,12425.0,protein_coding,chr5
Pip5k1c,27010.0,protein_coding,chr10
Smarcd1,11862.0,,
Mtus1,142812.0,protein_coding,chr8
Dnhd1,70972.0,protein_coding,chr7
Ano2,349707.0,protein_coding,chr6
Ccdc167,29687.0,,
Arhgef10l,151527.0,protein_coding,chr4
Fam174b,36617.0,,
Snn,14040.0,,
Zc3h18,40751.0,,
2610001J05Rik,3783.0,,
Eri1,30943.0,,
Tctex1d2,9397.0,,
Mrpl17,7893.0,,
Emb,65879.0,protein_coding,chr13
Gm16599,142898.0,antisense,chr5
Ecm2,27979.0,protein_coding,chr13
Kbtbd3,21899.0,protein_coding,chr9
Pigm,7553.0,,
Gm15614,143881.0,,
Snrpf,6677.0,,
Hunk,113540.0,protein_coding,chr16
Gm26543,6231.0,,
Skida1,8375.0,protein_coding,chr2
Mien1,1283.0,protein_coding,chr11
Snhg9,,,
Fbxo9,27566.0,protein_coding,chr9
Cdc5l,41853.0,protein_coding,chr17
Ap2a1,29123.0,protein_coding,chr7
Cd276,31139.0,protein_coding,chr9
Gm5148,10300.0,protein_coding,chr3
Ctsd,12127.0,,
Slc31a2,35849.0,protein_coding,chr4
Arl2bp,7825.0,,
Sprtn,8275.0,,
Pcsk2os1,12361.0,,
Prkrip1,20836.0,protein_coding,chr5
Col19a1,325582.0,protein_coding,chr1
Mettl7a1,24522.0,,
0610010K14Rik,2708.0,,
Cbr1,4652.0,,
Klhl10,15105.0,,
Tbl2,16103.0,protein_coding,chr5
Ccdc136,30685.0,protein_coding,chr6
Pdcd5,5539.0,protein_coding,chr7
Map2k7,9157.0,,
Agrn,32198.0,protein_coding,chr4
Mib2,14521.0,,
Rint1,32658.0,,
Gm14391,,,
Mob1a,17760.0,,
Mlh1,43563.0,protein_coding,chr9
Fn3k,15578.0,,
4933423P22Rik,9189.0,,
Rbm8a,3858.0,,
Fbxl6,3025.0,,
Pomgnt2,15504.0,protein_coding,chr9
Ubald1,5537.0,,
Zxdb,5618.0,,
Zfp707,6745.0,,
Ptrh2,8472.0,,
Phf7,13628.0,,
Zfp275,16459.0,,
Nub1,24846.0,,
Mpg,6195.0,,
Ubtf,15182.0,protein_coding,chr11
Fhl1,61559.0,protein_coding,chrX
Maml1,36677.0,,
Cdk16,11926.0,,
Mrpl23,8061.0,,
Rad9b,31010.0,protein_coding,chr5
Otub2,17668.0,protein_coding,chr12
Dusp19,15316.0,,
Abat,108139.0,protein_coding,chr16
Taf9b,14275.0,protein_coding,chrX
Cant1,12797.0,protein_coding,chr11
N6amt1,14557.0,,
Rrm2b,37366.0,,
Sharpin,4071.0,,
Dgka,24721.0,,
Fam151b,34390.0,,
Wdr77,10668.0,protein_coding,chr3
Zfp362,32957.0,,
Bod1,6704.0,,
Gm15083,47476.0,lincRNA,chr6
Pigyl,1512.0,,
Tmem179,16558.0,protein_coding,chr12
Tars2,20230.0,,
Pcna,4152.0,,
Map1lc3b,8399.0,,
Mrps35,31227.0,,
Atp1b2,6206.0,,
Psenen,1764.0,protein_coding,chr7
Commd4,3296.0,,
Lrrc8c,93630.0,,
Pcsk2os2,48382.0,,
Vti1b,16650.0,,
Ost4,1903.0,,
Recql,36745.0,,
Actn2,71334.0,protein_coding,chr13
Macrod1,141247.0,protein_coding,chr19
Onecut1,29860.0,protein_coding,chr9
Tceal6,2000.0,protein_coding,chrX
Cntnap1,20201.0,protein_coding,chr11
Mrps7,4111.0,,
Prps1,19527.0,protein_coding,chrX
Poc1a,69460.0,protein_coding,chr9
Sdhaf1,2489.0,,
Mkln1os,31888.0,,
Wscd1,39727.0,protein_coding,chr11
Csf1,19421.0,protein_coding,chr3
Zbtb41,30717.0,protein_coding,chr1
B3gntl1,56956.0,,
Morc4,50045.0,protein_coding,chrX
Ddit4,2165.0,,
Zdhhc9,36909.0,protein_coding,chrX
Clk2,12126.0,,
Tmem229b,45832.0,,
Prdx6,11107.0,,
Dnaja4,17442.0,,
B130034C11Rik,8034.0,,
Gm17227,6870.0,,
Tmem160,2715.0,,
Timm17a,18565.0,protein_coding,chr1
Zfp770,8008.0,,
Tmem208,8865.0,,
Dgkq,22979.0,,
Apaf1,93459.0,protein_coding,chr10
Sec14l2,26376.0,protein_coding,chr11
Zkscan1,22738.0,,
Mitd1,15610.0,,
Timp2,54671.0,protein_coding,chr11
Cbll1,14787.0,protein_coding,chr12
Tcta,3202.0,,
Polg,20131.0,protein_coding,chr7
Utrn,487177.0,protein_coding,chr10
3830406C13Rik,19058.0,,
Pdia4,17289.0,,
Trappc5,4956.0,,
Hspd1,10408.0,protein_coding,chr1
Nyap2,264814.0,protein_coding,chr1
Ndufa1,3575.0,,
Pggt1b,45642.0,protein_coding,chr18
Iqch,181038.0,protein_coding,chr9
Ldlr,26436.0,protein_coding,chr9
Aprt,2274.0,,
Pus3,8806.0,,
Gabarapl1,9186.0,,
Cox6b1,9290.0,,
Mtrr,21369.0,protein_coding,chr13
Mmgt1,12557.0,,
Polr2m,7498.0,,
Wsb2,21297.0,protein_coding,chr5
1700037C18Rik,13510.0,,
Zfp763,16539.0,,
Utp15,16196.0,,
Snx4,48827.0,,
Tatdn3,17106.0,,
H1fx,1216.0,,
Chrd,9257.0,protein_coding,chr16
Pls1,92669.0,,
Xpa,40964.0,protein_coding,chr4
4930556N13Rik,29791.0,,
Snx32,18303.0,,
Tsen15,15953.0,,
Taf11,8722.0,protein_coding,chr17
Hsd17b12,125275.0,protein_coding,chr2
Tmem201,22669.0,protein_coding,chr4
Rcl1,42554.0,protein_coding,chr19
Tubb4b,2542.0,,
Paqr8,49044.0,protein_coding,chr1
Thoc5,33547.0,,
Gm13791,57496.0,,
Gm15328,7062.0,,
Ptger4,37526.0,,
Ddb2,25410.0,,
Exosc4,3280.0,,
Kremen1,70006.0,protein_coding,chr11
2810405F17Rik,1116.0,lincRNA,chr4
Cct6a,59373.0,,
Tns3,232883.0,protein_coding,chr11
Ssbp1,13348.0,,
Fbxo22,15508.0,,
Sec22c,25445.0,,
Gm16124,14019.0,antisense,chr9
4930503L19Rik,20297.0,,
Fam20b,40554.0,,
Pdia6,18225.0,,
Olfr46,16409.0,,
Mrpl2,3910.0,protein_coding,chr17
Tnip2,17904.0,,
Tollip,43694.0,protein_coding,chr7
4632404H12Rik,5729.0,,
Bet1l,4183.0,,
Grin1os,7705.0,,
Gm26672,21683.0,lincRNA,chr18
Gm26693,11553.0,,
Hsbp1,4434.0,,
Ndufa2,2225.0,,
Stub1,2899.0,protein_coding,chr17
Ddr1,23054.0,protein_coding,chr17
Rhbdd2,13830.0,,
