gene_name,gene_length,gene_type,gene_chr
Pam16,8524.0,protein_coding,chr16
Casc3,28909.0,,
Wdpcp,326754.0,protein_coding,chr11
1110059E24Rik,71774.0,protein_coding,chr19
Cope,10475.0,,
Gpatch2l,49926.0,,
BC052040,197052.0,protein_coding,chr2
Dlst,24012.0,protein_coding,chr12
Taf10,4968.0,,
Ap1g1,85650.0,,
Elovl6,106140.0,,
Psat1,42659.0,,
Rrbp1,63868.0,protein_coding,chr2
Cox14,3885.0,,
Dpm3,7721.0,protein_coding,chr3
Tcp11l1,54881.0,protein_coding,chr2
Rock1,117644.0,,
Ptpra,105846.0,protein_coding,chr2
Ric3,49019.0,protein_coding,chr7
Pds5a,92552.0,protein_coding,chr5
Trim13,7699.0,,
Tle4,149901.0,,
St3gal4,72692.0,protein_coding,chr9
Arhgef28,306970.0,protein_coding,chr13
Gm2a,14914.0,protein_coding,chr11
Rev1,77015.0,,
Far1,57677.0,protein_coding,chr7
Aftph,56505.0,protein_coding,chr11
Zc3h12b,220959.0,,
Zfp612,12995.0,protein_coding,chr8
Pot1b,60677.0,,
Gabpb2,36150.0,,
Chn2,262256.0,protein_coding,chr6
Ppp2r5e,145364.0,,
Ibtk,61974.0,,
Chst8,138243.0,protein_coding,chr7
Ceacam2,23815.0,protein_coding,chr7
Pcdh15,1550395.0,protein_coding,chr10
Morf4l1,23109.0,,
Prox1os,46980.0,antisense,chr1
Rgmb,27851.0,protein_coding,chr17
Ufl1,33221.0,protein_coding,chr4
Atp6v1e1,28488.0,,
Gps1,4830.0,protein_coding,chr11
Pou2f1,137524.0,,
Ddx17,19005.0,,
Nek7,137266.0,protein_coding,chr1
Eif3i,8688.0,protein_coding,chr4
Ncor2,162066.0,protein_coding,chr5
Smc5,67446.0,protein_coding,chr19
Trim36,47307.0,protein_coding,chr18
Jun,3188.0,,
Rmst,94133.0,,
Csrnp3,185779.0,protein_coding,chr2
Zdhhc2,86453.0,protein_coding,chr8
Sox10,10332.0,,
Adam15,11454.0,protein_coding,chr3
Serinc3,21859.0,,
Pomp,15995.0,,
Ube2k,61755.0,,
Nsf,132274.0,,
Arid2,117474.0,,
Emc1,26143.0,protein_coding,chr4
Arhgef37,44937.0,protein_coding,chr18
Tomm5,2906.0,,
Foxo1,84885.0,protein_coding,chr3
Far1os,34498.0,,
Ccdc124,5708.0,,
Zfp207,22454.0,protein_coding,chr11
Hecw1,296790.0,,
Ivd,20955.0,,
Prkcz,101232.0,protein_coding,chr4
Immp1l,60920.0,,
1110065P20Rik,2116.0,protein_coding,chr4
Nbeal1,157729.0,,
Ndufs2,16535.0,,
Mthfs,167037.0,,
Nemf,46643.0,,
P4hb,12955.0,,
Bmyc,,protein_coding,chr2
Afap1l1,56441.0,protein_coding,chr18
Vcp,20544.0,,
Iars,52167.0,,
Prdm10,101185.0,,
Rbx1,10073.0,,
Rab12,25217.0,,
Zfp276,15550.0,,
Nenf,11405.0,protein_coding,chr1
Scrn3,25217.0,,
Hsp90b1,15300.0,,
Ppp2r5b,8107.0,,
Gpr155,45066.0,,
Map3k3,70833.0,,
Tmem234,23391.0,protein_coding,chr4
Cuedc2,8890.0,,
Eef1d,15351.0,protein_coding,chr15
Ppig,31467.0,,
Tbc1d9b,41389.0,,
Slc38a9,77998.0,,
Lin52,94723.0,protein_coding,chr12
Ran,4254.0,,
Mlxip,63134.0,protein_coding,chr5
Ago3,97852.0,,
Nipal4,18353.0,,
Tmem208,8865.0,,
Tab2,50577.0,,
Shroom3,281883.0,protein_coding,chr5
Nme1,11542.0,,
Ick,62915.0,protein_coding,chr9
Ola1,126123.0,,
Mtx2,52628.0,,
Eif5a,5244.0,protein_coding,chr11
Cdc123,50870.0,,
Gpr137c,63008.0,protein_coding,chr14
Clta,28394.0,,
Tmem165,25365.0,,
Slc6a6,75013.0,protein_coding,chr6
Prmt1,10579.0,,
1810062O18Rik,24608.0,,
Pcolce2,60495.0,protein_coding,chr9
Rdx,41562.0,,
Timm10b,3581.0,protein_coding,chr7
Rbm5,30625.0,,
Adarb2,565881.0,protein_coding,chr13
Leprot,11646.0,,
Cd46,55423.0,,
Zfp654,71305.0,,
Rap1a,74069.0,,
Uqcrfs1,5054.0,,
2610037D02Rik,149676.0,,
Zzz3,67353.0,protein_coding,chr3
Agps,99173.0,,
Bmp2k,94178.0,,
Zfp346,29514.0,protein_coding,chr13
Nfatc3,71697.0,,
Mrps12,2179.0,,
Cul3,75557.0,,
Canx,31712.0,,
Kat6a,83724.0,protein_coding,chr8
Gpcpd1,58647.0,,
Rps27l,3430.0,,
Gng12,124953.0,protein_coding,chr6
Tmem106b,19510.0,,
Tmem144,40209.0,protein_coding,chr3
Abca8b,63655.0,,
Abl1,115851.0,protein_coding,chr2
Crnde,30087.0,lincRNA,chr8
Sclt1,115794.0,,
Zdhhc13,38437.0,protein_coding,chr7
Chd7,177253.0,protein_coding,chr4
Atp5e,3033.0,,
Abhd4,16449.0,protein_coding,chr14
Tma16,13412.0,,
1700111E14Rik,48736.0,,
Bod1l,56777.0,,
Cntfr,39591.0,protein_coding,chr4
Setd2,86036.0,,
Nfix,100468.0,protein_coding,chr8
Lsm7,2388.0,,
Zfp68,16109.0,,
Hras,4900.0,,
Hace1,134516.0,,
Ppp1r10,15849.0,protein_coding,chr17
Itgb8,80780.0,protein_coding,chr12
Cep70,57037.0,,
Naca,13062.0,,
Sort1,77429.0,protein_coding,chr3
Acer3,114819.0,protein_coding,chr7
Aurkaip1,1858.0,,
Actn4,69092.0,protein_coding,chr7
Dars,53661.0,,
Cnot2,96350.0,,
Ift80,112071.0,,
Inpp5j,10446.0,,
Slc25a51,12843.0,protein_coding,chr4
Cyp4f17,24093.0,protein_coding,chr17
Ndufc1,4311.0,,
Pgam1,6737.0,,
Ckap5,93902.0,,
Manf,53667.0,,
Tm2d3,10744.0,,
Tmem209,30730.0,protein_coding,chr6
Hmox2,40381.0,,
Glo1,41935.0,,
Farp2,109897.0,protein_coding,chr1
Hivep1,140516.0,protein_coding,chr13
Kiz,114233.0,,
Prpf6,63792.0,,
Naa16,65509.0,,
Tipin,23843.0,protein_coding,chr9
Prmt3,79919.0,protein_coding,chr7
Trpm7,84665.0,,
Polr2c,16085.0,,
Mapk14,57077.0,,
Thoc2,125683.0,,
Atf7ip,104695.0,,
Stmn3,8041.0,,
Acot7,93721.0,protein_coding,chr4
Clpx,36398.0,,
Kpnb1,28167.0,,
Ezh2,65202.0,,
Il1rap,148413.0,protein_coding,chr16
Sergef,196653.0,protein_coding,chr7
Ikzf2,156031.0,protein_coding,chr1
Pde1a,295005.0,,
Bdp1,86076.0,,
Cblb,176823.0,protein_coding,chr16
Pdlim5,156106.0,,
Fstl5,635749.0,,
Sltm,49480.0,,
Notch2,136834.0,protein_coding,chr3
Sema3c,155987.0,protein_coding,chr5
Arhgef3,289012.0,protein_coding,chr14
Aldh1a1,150750.0,protein_coding,chr19
Akap8,17566.0,,
Ndufv1,5422.0,,
Gm4924,68627.0,,
Nedd4,87506.0,protein_coding,chr9
Mcm9,94124.0,,
1810026B05Rik,19192.0,,
Frs2,79107.0,,
Cers4,38654.0,protein_coding,chr8
Timm50,6556.0,protein_coding,chr7
Pfdn5,5757.0,,
2610306M01Rik,1041.0,,
Prim2,215985.0,,
Tmem175,19012.0,,
Tcaim,30795.0,protein_coding,chr9
Rars2,45210.0,,
Ahctf1,58786.0,,
Mtmr1,54436.0,,
Marc2,33383.0,protein_coding,chr1
Ccdc50,63349.0,protein_coding,chr16
Hnrnpa0,2677.0,,
Nmd3,34388.0,,
Hnrnpr,48505.0,,
Ccar1,48358.0,,
Dnajc19,25301.0,,
Serpinb6a,84876.0,protein_coding,chr13
Kat7,35987.0,,
Zfand4,66080.0,protein_coding,chr6
Abhd6,53861.0,,
Cachd1,252545.0,,
Eif5,8736.0,,
Ubxn4,35414.0,,
Chn1,164686.0,,
Nceh1,101643.0,protein_coding,chr3
Gm12905,12961.0,,
Nedd9,177781.0,protein_coding,chr13
Aebp2,55809.0,,
Crem,71700.0,protein_coding,chr18
Iffo1,16541.0,protein_coding,chr6
2310015A10Rik,12298.0,lincRNA,chr12
Ptcd3,28112.0,,
Cpped1,105724.0,protein_coding,chr16
Dtd1,168861.0,protein_coding,chr2
Srebf2,58198.0,,
Csnk2b,5857.0,,
Cdk2ap1,17665.0,protein_coding,chr5
Snx13,100293.0,,
Setx,58290.0,,
Reps2,231695.0,protein_coding,chrX
Shprh,68168.0,,
Elavl1,40031.0,,
Set,15199.0,,
Atpaf1,34016.0,,
Atl1,73803.0,,
Tnpo1,87365.0,protein_coding,chr13
Elavl3,37018.0,,
Nacad,8230.0,protein_coding,chr11
Lrrc4,169916.0,protein_coding,chr6
Tpi1,3710.0,protein_coding,chr6
2010315B03Rik,20892.0,protein_coding,chr9
Myl12a,9222.0,protein_coding,chr17
Txndc11,59739.0,,
Ube2d3,30049.0,,
Copg2,149240.0,,
Sar1a,12998.0,,
1810058I24Rik,10842.0,lincRNA,chr6
Ubap2l,52488.0,,
Reep3,87756.0,protein_coding,chr10
Gkap1,42353.0,,
Agk,71590.0,,
Grn,6733.0,,
Cnbp,8491.0,,
Nek1,138151.0,,
St3gal2,52558.0,protein_coding,chr8
Ddx6,35839.0,,
Csnk1g1,136091.0,,
Dnajc24,36840.0,protein_coding,chr2
Fam133b,26405.0,,
Fry,379108.0,,
Slc35a3,43361.0,,
Lactb2,37216.0,protein_coding,chr1
Hid1,20049.0,protein_coding,chr11
Eif3e,32661.0,protein_coding,chr15
Fip1l1,63351.0,,
Tm9sf3,53153.0,,
Zfp397,9981.0,,
Rpl22,8329.0,protein_coding,chr4
Uba6,63516.0,,
Dennd5b,113609.0,,
Epc1,80157.0,,
Fam171b,70850.0,,
Dennd5a,66690.0,,
Mysm1,37060.0,,
Fyco1,62399.0,protein_coding,chr9
Rnf14,33312.0,,
Zfp148,123527.0,protein_coding,chr16
Mia2,95784.0,,
Clasrp,23451.0,protein_coding,chr7
Aatf,90667.0,,
Mgst3,21875.0,protein_coding,chr1
Gtf2a1,35225.0,protein_coding,chr12
Tmem260,78122.0,protein_coding,chr14
Msl2,30699.0,,
4931406P16Rik,76844.0,,
Btbd8,73210.0,,
Wars2,98118.0,protein_coding,chr3
Zbtb11,35030.0,protein_coding,chr16
Cdc14a,151479.0,protein_coding,chr3
Lrrn1,40446.0,protein_coding,chr6
Psmd8,6513.0,,
Klf12,414047.0,,
Mfsd6,71176.0,,
Ubxn1,4367.0,,
Adh5,12406.0,,
Pgrmc1,7873.0,,
Rsbn1,52516.0,,
Cdipt,4587.0,protein_coding,chr7
Cstf3,74906.0,,
Rfwd3,29278.0,,
Fbxo3,35519.0,,
Psmc3,12360.0,protein_coding,chr2
Timm44,16182.0,,
Ston2,155378.0,protein_coding,chr12
Arhgef11,120475.0,,
Stambp,29518.0,protein_coding,chr6
Wac,60196.0,,
Ptp4a2,38784.0,protein_coding,chr4
Ankib1,112925.0,protein_coding,chr5
Ndufb3,9580.0,protein_coding,chr1
Ndufa6,4182.0,,
Psmb2,32084.0,,
Fnbp4,35651.0,,
Rbbp6,36871.0,,
Rhobtb3,74388.0,protein_coding,chr13
Specc1l,100670.0,,
Vdac2,20641.0,,
Enpp6,109875.0,,
Git2,48110.0,protein_coding,chr5
Ywhae,32976.0,,
Adk,395995.0,,
Tmed4,4501.0,protein_coding,chr11
Mtf2,43330.0,,
Zfp934,91372.0,,
Pogz,44759.0,,
Cep120,62885.0,,
Mtr,75401.0,protein_coding,chr13
Ppm1h,267033.0,protein_coding,chr10
Gm15738,114381.0,antisense,chr16
Usp14,52053.0,,
Mxi1,65292.0,protein_coding,chr19
Atp5k,1204.0,,
1110046J04Rik,24614.0,antisense,chr13
Atp5l,8185.0,,
Tnpo3,69060.0,,
Tm7sf3,40472.0,,
Golga1,49386.0,,
Rasgrf1,117069.0,protein_coding,chr9
Tet1,104426.0,protein_coding,chr10
Sub1,15644.0,,
Actr1b,16308.0,,
Tmem161b,73845.0,protein_coding,chr13
Alg6,47796.0,protein_coding,chr4
Sipa1l3,198269.0,protein_coding,chr7
Cops5,13567.0,,
Usp50,74374.0,protein_coding,chr2
Esco1,43845.0,,
Invs,152194.0,protein_coding,chr4
Anapc10,67239.0,,
Etv1,91104.0,,
Ppp6c,32097.0,,
Epc2,100462.0,,
Zfp322a,16105.0,,
Pfdn2,13584.0,,
Hdac5,35734.0,protein_coding,chr11
Atr,94184.0,,
Rnf20,24881.0,protein_coding,chr4
Sh3bgrl,102508.0,,
Arhgef1,23682.0,protein_coding,chr7
Vps13d,222383.0,,
Itgb3bp,164411.0,protein_coding,chr4
Tob1,4041.0,protein_coding,chr11
Anapc1,77287.0,,
Pcyt1b,95088.0,,
Mapk3,6218.0,protein_coding,chr7
Rybp,58920.0,protein_coding,chr6
Aim2,115161.0,,
Ppip5k2,64363.0,protein_coding,chr1
Atp1b1,21246.0,,
Rsrc2,20988.0,,
Myrf,32476.0,protein_coding,chr19
Lemd3,55919.0,,
Tmed9,23965.0,protein_coding,chr13
Tmc7,48895.0,,
Gxylt1,35437.0,,
Mtmr10,53153.0,,
Pnn,7114.0,,
Rusc2,45109.0,protein_coding,chr4
Filip1,197800.0,,
Pank1,72515.0,protein_coding,chr19
Usp13,120525.0,protein_coding,chr3
Gpbp1,64431.0,,
Fkbp8,7604.0,,
Agl,68167.0,,
Uqcc2,11253.0,protein_coding,chr17
Bcor,123615.0,protein_coding,chrX
Gmeb2,36586.0,,
Ccnh,34061.0,,
Prdx4,16836.0,,
Nup160,59113.0,,
Sf3b6,10115.0,,
Ephb2,188449.0,protein_coding,chr4
Parp4,84175.0,protein_coding,chr14
Arfgef2,92464.0,protein_coding,chr2
Atg9a,11336.0,protein_coding,chr1
Iqgap1,114391.0,,
Mrpl48,62550.0,protein_coding,chr7
Cntnap5b,713177.0,,
Nrd1,61122.0,,
Bcl7a,31158.0,protein_coding,chr5
Cct7,16961.0,,
Cep44,19525.0,protein_coding,chr8
Gm20732,22193.0,,
Pcbp4,10721.0,,
Tcp1,9366.0,,
Sirt1,62699.0,protein_coding,chr10
U2surp,55098.0,,
Tomm22,2539.0,,
Cisd2,17513.0,,
Ddx24,17848.0,,
Snx2,44549.0,,
Tsga10,111653.0,,
Crim1,176344.0,protein_coding,chr17
Ralgapb,89405.0,protein_coding,chr2
Cc2d2a,78626.0,,
Ngly1,62646.0,protein_coding,chr14
Kdm3b,61613.0,protein_coding,chr18
Ptpn21,60664.0,protein_coding,chr12
Ppp2r5a,51297.0,protein_coding,chr1
Rc3h2,52834.0,,
Chic2,46786.0,,
Jazf1,299834.0,protein_coding,chr6
Anapc11,9777.0,protein_coding,chr11
Hnrnpl,13725.0,,
Rab10,62541.0,,
Atp6v0a2,95879.0,protein_coding,chr5
Tango6,168371.0,protein_coding,chr8
Inf2,26773.0,protein_coding,chr12
Paip2b,26340.0,,
Pros1,75039.0,protein_coding,chr16
Mrpl53,,,
Zfp277,130856.0,,
Hnrnph1,9538.0,,
Arnt,62852.0,,
Faah,50781.0,protein_coding,chr4
Map3k2,73662.0,,
Grik1,394365.0,,
Guk1,8337.0,protein_coding,chr11
Rasa2,92317.0,protein_coding,chr9
Fndc3b,295145.0,protein_coding,chr3
Atp5c1,24494.0,,
Uba3,21977.0,,
Cct5,11004.0,,
Slc30a9,51488.0,,
Pkig,67772.0,protein_coding,chr2
Xpr1,141714.0,,
Esd,18468.0,,
Kansl1l,98314.0,,
Sft2d1,16340.0,protein_coding,chr17
Vps41,149525.0,protein_coding,chr13
Slc12a6,97338.0,,
Unk,30892.0,,
1110051M20Rik,169636.0,,
Fbxl12,26649.0,,
Fra10ac1,35675.0,,
Cr1l,34204.0,,
Pdia3,24912.0,,
Gm26917,3328.0,,
Hmgcr,21969.0,protein_coding,chr13
Ppcdc,55029.0,,
Trim9,103081.0,protein_coding,chr12
Bckdhb,199095.0,protein_coding,chr9
Rab11fip2,40770.0,,
Sntb2,83964.0,protein_coding,chr8
Atxn7,145862.0,,
Spns1,7390.0,,
Dync2h1,255943.0,protein_coding,chr9
Prr16,302311.0,,
Trim23,24575.0,,
B230118H07Rik,88751.0,,
Lamtor2,3255.0,,
Scfd2,326943.0,protein_coding,chr5
St3gal3,202760.0,protein_coding,chr4
Rheb,39801.0,,
Ric8b,100721.0,protein_coding,chr10
Mrps34,2386.0,,
Mbtd1,61133.0,,
Creb3,4728.0,,
E330020D12Rik,9406.0,,
Abi1,100168.0,,
Zkscan3,15752.0,,
Tspan31,2984.0,,
Syf2,6650.0,,
Begain,36030.0,protein_coding,chr12
Ilf2,12253.0,,
P2rx4,22194.0,protein_coding,chr5
Cdc16,24262.0,,
Mfap3,15151.0,protein_coding,chr11
Mapk1ip1l,24938.0,protein_coding,chr14
Dner,326382.0,protein_coding,chr1
Kdm5c,41515.0,,
Ndufs3,10193.0,,
Scfd1,72591.0,,
Fam135a,89248.0,,
Sap130,88690.0,,
Ccnc,32221.0,,
Ndufa12,22723.0,,
Agpat3,83311.0,protein_coding,chr10
Prcp,60113.0,,
March5,14608.0,,
Ninj2,106989.0,protein_coding,chr6
Parm1,109279.0,protein_coding,chr5
Wwp2,122230.0,protein_coding,chr8
Stk10,91282.0,protein_coding,chr11
March6,75162.0,,
Onecut2,60967.0,protein_coding,chr18
Lrig2,115500.0,,
Hspe1,3175.0,,
Qpct,38472.0,,
Optn,43409.0,,
Slc4a1ap,29937.0,,
Nmral1,9297.0,,
Snx25,118898.0,protein_coding,chr8
Mtmr3,113995.0,,
Rab4b,10472.0,,
Smad1,61123.0,protein_coding,chr8
Bex2,1672.0,,
Mrpl51,4468.0,,
Tmem205,6548.0,,
Reln,460248.0,protein_coding,chr5
Prrt1,3593.0,,
Asxl3,185344.0,protein_coding,chr18
Nxpe3,55332.0,,
Aacs,41596.0,,
Tcte2,49381.0,protein_coding,chr17
Syncrip,35565.0,protein_coding,chr9
Nrgn,8412.0,,
Vps35,39410.0,,
Usp2,28606.0,protein_coding,chr9
Raly,76165.0,protein_coding,chr2
Mdh1,15580.0,,
Ube2b,15265.0,,
Xylt1,292601.0,protein_coding,chr7
Laptm4a,17078.0,protein_coding,chr12
Cpe,100512.0,protein_coding,chr8
Trappc10,57916.0,protein_coding,chr10
Tcerg1,64306.0,,
Zfp949,23041.0,,
Klhl5,60649.0,protein_coding,chr5
Otud4,38106.0,,
Exoc1,40983.0,,
Cyb5a,41167.0,protein_coding,chr18
2410004B18Rik,6815.0,,
Ccser2,93841.0,protein_coding,chr14
Ripk2,40914.0,,
Gatad2b,70229.0,,
Camk2d,250024.0,,
Dennd2a,95489.0,,
Ecd,28269.0,,
Prkcq,129114.0,,
Memo1,96485.0,protein_coding,chr17
Zfp280c,52879.0,,
Zfp329,13881.0,protein_coding,chr7
Rsf1,112889.0,protein_coding,chr7
Nek9,39848.0,,
Hnrnpc,30651.0,,
Mcts2,,,
Esyt2,109854.0,,
Pigq,18515.0,protein_coding,chr17
Slc1a3,76640.0,protein_coding,chr15
Tubgcp4,28116.0,,
BC005561,14259.0,,
Nfrkb,35141.0,protein_coding,chr9
Fasn,18701.0,,
Taok1,78653.0,,
Sec23a,53634.0,,
Rras2,70999.0,protein_coding,chr7
AI504432,14843.0,,
Atp6v1h,92511.0,,
Mrps28,121772.0,protein_coding,chr3
Ythdf2,27391.0,,
Park7,17304.0,protein_coding,chr4
Slc22a5,27118.0,,
Matn2,129596.0,protein_coding,chr15
Gigyf2,123798.0,,
Clptm1,33462.0,protein_coding,chr7
Gapvd1,80638.0,,
Scaf8,83887.0,,
Eefsec,189205.0,protein_coding,chr6
1700112D23Rik,78441.0,,
Ndufs6,8704.0,,
D5Ertd579e,95539.0,protein_coding,chr5
Psmc2,18504.0,,
Atm,97591.0,,
Dlc1,385392.0,protein_coding,chr8
Cep57l1,91031.0,,
Nfxl1,46383.0,,
Ctr9,27426.0,protein_coding,chr7
Zfp821,19386.0,protein_coding,chr8
Hat1,52664.0,,
Smoc1,159606.0,protein_coding,chr12
Art3,82801.0,,
Tor1aip1,31881.0,,
Suz12,41017.0,,
Lamtor4,3916.0,,
Pxylp1,69333.0,protein_coding,chr9
Map4k5,89450.0,protein_coding,chr12
Slc25a36,36196.0,,
Mapk8,69260.0,,
Zfx,49071.0,,
Rlim,24121.0,,
Zfp110,15816.0,protein_coding,chr7
E2f3,79488.0,protein_coding,chr13
Cdc73,104093.0,protein_coding,chr1
Samm50,25026.0,,
Akirin2,15971.0,protein_coding,chr4
Smarcd1,11862.0,protein_coding,chr15
A330032B11Rik,22698.0,,
Stk3,303425.0,,
Gpld1,49349.0,protein_coding,chr13
Stag2,127868.0,,
Acbd6,133210.0,,
Nr2c2,82904.0,,
Eif2b3,67904.0,protein_coding,chr4
Rhoa,31805.0,protein_coding,chr9
Tecpr2,83130.0,protein_coding,chr12
Fbxw2,21797.0,,
Ndufb6,8830.0,,
Atp13a3,93552.0,protein_coding,chr16
1110038F14Rik,2473.0,,
Cpne1,40123.0,,
Gm26843,41572.0,,
Ndufab1,16483.0,,
Fam102a,34424.0,protein_coding,chr2
Hnrnpm,40627.0,,
Prdm2,105604.0,,
Hjurp,15162.0,,
Cldn14,89806.0,protein_coding,chr16
Ywhab,23628.0,,
A330076H08Rik,52221.0,lincRNA,chr7
Supt5,23855.0,,
Camsap2,77981.0,protein_coding,chr1
Lcp1,99741.0,protein_coding,chr14
Ehhadh,26520.0,protein_coding,chr16
Pla2g3,11066.0,,
Klf7,92835.0,protein_coding,chr1
Myo6,146698.0,,
Cradd,149387.0,protein_coding,chr10
Ctnnd1,50694.0,,
Avl9,47013.0,,
Zfp1,27610.0,,
Psmc4,8394.0,,
Fnta,16928.0,protein_coding,chr8
Mrps7,4111.0,protein_coding,chr11
Myl12b,17757.0,,
Ndufa2,2225.0,,
Papolg,32607.0,,
Ipo8,60784.0,,
Ep400,106344.0,,
Lsm14a,48669.0,,
Arfgef1,95099.0,,
Fnip2,111822.0,protein_coding,chr3
Tmem60,4679.0,,
Morc3,43952.0,,
Spen,70707.0,protein_coding,chr4
Ywhag,26207.0,protein_coding,chr5
Slc2a1,29272.0,protein_coding,chr4
Lmo7,204753.0,protein_coding,chr14
Nudc,13454.0,protein_coding,chr4
Pcf11,26391.0,,
Spata5,159200.0,,
5430402O13Rik,28222.0,,
Map3k12,19418.0,,
Dennd4c,102048.0,,
Asxl2,79995.0,protein_coding,chr12
Med13,90569.0,,
Esf1,50681.0,protein_coding,chr2
Rhou,9955.0,,
Plaa,35730.0,,
Slc16a6,22743.0,protein_coding,chr11
S100b,7306.0,,
Cfap36,25877.0,protein_coding,chr11
Map1a,21232.0,,
Fscn1,12842.0,protein_coding,chr5
Ube2s,18044.0,,
Ints3,42234.0,protein_coding,chr3
Efcc1,25039.0,protein_coding,chr6
Cwf19l2,75644.0,protein_coding,chr9
Psip1,30779.0,,
Prune2,267814.0,protein_coding,chr19
Wdr36,30369.0,,
Dusp7,7092.0,,
Arpc3,22306.0,,
Rps6kb2,9363.0,protein_coding,chr19
Slc16a1,19794.0,,
Slc35b2,3797.0,,
Galnt1,81474.0,,
Alkbh1,18177.0,,
Rngtt,192303.0,,
Snd1,460023.0,protein_coding,chr6
Abl2,90782.0,,
Ptprn,17475.0,,
Atpif1,3104.0,,
Cdk12,75445.0,protein_coding,chr11
Bola2,4397.0,,
Srcap,49236.0,,
Cops3,22043.0,,
Fntb,155823.0,,
Stxbp4,161592.0,,
Tox,305204.0,protein_coding,chr4
Vamp2,3894.0,,
Etfb,13717.0,,
Reps1,69294.0,protein_coding,chr10
Hnrnpll,32847.0,,
Atox1,14598.0,protein_coding,chr11
Mtus1,142812.0,protein_coding,chr8
Ubl3,48154.0,protein_coding,chr5
Zfp644,80548.0,,
Fam193a,116523.0,protein_coding,chr5
Vezt,96652.0,,
Arpp19,22699.0,,
Cdk17,106196.0,,
Sra1,4134.0,,
Per3,41013.0,,
Styx,71727.0,,
Ppp1r12b,201284.0,,
Parp8,170717.0,protein_coding,chr13
Opa1,75550.0,protein_coding,chr16
Gemin7,12649.0,,
Uba1,24853.0,,
Gsr,45640.0,protein_coding,chr8
Tmed2,9811.0,protein_coding,chr5
Dusp15,10701.0,protein_coding,chr2
Hist3h2a,2145.0,,
Prkar1a,20251.0,,
Psmd4,9920.0,,
Deptor,146954.0,,
Thoc1,37583.0,,
Osbpl11,58241.0,,
Ggps1,12829.0,,
Mbtps2,63344.0,,
Pgk1,16599.0,,
Wscd2,99392.0,protein_coding,chr5
H2afy,62742.0,,
Rnf113a2,1382.0,,
Purg,31142.0,,
Cltb,18943.0,,
Tsc22d2,52068.0,,
Usp22,23270.0,protein_coding,chr11
5031425E22Rik,51961.0,,
Agap3,49870.0,protein_coding,chr5
Ext2,161540.0,,
Pop5,9515.0,,
Prkcsh,11416.0,protein_coding,chr9
Mrps24,11697.0,,
Smc6,53899.0,,
Ptpn12,69266.0,protein_coding,chr5
Prkaa2,80016.0,protein_coding,chr4
Aktip,88192.0,protein_coding,chr8
Spg20,25214.0,protein_coding,chr3
Zmym6,46989.0,protein_coding,chr4
Fam13a,92459.0,,
Sptlc1,44649.0,,
Tmem128,9449.0,,
Capzb,98919.0,protein_coding,chr4
Stk19,12952.0,,
Psma2,60996.0,,
Gpd1,7490.0,,
Cask,334287.0,protein_coding,chrX
Dicer1,64210.0,protein_coding,chr12
A730081D07Rik,44737.0,,
Jmy,69707.0,,
Arsg,99956.0,protein_coding,chr11
Chm,144924.0,,
Zfand5,14562.0,,
E130102H24Rik,10204.0,lincRNA,chr4
Fam122a,,protein_coding,chr19
Smim1,5760.0,,
Kcna2,13859.0,protein_coding,chr3
Xrn2,65004.0,,
Ago4,43931.0,protein_coding,chr4
Hdac4,266920.0,protein_coding,chr1
Rab6a,33858.0,,
Disc1,207663.0,protein_coding,chr8
Chchd10,4617.0,protein_coding,chr10
Eif4g1,24571.0,,
Sp3,44019.0,,
Fbxl3,19327.0,,
Inpp5a,190543.0,protein_coding,chr7
Nup153,48035.0,,
Rnf25,7649.0,,
Acer2,60426.0,protein_coding,chr4
Rab28,83181.0,protein_coding,chr5
Kdelr1,10960.0,,
Plekhj1,2527.0,,
Pink1,12898.0,protein_coding,chr4
Rpn2,47302.0,,
Ube2f,40033.0,,
Rprd1b,103800.0,,
Lzts2,12697.0,protein_coding,chr19
Stx6,49541.0,protein_coding,chr1
Kdm5a,80450.0,protein_coding,chr6
Vdac1,28537.0,,
Acadsb,38343.0,protein_coding,chr7
Ddhd1,69676.0,,
Xndc1,18254.0,protein_coding,chr7
Diablo,14411.0,,
Ntng1,363971.0,,
Ranbp9,78607.0,protein_coding,chr13
Man2a2,22278.0,protein_coding,chr7
Med23,43695.0,,
Lin54,58721.0,,
Cyfip1,90857.0,,
Taf1b,60180.0,,
Txnl4a,19060.0,,
Sh3gl1,19885.0,protein_coding,chr17
Tti1,46630.0,,
Eif3l,19226.0,,
Slc12a8,146807.0,protein_coding,chr16
Abcb7,133199.0,,
Snhg3,5672.0,,
Nup35,41670.0,protein_coding,chr2
Zfp426,24197.0,protein_coding,chr9
Krcc1,13642.0,,
Tsnax,21195.0,,
Rab14,20915.0,,
Tsc22d1,92804.0,protein_coding,chr14
Zfp606,17942.0,,
Pigu,79187.0,,
Ndufb2,10808.0,,
Phf5a,7391.0,,
Cct6a,59373.0,,
Znhit1,5857.0,,
Tjap1,25175.0,protein_coding,chr17
Dhdds,31890.0,,
Gm12743,27424.0,,
Psmd6,8810.0,protein_coding,chr14
BC065397,61540.0,,
P4htm,18805.0,protein_coding,chr9
Ythdc1,32438.0,,
Trmt11,66524.0,,
Pigs,14367.0,protein_coding,chr11
Ift88,93874.0,,
Zfp771,10529.0,,
Wdfy2,123831.0,protein_coding,chr14
Ccpg1,30911.0,,
