,DEG,pred
Jup,1,1
Asah2,1,1
E230016M11Rik,1,1
Il11ra1,1,1
Rala,1,1
Surf4,1,1
Plagl2,1,1
Zfp956,1,1
Usp6nl,1,1
Uqcrb,1,1
Pigs,1,1
Dynll1,1,1
Adss,1,1
Tmem214,1,1
Enc1,1,1
Flad1,1,1
Inafm1,1,1
Tyw1,1,1
Srcap,1,1
Cetn3,1,1
Eif4e,1,1
Irak2,1,1
Rbmxl1,1,1
Ublcp1,1,1
Zfp62,1,1
Zfp9,1,1
Slc25a36,1,1
Ndufa7,1,1
Rdh14,1,1
Hivep1,1,1
Smim14,1,1
Rnps1,1,1
Leo1,1,1
Gnb5,1,1
Tmem47,1,1
Tfb1m,1,1
Tbc1d15,1,1
Plgrkt,1,1
Dtnbp1,1,1
Ppargc1a,1,1
Rwdd3,1,1
Zfp235,1,1
Acp6,1,1
Ube2b,1,1
Wdr78,1,1
Brd1,1,1
Pfkl,1,1
Acot7,1,1
Pbx3,1,1
Mknk1,1,1
Tbc1d19,1,1
Ift20,1,1
Naa20,1,1
4632404H12Rik,1,1
Twf1,1,1
Chp1,1,1
Ccdc43,1,1
Gtf2h2,1,1
Tmem245,1,1
Crat,1,1
Zfp51,1,1
Gm10785,1,1
Pdpr,1,1
Satb1,1,1
Zfp651,1,1
Gm5089,1,1
Trnt1,1,1
Mcts2,1,0
Gm17106,1,1
Dusp6,1,0
Dnajb11,1,1
Zfp827,1,1
0610043K17Rik,1,1
Snrpb,1,1
Tceal8,1,1
Snrpg,1,1
Elk4,1,1
6530409C15Rik,1,1
Ngdn,1,1
Cwc25,1,1
A230009B12Rik,1,1
Gm26542,1,1
Gfm1,1,1
Etnppl,1,1
Cep350,1,1
Cenpv,1,1
Rftn2,1,1
Aldoa,1,1
Gorasp2,1,1
Scamp1,1,1
1700109K24Rik,1,1
Sphkap,1,1
Brap,1,1
Zfpl1,1,1
Gm9828,1,1
Gns,1,1
Atp5a1,1,1
Smap2,1,1
Ubb,1,1
Abcc10,1,1
Psmd13,1,1
Shank2,1,1
Manea,1,1
2010300C02Rik,1,1
Gm12940,1,1
Sil1,1,1
Car11,1,1
Rpl31,1,1
Rab23,1,1
Ap3b1,1,1
Spin1,1,1
Wbp2,1,1
Itgb1bp1,1,1
Ccdc88c,1,1
Sarnp,1,1
Ipo7,1,1
B230354K17Rik,1,1
Entpd1,1,1
Chd5,1,1
Rimklb,1,1
5330438D12Rik,1,1
Zbtb9,1,1
Apbb2,1,1
Tug1,1,1
Tmem234,1,1
Birc2,1,1
Tpst2,1,1
Exoc7,1,1
Decr2,1,1
Lcat,1,1
Zfp513,1,0
Pqlc1,1,1
Exosc9,1,1
Fzd3,1,1
Zfp110,1,1
Tspan9,1,1
Sc5d,1,1
Coa3,1,1
Hnrnpa0,1,1
Dhx35,1,1
Vps37c,1,1
Txndc17,1,1
Rabggtb,1,1
Mccc2,1,1
Tpd52l2,1,1
Fam98b,1,1
Kmt2b,1,1
Cdk10,1,1
Sept1,1,1
Ikbip,1,1
Stam,1,1
Dus1l,1,1
Lasp1,1,1
AI597479,1,1
Ppp1ca,1,1
Limk2,1,1
Actl6a,1,1
Slc23a2,1,1
Ctbp1,1,1
Pkm,1,1
Atg13,1,1
Arsg,1,1
Snx30,1,1
Ndufa6,1,1
Zfp566,1,1
Dync1li1,1,1
Aqr,1,1
Pcyox1l,1,1
Bmi1,1,1
Wdr4,1,1
Atp6v1h,1,1
Snapc1,1,1
Rpl7l1,1,1
Gkap1,1,1
Rnaseh2b,1,1
Dhx33,1,1
Acap3,1,1
Rlf,1,1
Smim15,1,1
Naa60,1,1
Ppp1r14b,1,1
Chsy1,1,1
Smad2,1,1
Zbtb5,1,1
Pus10,1,1
E530011L22Rik,1,1
Csf2ra,1,1
Slc30a6,1,1
Asb6,1,1
Fbxw7,1,1
2610301B20Rik,1,1
Samm50,1,1
Axin2,1,1
Rnh1,1,1
Aga,1,1
Snap29,1,1
Psma2,1,1
Tef,1,1
Lca5,1,1
6230400D17Rik,1,1
Samd5,1,1
Supt4a,1,1
Foxp4,1,1
Bclaf1,1,1
4930506C21Rik,1,1
Fbxo8,1,1
Wdr12,1,1
Mterf1a,1,1
Sptbn2,1,1
Slitrk5,1,1
Olfm1,1,1
Gnaz,1,1
Rnf126,1,1
Wrb,1,1
Arpc4,1,1
Aph1a,1,1
Dcbld2,1,1
Dnal4,1,1
Ndufa9,1,1
Thap4,1,1
Xrcc1,1,1
Capn7,1,1
Nabp1,1,1
Sirt4,1,1
Rhoq,1,1
Atp6v1g2,1,1
Igsf21,1,1
Pttg1ip,1,1
Adam11,1,1
Atxn7l1,1,1
Wbp4,1,1
Nudt3,1,1
Tm7sf3,1,1
Rps7,1,1
Trim44,1,1
Arpc3,1,1
Slbp,1,1
Prpf40b,1,1
Abat,1,1
Ipo13,1,1
2310039H08Rik,1,1
Pigl,1,1
Arv1,1,1
Slc12a6,1,1
Cables1,1,1
Vegfa,1,1
Ndufaf2,1,1
0610009L18Rik,1,1
Rae1,1,1
Zfp945,1,1
Mtmr14,1,1
Crebrf,1,1
Map4,1,1
Kif1a,1,1
Sox11,1,1
Hsp90ab1,1,1
Slirp,1,1
Ano4,1,1
Pacsin2,1,1
Zw10,1,1
Prkcd,1,1
Pef1,1,1
Zdhhc20,1,1
Galnt11,1,1
Kpna1,1,1
Sntg2,1,1
B930095G15Rik,1,1
Ccdc141,1,1
Raver2,1,1
Ciz1,1,1
Snrpn,1,1
Mpp6,1,1
Pdik1l,1,1
Hsf1,1,1
Rnmt,1,1
Lrrc41,1,1
Bcas3os1,1,1
H2-Ke6,1,1
Sri,1,1
Pgp,1,1
Smad9,1,1
Cenpt,1,1
Paf1,1,1
Sec61a2,1,1
Ero1lb,1,1
Lamtor5,1,1
Rars,1,1
Tbccd1,1,1
Pqlc2,1,1
Epas1,1,1
Klhdc4,1,1
Ppfibp2,1,1
Akt1s1,1,1
Phldb2,1,1
Otud4,1,1
Sdk2,1,1
Ndufa1,1,1
Morn4,1,1
Metap1d,1,1
Sbds,1,1
Eya1,1,1
Dpp9,1,1
Get4,1,1
Asb7,1,1
Fem1c,1,1
Zbtb2,1,1
Tomm6,1,1
Blvrb,1,1
Map2k6,1,1
Mttp,1,1
Gnl2,1,1
Hccs,1,1
Dzip1l,1,1
Asah1,1,1
Daam2,1,1
Taok3,1,1
Prkar1a,1,1
Eed,1,1
Eepd1,1,1
Zfp334,1,1
Gpbp1l1,1,1
B4galt7,1,1
Snx29,1,1
G2e3,1,1
Gfm2,1,1
Lrrc57,1,1
Phf5a,1,1
Peak1,1,1
Gm1673,1,0
Dnajc19,1,1
Slc15a2,1,1
Ndufaf6,1,0
Sumf2,1,1
Ikzf5,1,1
Hsd17b4,1,1
Ppme1,1,1
Lrig2,1,1
Snapc3,1,1
Sorbs2os,1,1
1110038F14Rik,1,1
Gm29443,1,1
Ccdc157,1,1
Ankib1,1,1
Dus3l,1,1
Hagh,1,1
Nos1ap,1,1
Taf15,1,1
Zhx1,1,1
Nxn,1,1
Dnlz,1,1
Fam20a,1,1
Wdr48,1,1
Spryd3,1,1
Stk10,1,1
9330162012Rik,1,1
Vars2,1,1
Chd3,1,1
Dzank1,1,1
Fhit,1,1
Sik2,1,1
Hdac3,1,1
Rnf111,1,1
Rnf215,1,1
Plekhn1,1,1
Chadl,1,1
4931406C07Rik,1,1
Htr1f,1,1
Zranb3,1,1
Gm16286,1,1
Txlng,1,1
Zfp248,1,1
Cplx1,1,1
Rap1gap,1,1
Casc3,1,1
Dok5,1,1
Prrg1,1,1
March2,1,1
Nsa2,1,1
Strap,1,1
Pibf1,1,1
Bpnt1,1,1
Unk,1,1
Leng8,1,1
Abhd17a,1,1
Pi4k2a,1,1
Asb3,1,1
Dennd4a,1,1
Cpne3,1,1
Tiparp,1,1
Rnpepl1,1,1
Jak2,1,1
Rbmx,1,1
Tab1,1,1
Gm15601,1,1
D930016D06Rik,1,1
Ndufa5,1,1
Anp32a,1,1
Gabarapl1,1,1
Ankrd13b,1,1
Cpne1,1,1
Gna11,1,1
Psmb5,1,1
Pcif1,1,1
Rbm22,1,1
Ift46,1,1
Rrp1,1,1
Atp5o,1,1
Cnbp,1,1
Top2b,1,1
Idi1,1,1
Ddit4l,1,1
Frem2,1,1
Zfp639,1,1
Mlec,1,1
Rasgef1a,1,1
Atf6,1,1
Psmd1,1,1
Nsmaf,1,1
Pdk2,1,1
Zfp61,1,1
Cebpz,1,1
Mboat7,1,1
Insr,1,1
Pura,1,1
Nae1,1,1
Ppm1h,1,1
Pnkd,1,1
Ldb2,1,0
Nat10,1,1
9630001P10Rik,1,1
Mrps35,1,1
Arglu1,1,1
Cep89,1,1
Furin,1,1
Taf6,1,1
Gabbr1,1,1
Polr3b,1,1
Hsd17b11,1,1
Col23a1,1,1
Fam53a,1,1
Wdr44,1,1
Ubfd1,1,1
Zc3h18,1,1
Tfg,1,1
Arhgef18,1,1
Pin1,1,1
Atf2,1,1
Cox7a2l,1,1
Nup133,1,1
Inpp5f,1,1
Tmem128,1,1
Atp13a3,1,1
Vps37a,1,1
Rexo1,1,1
Plxna2,1,1
Car5b,1,1
Zbtb18,1,1
Zfp668,1,1
Slc25a19,1,1
1810058I24Rik,1,0
Commd7,1,1
Med8,1,1
Lrrc8a,1,1
9430015G10Rik,1,1
Slc27a4,1,1
Mterf3,1,1
Azi2,1,1
Nme5,1,1
Manbal,1,1
Mga,1,1
Gm12353,1,1
Stambp,1,1
Ap3s2,1,1
Gas2l1,1,1
4933439C10Rik,1,1
Pacsin1,1,1
Kdsr,1,1
C2cd2,1,1
Mief1,1,1
Ddx19a,1,1
Clcn3,1,1
Atpaf2,1,1
Rnf24,1,1
Rabl6,1,1
Rbx1,1,1
Zfp933,1,1
Sf3b4,1,1
Snhg4,1,1
Hdac4,1,2
Nop14,1,1
Cdc23,1,1
Ergic2,1,1
Rnf31,1,1
Caml,1,1
Napa,1,1
Igdcc3,1,1
Jazf1,1,2
Snap23,1,1
Zkscan17,1,1
Tgfbr1,1,1
Fnbp1l,1,1
D430042O09Rik,1,1
Wdr5,1,1
Xpnpep1,1,1
Dcakd,1,1
Gnal,1,1
Tnfrsf21,1,1
Mul1,1,1
Rnf38,1,1
Gm20713,1,1
Farsa,1,1
Aars,1,1
Ostc,1,1
Psmb7,1,1
Bpgm,1,1
Mrrf,1,1
Clk2,1,1
1110008P14Rik,1,1
Mtdh,1,1
Alk,1,2
Mtch1,1,1
Gm10644,1,1
Dazap1,1,1
Sptlc1,1,1
Rab11fip2,1,1
Zfp74,1,1
Xpot,1,1
Lrtm2,1,1
Ybx1,1,1
Ccdc34,1,2
Tm9sf3,1,1
Ino80,1,1
Ints10,1,1
Kdm5a,1,1
E130307A14Rik,1,1
Flot2,1,1
Rab11fip3,1,1
Rpl13a,1,1
Gabpb1,1,1
Krt10,1,1
Pex1,1,1
Trim33,1,1
Hmgxb4,1,1
Golph3,1,1
Phax,1,1
Evi5,1,1
Clk1,1,1
Ttc17,1,1
Mecr,1,1
Cc2d1a,1,1
Ralgds,1,1
Atp6v1b2,1,1
Snd1,1,1
Atad1,1,1
Gng12,1,1
Psmf1,1,1
Cfap20,1,1
D8Ertd738e,1,1
Acin1,1,1
Zcchc24,1,1
Map2k2,1,1
Sec63,1,1
Eny2,1,1
Mical3,1,1
Skiv2l,1,1
Cdc14b,1,1
Dpp3,1,1
Sec14l2,1,1
Uqcrfs1,1,0
Hexdc,1,1
Lipa,1,1
Ift74,1,1
Nsg1,1,1
Gdpd3,1,1
Prpsap1,1,1
Rad51b,1,2
4930556N13Rik,1,1
Hdhd2,1,1
Fdxr,1,1
Zfp113,1,1
4833422C13Rik,1,1
Mtcp1,1,1
Dkc1,1,1
Cwc15,1,1
Matn4,1,1
P4ha3,1,1
Ago2,1,1
Ubn1,1,1
Wipi2,1,1
Gm960,1,1
Fundc1,1,1
Mitd1,1,1
Zcchc18,1,1
Dner,1,1
Gulp1,1,1
Map3k7,1,1
Ddx42,1,1
Zscan26,1,1
Mast3,1,1
Plekhf2,1,1
Coro1c,1,1
Chchd1,1,0
Nup107,1,1
Trim23,1,1
Abcd2,1,1
Eaf1,1,1
Dnajb4,1,1
2810403D21Rik,1,1
Rpl8,1,1
A330032B11Rik,1,1
Mthfsl,1,1
Rmi1,1,1
Nuak1,1,1
Aimp1,1,1
Atr,1,1
Tbp,1,1
Cnot8,1,1
Sec23ip,1,1
Chfr,1,1
Me2,1,1
Cdkl5,1,1
Dapk3,1,1
Mpp1,1,1
Tmem170b,1,1
L3mbtl3,1,1
Ppard,1,1
Gigyf2,1,1
Inpp4a,1,1
Asxl1,1,1
Usp47,1,1
Qdpr,1,1
Mrps17,1,1
Sall3,1,1
Frg1,1,1
Calcoco1,1,1
Sh3bgrl3,1,1
Arcn1,1,1
Tmem241,1,1
Nfkb1,1,1
Tspan4,1,1
Kantr,1,1
Zfp280c,1,1
Akirin1,1,1
Mcrs1,1,1
Tmc7,1,1
Arhgef6,1,1
Exoc1,1,1
Rilpl2,1,1
Smarca1,1,1
Mkln1,1,1
Gpr19,1,1
Kcnj10,1,1
Tmem229a,1,1
Hnrnph1,1,1
Ltv1,1,1
Rgs9,1,1
Glcci1,1,1
Dnhd1,1,1
Iqcc,1,1
Crnkl1,1,1
Gm26803,1,1
Egln2,1,1
Gtf3c5,1,1
Slc20a2,1,1
Mtch2,1,1
Bmpr2,1,1
Usp49,1,1
Itpk1,1,1
Mrps15,1,1
Etf1,1,1
Tmed9,1,1
Med15,1,1
Wwp1,1,1
Mtif3,1,1
Urgcp,1,1
Herpud1,1,1
9930021J03Rik,1,1
Numb,1,1
Lztfl1,1,1
Dhdh,1,1
Tmed5,1,1
Rbms3,1,1
Naa35,1,1
Pigh,1,1
Mpv17,1,1
Tmem50b,1,1
Slc39a7,1,1
Ephx1,1,1
Stmn2,1,1
Tmx3,1,1
Ctc1,1,1
Elp4,1,1
Ggh,1,1
Ankrd29,1,1
Ndufb8,1,1
Cox11,1,1
Lias,1,1
Psmb2,1,1
Mettl23,1,1
Ppox,1,1
Wrap73,1,1
Ubox5,1,1
Sycp3,1,1
Rsph9,1,1
Nop2,1,1
Zfand1,1,1
Slc41a1,1,1
Rbm28,1,1
Taf13,1,1
Lnx2,1,1
Zbtb43,1,1
Ralbp1,1,1
Bicd2,1,1
Zcchc9,1,1
Spata17,1,1
Zfp365,1,1
Wdfy2,1,1
Pggt1b,1,1
Rps6,1,1
Erich1,1,1
Gnpnat1,1,1
Naa25,1,1
Bnip2,1,1
Scamp2,1,1
Pla2g12a,1,1
Eml4,1,1
Hax1,1,1
Pnn,1,1
Bod1l,1,1
Iqch,1,1
Taf1b,1,1
Pls3,1,1
Zdhhc24,1,1
Col16a1,1,1
Atp8b2,1,1
Vapb,1,1
Adcy3,1,1
Otud6b,1,1
St7l,1,1
Rpl15,1,1
Atp5d,1,1
Ap4e1,1,1
Ranbp6,1,1
Psmg2,1,1
Tep1,1,1
Rpl27a,1,1
Tmem192,1,1
Fam149b,1,1
Srek1ip1,1,1
Rsu1,1,1
Chmp5,1,1
Sacs,1,1
Smpd4,1,1
Prpf3,1,1
Msh2,1,1
Sema4d,1,1
Aldh5a1,1,1
Ssna1,1,1
Necab1,1,1
Fbxl7,1,1
4933421O10Rik,1,1
BC029722,1,1
Tomm20,1,1
Lrrn2,1,1
Ski,1,1
Rap2b,1,0
Pcnt,1,1
Tardbp,1,1
Atl1,1,1
Etfa,1,1
Glis2,1,1
Med28,1,1
Nudc,1,1
Ptar1,1,1
Usp16,1,1
Golim4,1,1
Gramd1a,1,1
Ranbp3,1,1
1810026B05Rik,1,1
Pdxk,1,1
Zfp653,1,1
Celrr,1,1
Alkbh7,1,1
Anxa5,1,1
Atp9a,1,1
Zscan29,1,1
Zfp868,1,1
Tubb4a,1,1
Mtrf1l,1,0
Coq3,1,1
Ptpn9,1,1
Syn1,1,1
Taf1d,1,1
Gmcl1,1,1
Pxmp4,1,1
Ptpn12,1,1
Hdac11,1,1
Mtrf1,1,1
Efr3a,1,1
Zmat4,1,2
Fbxo33,1,1
D16Ertd472e,1,1
Trub2,1,1
Nol4l,1,1
Rnaset2b,1,1
Gm27241,1,0
Mrps6,1,1
Hspa12a,1,1
Pigg,1,1
Klhl7,1,1
Rcn2,1,1
2900005J15Rik,1,1
Zfp414,1,1
Ncoa5,1,1
Pcdh1,1,1
Smu1,1,1
Fndc3b,1,1
Pygo2,1,1
Txndc12,1,1
Vopp1,1,1
Ccdc82,1,1
4932443L11Rik,1,1
Arnt2,1,1
Pink1,1,1
Atg16l1,1,1
Ndufb2,1,1
Cbx3,1,1
Mettl2,1,1
Gm15886,1,1
Nedd9,1,1
Lrrc59,1,1
Rab5c,1,1
Iscu,1,1
Ccnl2,1,1
Elp5,1,1
Clk4,1,1
Nfxl1,1,1
Usp15,1,1
Scn1b,1,1
Cited2,1,0
Zer1,1,1
Apopt1,1,1
Fam199x,1,1
Ttc33,1,1
Lrrc29,1,1
H2afv,1,1
Txndc11,1,1
Ascc2,1,1
Bex2,1,1
Usp14,1,1
Zbed3,1,1
4632427E13Rik,1,0
Dhx30,1,1
Zfp362,1,1
Snx7,1,1
Cyhr1,1,1
Sparc,1,1
Csrp1,1,1
A430033K04Rik,1,1
Senp8,1,1
Sdc3,1,1
Akt1,1,1
Mrpl34,1,0
Apbb1,1,1
Trmu,1,1
Parg,1,1
Surf1,1,1
Arih2,1,1
Pfdn6,1,1
Uchl1,1,1
Mlh3,1,1
Ran,1,0
Rbm15,1,1
Pdxdc1,1,1
Brwd3,1,1
Utp6,1,1
Cyb5b,1,1
Ubxn2b,1,1
Snf8,1,1
Eif5a,1,1
Lrrc14,1,1
Slc50a1,1,1
Catsper2,1,1
Ing3,1,1
Ankrd49,1,1
Gm17227,1,1
Rest,1,1
Rap1gds1,1,1
3300002I08Rik,1,1
Cep290,1,1
Thoc5,1,1
Hlcs,1,1
Bbs5,1,1
Tsfm,1,1
Dab2,1,1
Atp5l,1,1
Prox2,1,1
Gmeb1,1,1
Adam17,1,1
Tln2,1,1
Prpf4,1,1
Vegfb,1,1
4930545L23Rik,1,1
Ivd,1,1
Rgcc,1,1
Brms1l,1,1
Gle1,1,1
Slc38a10,1,1
Gm12709,1,1
Kbtbd3,1,1
Nphp4,1,1
Rnf13,1,1
Znrf1,1,1
Nelfb,1,1
Ints7,1,1
Masp1,1,1
Dzip3,1,1
Arhgdia,1,1
Zscan22,1,1
Endog,1,1
Rnf115,1,1
Hapln1,1,1
Bzw1,1,1
Tkt,1,1
2610203C22Rik,1,1
Tatdn1,1,1
Dgkq,1,1
Elavl1,1,1
Rpap3,1,1
Gm6712,1,1
Srrt,1,1
Fbxl2,1,1
Dbp,1,1
Cdc37l1,1,1
Phf1,1,1
Cdc40,1,1
Spats2l,1,1
Plod3,1,1
Trmt1l,1,1
Plekha1,1,1
Trmt10b,1,1
Tcp11l1,1,1
Cops7a,1,1
Rint1,1,1
Pou3f4,1,1
Sf3b5,1,1
Chordc1,1,1
Chpf2,1,1
Psme3,1,1
Prune2,1,1
Mrpl9,1,1
Eprs,1,1
Spdya,1,1
B430010I23Rik,1,1
Ctbp2,1,1
Bckdha,1,1
Gab1,1,1
Rnf157,1,1
Lrrc61,1,1
Alg6,1,1
Cep57,1,1
Tbpl1,1,1
Pkig,1,1
Nt5dc3,1,1
Rpf1,1,1
Elovl2,1,1
Ccpg1,1,1
1700123M08Rik,1,1
Cadps2,1,0
Clasrp,1,1
Dars2,1,1
Slc35a2,1,1
Syncrip,1,1
Yipf5,1,1
Zfp120,1,1
Pcbp3,1,1
Ss18l1,1,1
B3galnt2,1,1
Ubald1,1,1
Cuedc1,1,1
Aurkaip1,1,1
Edrf1,1,1
Gclm,1,1
Smc6,1,1
Pebp1,1,1
Efna2,1,1
Diras2,1,1
Mbip,1,1
Slc25a25,1,1
Gm15478,1,1
Elovl1,1,1
Rsf1os1,1,1
Zc3h7b,1,1
Apex2,1,1
Cyp4f16,1,1
Xpa,1,1
Banp,1,1
Tor1a,1,1
Rmnd5b,1,1
Dcun1d3,1,1
Ubtd1,1,1
Eif4e2,1,1
Gm26724,1,1
Slc12a9,1,1
Ints4,1,1
Ube2g2,1,1
Bmper,1,1
Ppih,1,1
Lmln,1,1
Slc35b2,1,1
Zfp316,1,1
Fibp,1,1
Rabgef1,1,1
Rad23b,1,1
Sept10,1,1
4930565N06Rik,1,1
Tmem138,1,1
Usp36,1,1
Nox1,1,1
Alg8,1,1
Sun2,1,1
Max,1,1
Sephs1,1,1
Fancm,1,1
1700021F05Rik,1,1
Gm20646,1,1
Amer2,1,1
Fam214b,1,1
Polr2f,1,1
B230217C12Rik,1,1
Arl6ip6,1,1
Tbc1d16,1,1
Dicer1,1,1
Xpo5,1,1
Trappc12,1,1
Mrpl52,1,1
Gm11906,1,1
Raph1,1,1
Mettl24,1,1
March6,1,1
Tubgcp2,1,1
Creg1,1,1
Tuba1b,1,1
Pyroxd1,1,1
Gid4,1,1
Nrip1,1,1
Btbd10,1,1
Aifm1,1,1
Hat1,1,1
Ppp2r5e,1,1
Gatad1,1,1
Dlst,1,1
Chst9,1,1
Pld1,1,1
Ctso,1,1
Far1,1,1
Btbd1,1,1
Map1s,1,1
D6Wsu163e,1,1
Slc22a15,1,1
Arhgap10,1,1
Atad2,1,1
2610507B11Rik,1,1
Lrrfip1,1,1
Stambpl1,1,1
Scai,1,1
2900026A02Rik,1,1
Gan,1,1
Nr6a1os,1,1
Tpm1,1,1
Dstn,1,1
Adal,1,1
Atrn,1,1
Set,1,1
Rhbdd2,1,1
Cog6,1,1
Ccdc117,1,1
Cat,1,1
Sec24b,1,1
Pgr,1,1
Dnajc7,1,1
Tmem9b,1,1
5330434G04Rik,1,1
Mfap1b,1,1
Myh14,1,1
Trmt2a,1,1
Fads2,1,1
Bub3,1,1
Nfic,1,1
Wdr41,1,1
Mthfd2l,1,1
Tmem69,1,1
Gdap1,1,1
Fbxo10,1,1
Ezh1,1,1
Guk1,1,1
Acsl1,1,1
Dcbld1,1,1
Gm9925,1,0
Gstm1,1,1
2210016L21Rik,1,1
Thnsl1,1,1
Zfp740,1,1
Slain2,1,1
Gipc1,1,1
Fkbp1a,1,1
Psmd8,1,1
Sike1,1,1
Cog8,1,1
Lrif1,1,1
Eif3g,1,1
Sema5a,1,2
Rhob,1,1
Wdr6,1,1
Zfp236,1,1
Eif3j1,1,1
Fbxo45,1,1
Ppp1r10,1,1
Ythdc2,1,1
Rgmb,1,1
Kat2a,1,1
Trim62,1,1
Pitpna,1,1
Lman2l,1,1
Dcaf7,1,1
Tomm40,1,0
Ddx49,1,1
Nln,1,1
Irf3,1,1
Gm20721,1,1
Mrps34,1,1
Mrpl35,1,1
Cdk7,1,1
Zfp606,1,1
Btbd2,1,1
Ankrd24,1,1
Fam126a,1,1
Zfp202,1,1
Anxa7,1,1
Clpp,1,1
Hcfc2,1,1
Fancl,1,1
Wdr83os,1,1
Tmem256,1,1
Lzts2,1,1
Ppip5k2,1,1
Acss2,1,1
Ccnjl,1,1
Txndc5,1,1
Top3a,1,1
Gtpbp2,1,1
Abcf1,1,1
Zfp944,1,1
Sfxn1,1,1
Poldip2,1,1
Mvb12b,1,1
Camsap1,1,1
2610316D01Rik,1,1
Nme6,1,1
Abcb8,1,1
Brix1,1,1
Mrpl28,1,1
Rab33b,1,1
Zfp704,1,1
Ppp5c,1,1
Scly,1,1
Bzw2,1,1
Pygo1,1,1
Wdr18,1,1
Thumpd2,1,1
Plekho1,1,1
Pfdn1,1,1
Pcmt1,1,1
Lpgat1,1,1
Timm17a,1,1
Zdhhc7,1,1
Gm17178,1,1
Derl2,1,1
Hp1bp3,1,1
Kat7,1,1
1110059G10Rik,1,1
Sec11a,1,1
Sirpa,1,1
Rnf8,1,1
B3galt2,1,1
March5,1,1
Bcap29,1,1
Tmem134,1,1
N4bp2l2,1,1
Prkag1,1,1
Mok,1,1
Lmbrd2,1,1
Scfd1,1,1
Fbxw4,1,1
Commd6,1,1
Gpr37,1,1
Polg2,1,1
Dynlt3,1,1
Lrrc49,1,1
Ankrd52,1,1
Unc119b,1,1
Mus81,1,1
Tial1,1,1
Sfmbt2,1,1
Dnah14,1,1
Amt,1,1
Hykk,1,1
Tmem38a,1,1
Copz1,1,1
Rab43,1,1
Sart3,1,1
Rnf34,1,1
Pcsk6,1,1
Gm15283,1,1
Phgdh,1,1
Eif2ak1,1,1
9330182L06Rik,1,1
Ebag9,1,1
Lrrc45,1,1
Wnk3,1,1
Ttc9b,1,1
Snrpb2,1,1
Prdx3,1,1
Armc2,1,1
Aagab,1,1
Oxsr1,1,1
Ppp4c,1,1
Mta2,1,1
Sncb,1,1
Smoc1,1,1
Ssbp3,1,1
Uba1,1,1
Tvp23a,1,1
9530077C05Rik,1,1
Ndufb4,1,1
Pofut2,1,1
Col11a1,1,0
Ccdc171,1,1
Ctdnep1,1,1
Dnmt1,1,1
Cul7,1,1
Rhbdl3,1,1
Scyl2,1,1
Cars2,1,1
Vkorc1l1,1,1
0610030E20Rik,1,1
Naa10,1,1
Bcl2l2,1,1
9330020H09Rik,1,1
Mdh1,1,1
Mdm4,1,1
Phb2,1,1
Zmynd11,1,1
Zfp758,1,1
Igf2bp3,1,1
Bhlhb9,1,1
Gm1976,1,1
Wars,1,1
Gm29642,1,1
Tiam1,1,1
Anp32e,1,1
Pgam5,1,1
Abcb10,1,1
Tmem109,1,1
Ppa1,1,1
Fam229b,1,1
Mxi1,1,1
Armcx5,1,1
Aldh2,1,1
Polk,1,1
Cops3,1,1
Sidt2,1,1
Dusp12,1,1
Mzt1,1,1
Pxk,1,1
Timm13,1,1
Lemd2,1,1
Phf23,1,1
Rab2b,1,1
Mrpl15,1,1
Ccdc25,1,1
Ssr3,1,1
Dnajb14,1,1
Tmem186,1,1
Pik3r3,1,1
Gm26936,1,1
Ctnnb1,1,1
Mdga1,1,1
Commd2,1,1
Golgb1,1,1
Asb13,1,1
Fam217b,1,1
Zfp324,1,1
Slc7a6os,1,1
Sf3a3,1,1
Rab3ip,1,1
Slc37a4,1,1
Pfkfb2,1,1
Phldb1,1,1
Dact3,1,1
Zfp182,1,1
Nop56,1,1
Chd1,1,1
Cpsf2,1,1
Zfyve16,1,1
Zfp330,1,1
Arntl2,1,1
Gnl3,1,1
Gm20033,1,1
Gps1,1,1
Zfp30,1,1
Ppip5k1,1,1
Dand5,1,1
Preb,1,1
Smg5,1,1
Zfp930,1,1
Man2b1,1,1
Gsg1l,1,1
Jph1,1,1
Tars2,1,1
Usp46,1,1
Rai1,1,1
C330007P06Rik,1,1
BC065397,1,1
Trmt61b,1,1
Kansl2,1,1
Atp5g3,1,0
Speg,1,1
Lair1,1,1
Cbx4,1,1
Bin1,1,1
Vdac1,1,1
Upf3b,1,1
Mmgt2,1,1
Tspan13,1,1
Dnajc8,1,1
Nfatc3,1,1
Ptpdc1,1,1
Taco1,1,1
Pbx4,1,1
Cacul1,1,1
Hspb11,1,1
Zfp652,1,1
H2-DMa,1,1
Mcts1,1,1
Igf2r,1,1
Sap130,1,1
Rfx1,1,1
Tpst1,1,1
Dnajc24,1,1
Zfp687,1,1
Noc2l,1,1
4930570G19Rik,1,1
Arsk,1,1
Grik1,1,2
Pter,1,1
Gnl1,1,1
Gm28791,1,1
Ppt1,1,1
Dsel,1,1
Tut1,1,1
Zkscan5,1,1
Hnrnpab,1,1
Anapc5,1,1
Gnb4,1,1
Nol7,1,1
Zfp626,1,1
Stim1,1,1
Rpl10a,1,1
Traf7,1,1
Tbc1d12,1,1
Dgcr8,1,1
Chst12,1,1
Eif3k,1,1
Helb,1,1
Araf,1,1
Sox5os4,1,1
Bivm,1,1
Ate1,1,1
Naa40,1,1
