,DEG
Lhfpl2,0
Wwox,1
Rpl4,0
Elavl3,2
Emc2,0
Agrn,1
Fkbp2,0
Gnpda2,0
Mrpl13,1
Cnst,1
Impad1,0
Radil,1
Gnai3,1
Ryr2,1
Acap3,0
A930005H10Rik,1
Abcf3,1
Ptdss1,1
Dtwd2,0
Uvssa,1
Sec24d,0
Fam189a2,1
Ppil3,1
Zfp536,1
Akt3,1
Vrk1,0
Ctnnb1,0
4933423P22Rik,0
2810013P06Rik,0
D230025D16Rik,1
Rps7,0
Syt3,0
Wdr3,1
4921524J17Rik,0
Chn1,0
Rps25,0
2700049A03Rik,0
Ksr2,1
Bccip,1
Stau1,1
Fkbp4,1
Fbxo9,0
5430405H02Rik,0
Aldh3a2,1
Arl1,0
Sox4,1
Mef2c,1
Gab3,0
Tmem242,1
Pask,1
Mapre2,1
Taok1,1
Zfp563,0
Ndufb11,0
Adar,1
Gm17092,1
Rangap1,1
Mtx3,0
Fam89b,1
Park7,0
Ccdc149,1
Nrcam,1
Xylt2,1
Rpl11,0
Galnt18,0
Gm14634,1
Ube2e1,0
Tmed2,0
Nop9,1
Atp6ap2,0
4931406P16Rik,1
Ndufb5,0
Higd1a,0
Ubxn2b,0
Neat1,1
Ebp,1
Ppp2r3c,1
Timm23,1
Atp6v1g1,0
Cygb,0
4931428F04Rik,0
Fam155a,1
Tmem107,1
Gclm,0
Psen1,1
Ttyh3,0
Sec11a,0
Ndufs6,0
Cacna1g,0
Wdr36,1
Dynlt3,0
Rps6kc1,0
Nck2,0
Glis2,1
Apba2,1
Slc2a9,1
Ogfrl1,1
Tubb3,1
Slc16a1,1
Aip,1
Coq3,1
Erp29,0
Ptprf,0
Tmem43,1
Sf3b3,1
Rab3a,0
Ogdhl,1
Arhgap5,1
Eif1a,1
Gm29237,0
Slc35f4,0
Clcn1,1
Dcaf12l1,1
Dcp2,1
Cct4,0
Med20,1
Src,0
Degs1,1
Cpsf1,0
Dgkq,0
Wtap,0
Mrps14,1
Pfkfb3,1
Ccm2,1
Eri2,0
Cacnb3,1
Mafg,1
Gng12,1
Ccdc137,1
Cbr1,0
Arhgef10l,0
4930402H24Rik,2
Nav2,1
Iqch,1
Scrn1,0
Bsg,0
Naca,0
Uba1,0
Srsf10,1
Vipas39,1
Nxt2,1
Ctps,1
Adcyap1r1,0
Adora1,0
Tmem209,1
Zgpat,1
Peli1,0
Ppid,1
Fjx1,0
Stk10,0
Tram1,1
Zbtb40,1
Inpp5b,1
Prune2,1
4833420G17Rik,0
Nxpe4,1
Slc39a10,0
Psen2,1
Prr12,1
Nphp4,0
Lamtor2,0
Gm15563,0
Parva,1
1700088E04Rik,1
Fam207a,0
Fam171b,0
Ap1s2,0
Mrpl39,1
Bex2,0
Cnnm4,0
Cep19,0
Zfp74,0
Gm10037,0
Prnp,0
Nol4,1
Gbf1,1
Zfp180,1
Ddx49,1
Cd320,1
Tmtc2,1
Gm5087,0
Amigo1,0
Heca,1
Snrpd1,0
Dancr,0
Klf10,1
Mtcp1,0
Kansl3,0
G3bp2,1
Kctd2,1
Dck,1
Cryz,1
Kcnh4,1
Cfp,1
Gm15283,0
Tmem64,0
Ccdc43,0
Tshz1,1
Vstm2l,1
Tfrc,0
Zdhhc8,0
Slc41a1,0
Srp9,0
Gpatch3,1
Nudt10,1
Nhs,1
Nfyb,0
Abtb1,1
Ube2j1,0
Ndfip2,1
9330159F19Rik,1
Camk2g,1
Crbn,0
Ap2s1,1
Armcx4,1
Tnfrsf21,0
Fndc5,0
Stk33,2
Cntnap1,0
Mycbp,1
Tmem18,0
Ubqln1,0
Odc1,0
Dusp11,1
Gm2087,1
Ndufa5,0
Fbxl17,1
Slc25a16,1
Igf1r,1
Pja1,1
Rap2b,0
Tmem123,1
Set,0
Krtcap2,0
Sod2,0
Samd12,1
Dynlrb1,0
Klc2,1
Cggbp1,0
Trub1,0
Ncbp2,1
Gm13052,1
Rtkn,1
Map2k7,0
Gm14372,0
2900005J15Rik,0
Syne1,1
Ube2i,0
Dffb,1
Nudc,1
Sec61g,1
Dnajc15,0
Abhd16a,0
Ctif,0
Vcpkmt,1
Nme2,0
Spats2l,2
Cat,1
Rab30,1
Edf1,0
Srd5a3,1
Zfhx2,1
Alg6,1
Aldoa,0
Zdhhc1,2
Lrrn1,0
Sccpdh,1
Rab21,1
9430038I01Rik,1
Grid1,0
Rtcb,1
Macrod1,0
Eid2,0
Eapp,1
Nus1,0
D130043K22Rik,1
Mief1,1
Inpp1,1
Sbno1,1
Spats1,1
6530403H02Rik,1
Zc3h14,0
Tm7sf3,0
AV039307,0
Yod1,0
Gm11149,0
Ythdf3,1
Alg11,0
Gatad1,1
Gcdh,1
Usp34,1
Gpld1,1
Calm3,0
Hsp90ab1,0
Gm15832,1
Mlec,0
Cebpd,0
Snx21,1
Purb,0
Tinf2,1
Ankhd1,2
Mecr,1
Fus,2
Kank3,1
Igdcc3,0
9530052E02Rik,0
Ccdc92,0
Alg5,1
Sh2d4b,1
Prrg1,0
Zcchc9,1
Kcnh5,0
Lurap1,0
Rps6kb2,0
Hook2,1
Cox5b,0
Syt4,0
Rbm4b,0
Arsb,0
Hsf2,0
Dpf2,1
Zfp866,0
Tbc1d13,1
Ndufa2,1
Ogfod1,1
Larp6,1
Tmem41b,0
Kbtbd11,0
Itgb3bp,0
Denr,1
Gm10516,0
5031439G07Rik,0
Ppil6,0
Taf5,1
Epha7,0
Emx2os,0
Rest,1
Naa10,1
Pla2g3,0
Brd1,0
Naa15,1
Fnip2,0
Rab11fip2,1
L3mbtl2,1
Rhob,0
Fndc1,0
Spryd3,1
Tbc1d15,1
Btaf1,1
Rita1,1
Wdr78,0
Hykk,1
Lonrf3,0
Ddx19a,0
Ece1,0
Ackr3,0
Agpat4,0
Jakmip3,0
Arhgap24,1
Jtb,1
Hist1h2bc,0
Gm26901,0
Pdlim5,1
Klhl42,0
1110032A03Rik,0
Chst2,1
Rai2,0
Scamp5,1
Utp6,1
E130307A14Rik,1
Trappc10,0
Nupl2,1
Srsf12,0
Oacyl,1
Dhx40,1
Dyrk1a,0
Rabl2,1
Rbm24,0
Syt10,0
Nop10,0
Pkib,1
Fbxo34,1
Tdrp,0
Zbtb25,1
Cct7,0
Oxsr1,1
Eif4h,0
Mrpl37,0
Grik3,0
Kcnj4,0
Myh10,1
Ndufa13,0
Gm26724,0
S100pbp,1
Arl5b,0
Ak4,1
Ankrd26,1
Zfp850,1
Sdhaf1,0
C2cd2l,0
1600012H06Rik,1
Clmp,2
A230006K03Rik,2
Prps2,1
Glcci1,1
Cables2,1
Lrrc45,1
Gm13483,1
Ndst4,2
Bad,1
Sept1,0
Bcl11b,0
Rnf187,1
Itga6,1
Arhgef11,1
Erlin1,1
D330050G23Rik,1
Slc2a13,1
Polr2f,0
Dna2,1
Gpam,1
Zfp428,1
Tbc1d14,0
Dtx3,1
Brd9,0
Spin1,0
Tmeff1,1
Casd1,0
Ell2,0
Sin3b,1
2510009E07Rik,0
Tmem184c,0
Atp13a2,1
Smyd5,1
Ipo13,1
Supt4a,1
Ik,1
Zfp422,1
Ighm,2
Ano2,0
Tpm3,1
Isca1,0
Fbxo32,1
Habp4,1
Nrip3,0
Arhgap6,1
Eif3i,0
Ccni,1
Rwdd1,0
Srbd1,1
Cachd1,1
Dsel,0
Anp32a,0
Rai1,0
Elk4,0
March4,0
Ampd2,1
Tceanc2,1
Zfp9,1
Rbl2,1
Nampt,1
Zfp715,0
Slc24a3,1
Suds3,0
Sh3bp5,0
Pde1c,2
Pcdh8,0
Mlycd,1
Hpgds,0
Slc8a1,0
Coq7,1
Dkk3,2
Ftl1,0
Slc39a3,0
Efr3b,1
Cdk5rap1,0
Tceal5,0
4933431E20Rik,0
Rock2,1
Chst12,0
Cdc14b,2
Clu,0
Ndufb2,0
Tfeb,1
Usp13,0
Slx4,0
Zdhhc21,1
Fer,1
Cdk5,1
Plcl1,0
Apcdd1,0
Cipc,1
Igbp1,1
Tgds,1
9430091E24Rik,0
Hgs,1
Mbd2,1
Nlgn3,0
Ado,1
Ccdc13,0
Ric3,0
C330018D20Rik,1
Gla,1
Gtf2b,1
Gm5148,0
Rps29,0
Rchy1,1
5330434G04Rik,2
Fbxw11,0
Vangl2,0
Disc1,0
Aacs,1
Ube2ql1,0
Zbtb8os,0
Stk4,0
Jph3,0
Fam151b,0
Armc9,2
Uba5,0
Myo5b,0
Nufip2,1
Tfdp1,0
Armcx3,0
Elmsan1,1
Vamp1,1
Ppip5k1,1
Gpatch1,2
Cbr4,1
Tspan3,0
Gm1992,0
Pak2,0
Pnmal2,0
3110082I17Rik,0
Ttc14,1
Dtx4,1
Sulf1,1
Tagln3,0
Kdm2b,1
Otub1,0
Nudt16l1,1
Ktn1,1
Skap2,2
Pdzd8,0
Gpr89,0
Uck2,0
Mfap3,1
Wsb2,1
Grpel1,0
Rpain,0
Actr3,1
Dusp14,0
Hagh,0
9630028H03Rik,0
Cog7,0
Sh3gl1,0
Enoph1,0
Trappc6b,0
Limd2,0
Gpsm1,1
Bin1,1
Tbcel,0
Meaf6,0
Fam117a,1
Trmt112,0
Nudt9,1
Ppt2,1
Gtf2h5,0
Gm28403,1
Grin2a,0
2610301B20Rik,0
Gm14326,0
Phax,1
Csdc2,0
Rpl29,0
Gpc5,0
Zbtb18,0
Pgls,1
Gxylt1,1
Gpr171,0
Slain2,1
Kcnq3,1
Snrnp200,0
Nr3c1,1
Atxn10,1
Cntnap5c,2
Morf4l2,0
Gm16091,1
Glo1,0
Enox1,0
Umps,0
Abhd8,0
B4galt6,0
Rabggtb,1
Rmi1,1
1600010M07Rik,0
Mib2,0
Susd1,0
Ppfia2,1
Cmss1,0
Bicd2,0
Nek10,0
Grb14,0
Mier1,0
Myl12a,1
Slc35a4,1
Rnf7,0
Grip1,0
Maml3,0
Pdcd11,1
Syngr1,0
Ttc39b,1
Msantd2,0
Gm15496,0
Tpp2,1
Samd10,1
Pgd,1
Rrm2b,0
Slc30a3,1
Vps8,1
Pcsk1n,0
Cisd2,1
Mrpl33,0
2810454H06Rik,1
0610009E02Rik,0
Lypd1,0
E2f3,0
Nars,0
Dcun1d2,0
Atp5g1,0
Dis3l,1
Atp8b2,1
Tspyl1,0
Atp5c1,0
4930522L14Rik,1
Hnrnpf,0
Helq,1
Zfp384,1
Mrpl18,0
Dlk2,1
Pced1a,1
Alg10b,0
Gm11767,0
Tor1aip2,0
Cops6,0
Appl2,0
Srsf3,1
Cox7a2,0
Rab3d,1
Pnkp,1
Golgb1,1
Ikbkg,0
Atxn7l3,1
Mrpl36,0
Rbm18,1
Atxn7l1os1,0
Osgin2,0
Rnf139,0
Lrp6,1
Sprtn,0
Paxip1,0
Tjap1,0
Rpl13,0
1110046J04Rik,1
Setd6,1
Lamtor5,0
Doc2b,0
Thop1,1
Zfp532,1
Slc25a33,0
Acly,1
Blcap,0
Tbce,1
Rhbdl1,1
Zbtb48,1
Itm2c,0
Rab40b,1
Krt222,1
Cebpb,0
Eif5,1
Ppp1r2,0
Fam174a,0
Pabpc4,2
Cntfr,1
Srd5a1,1
Amer1,1
D630045J12Rik,2
Bmp2k,0
1700037C18Rik,1
Cbl,1
Plxdc2,0
Cox14,0
Tesc,1
Itga7,0
Galc,1
Mapk7,1
Sgta,1
Cep128,0
Phospho2,1
Cnpy3,0
Gtf3a,1
Fgfr1op,0
Klhl3,1
Errfi1,0
Ramp1,0
Gm13889,0
4933421O10Rik,0
Fam53b,0
Fkrp,1
Oxa1l,1
B230118H07Rik,1
Usp49,0
Zfp426,0
Rnf146,0
Cdv3,0
Smarca2,1
Emc4,0
Uqcrfs1,0
Ncoa3,1
Ctr9,1
Rtn4r,0
Rgs9,1
Ndufs2,0
Chd5,1
Rmnd1,1
Tsc2,0
Zfp423,2
Tmx1,0
Hhat,1
Rpl34,0
Hlf,1
Ndufaf4,0
Ttc19,0
Ndufv1,0
Rxrb,1
Gmpr,0
Pcsk2os2,0
Zbtb46,1
Rer1,1
Skil,0
Ndufs5,0
Gm27008,0
Abcd3,1
Hdlbp,1
Cplx2,0
Trappc4,0
Ccdc71,1
Thoc3,1
Cox19,1
Tdrkh,1
Rab5b,1
Golph3l,1
Psmg4,1
Mdh1,0
Zcchc7,1
Fbln2,2
Sema6d,0
Camk2d,2
Atxn7l3b,0
Ier5l,0
Foxp1,1
Cdk5r2,1
Ube2s,0
Tjp2,1
Slc4a8,0
Ythdf2,1
Kcnip2,0
Mrps23,1
Lpin2,1
Hcn2,1
Ccdc66,0
Trak2,1
Dhrs1,0
Celsr2,0
Scoc,1
Rapgef5,0
Mterf2,1
Sema6a,0
Ubtd2,0
Iqck,1
Hus1,1
Gm15902,0
Tox3,1
Fbxw9,1
Usp5,1
Nphp3,1
Jund,0
Oma1,0
Armcx5,1
Cep78,0
Pparg,2
Mrps12,1
Mpzl3,1
Ift122,1
H2afv,1
Ercc3,1
Git1,1
Fam169a,1
Cyp7b1,0
Sbk1,0
Gabrg2,1
Hexb,0
Cd47,1
Adamts17,0
Siah3,0
Aasdh,1
Zfp692,1
Ifngr2,0
Lmbr1,1
Rps16,0
Snph,0
Sucla2,1
Abhd10,0
Afap1,0
Tubb4a,0
Ndufa8,0
Kcnq5,2
Aff1,1
Capzb,0
Mamld1,0
Ttc33,0
Stxbp6,1
Slitrk1,1
Psmd11,1
Mettl5,1
Casc3,1
Gin1,0
Prmt6,1
Nr6a1,2
Fkbp8,1
Nebl,0
Lsm12,0
Taf5l,0
Wdr45b,1
Dnttip1,1
Nfya,1
Cyp11a1,0
Gtf2f2,0
Mzt1,0
Tdp1,0
Dnajb4,1
Rab10os,0
Rpn1,0
Kcnab1,1
Atp2b4,1
Gm14322,1
Nrg3os,0
Maged1,0
Orc4,1
Pank4,1
Flt3,0
Echdc1,0
Pop5,0
Cdadc1,1
Fbxo46,1
Ndufb3,0
2810049E08Rik,0
Ncoa5,1
Arpc5,0
Atox1,1
Spsb3,1
Wipf3,0
Wbp1l,0
Ypel4,1
Basp1,1
Sdk2,0
Eaf1,1
Zscan20,1
Galnt3,0
Slc35f3,0
4930419G24Rik,0
Atp5l,0
Ccdc138,1
Flywch1,1
Stam2,1
Mrps26,1
Pcp4,0
Rad51c,1
Hpca,0
Kif24,1
Fryl,2
Hyls1,1
Nhsl2,0
Muc15,0
Ndufb10,0
Spata1,1
Parm1,0
Dusp12,0
Gm17477,1
Gnb2,1
Oaz1,0
Gm12339,0
5330438D12Rik,0
Plgrkt,0
Snrnp70,2
Coq10a,1
Porcn,1
Lmnb2,1
Mpv17l,0
Slc35g2,1
Kbtbd4,1
Arl5a,0
Mdc1,1
Gss,0
Atp8a1,1
Ppm1g,1
Eif3d,1
Tbl1x,1
Thbs3,1
D16Ertd472e,0
Pgm3,1
Zfp120,1
Zbtb17,1
Lmna,1
B3gat1,1
Capn3,0
Kcnk1,0
Xpot,1
Kdm8,1
Tenm1,0
Mcts2,0
Lrrc4c,2
Zfp668,1
Fbf1,1
Enpp5,0
Pebp1,0
Fance,1
Hivep2,1
Mmadhc,1
Kif17,2
Atg4d,1
Smdt1,0
Zrsr1,0
Syap1,1
Esyt2,1
Scamp1,1
Pitpnb,0
Uqcc2,0
Slc9a5,0
Sorcs2,0
Sema3a,1
Nxph1,1
G2e3,0
Mtpap,0
Rpf2,1
Dagla,1
Mplkip,0
Katnal1,1
Rhbdd1,1
Pex5l,1
Pdcd7,0
8030462N17Rik,0
Gm6994,0
Gm17382,1
2900052L18Rik,0
Pdcd5,0
Pola1,1
Nup160,1
Grem2,0
Clec2l,1
Gng2,0
Tgfbr1,0
Rbms2,1
Lin7b,1
Tspyl2,1
Prr13,1
Pip5k1c,0
Pmm2,1
Mrpl11,1
Cfap44,1
Ubl3,0
Leprotl1,0
Gcfc2,1
Unc5c,2
Snap91,1
Syt5,0
Nrbf2,0
Elk1,0
Prss36,0
Zscan26,0
Aifm1,0
Rab4a,0
Sap18,0
Cnep1r1,1
Pdia3,0
Usp48,1
Egln1,0
Ccnj,1
Kdelr1,1
Pde4b,2
Eif4e,1
Atp6v1f,0
A930007I19Rik,0
Stambpl1,0
Galnt11,0
Sap25,1
Abcb10,0
Msantd3,1
Sdc3,1
Tmem147,1
Cystm1,0
Kifc5b,1
Dner,1
Olfr46,1
Nudt21,1
Tmem106b,0
Gm16351,0
Atp6v0e2,0
Lyst,0
Gnpnat1,0
Mrpl46,1
Rab6b,0
Brd2,1
Phf2,0
Fam204a,1
Fancm,1
Rnf13,1
Pdia4,1
Tmem109,0
Blnk,1
Ndufa10,0
Kcna6,0
Kif3b,1
B3galt2,0
Scarb1,1
Kcnrg,0
Ndufaf2,0
Psmc4,1
Armc1,0
Psma2,0
Arhgef4,0
Emc1,0
Tmem168,0
H2-Ke6,1
Heatr5b,1
Rassf1,1
Vmn2r84,1
Clip2,1
Gm10115,1
Lysmd2,1
Tatdn1,0
Erh,0
Nrip1,1
Cd164,1
Otub2,0
Rps11,0
Cers2,1
Lsm4,0
Crtc1,0
Mturn,1
Lrguk,1
Rps6ka2,0
Gtf2f1,1
Armcx2,0
Laptm4a,0
Apc2,1
H13,1
Abcg4,1
Trit1,1
Dtd2,1
Nxn,1
Klhl20,1
Trp53i11,0
Trmt1l,2
Vegfc,0
Prkce,0
Ostc,0
Kcnd1,1
Gm10010,0
Utp18,1
Fkbp3,0
Nphp1,1
E130311K13Rik,1
Hsd17b11,1
Safb2,2
Runx1t1,1
Nxpe3,1
Plcxd3,1
1700021F05Rik,1
Mest,1
Zmiz2,1
Ppp2r3d,1
Eefsec,1
Pigyl,0
Ube2q1,1
Rspo3,0
Zfp445,1
Mark3,1
Gm3294,0
Uqcr11,0
Pde6d,0
Tmem229b,0
Kif9,1
Sec61a1,1
Vps4b,0
Mrps7,0
Dguok,0
Kcng2,0
Gins2,0
Zfp458,1
B4galt4,0
Jmjd4,1
Gpr37,0
Kcnn3,0
Ypel3,0
Atxn2l,2
Nrep,0
Zswim5,1
1700111E14Rik,0
Gm29361,0
Ppt1,2
Dhcr24,1
Dyrk2,1
Lin7c,0
Rhou,0
Antxr2,0
Adhfe1,1
