gene_name,gene_length,gene_type,gene_chr
Acvr1b,39617.0,,
Rnaseh2a,13157.0,,
Ppie,12836.0,protein_coding,chr4
Rnf187,6628.0,,
Zfyve26,63958.0,,
4930506C21Rik,17714.0,processed_transcript,chr17
Polr2k,3000.0,,
Rad51d,14180.0,,
Pdrg1,6537.0,,
Rassf8,74331.0,,
Slc17a5,51553.0,protein_coding,chr9
Fnip2,111822.0,,
Ncbp1,33790.0,protein_coding,chr4
Ctnnal1,54253.0,,
Dnal4,16396.0,protein_coding,chr15
Npr2,19309.0,protein_coding,chr4
Med6,21451.0,,
Amer3,11287.0,,
Fxyd5,9759.0,protein_coding,chr7
Sergef,196653.0,protein_coding,chr7
Gpt,3970.0,,
Hpgds,27615.0,,
Tctn3,15787.0,,
Psmc2,18504.0,,
Cry1,53364.0,,
Lbr,27711.0,,
Dnmt1,52679.0,protein_coding,chr9
Zcrb1,12237.0,,
Zfp758,15828.0,,
Nt5e,44895.0,,
Thumpd2,38750.0,,
Nudcd1,55144.0,protein_coding,chr15
Zfp346,29514.0,,
Scn4b,15757.0,protein_coding,chr9
Zfp609,135173.0,,
Tmem39b,20483.0,protein_coding,chr4
Rtkn,17116.0,,
Slc4a4,352835.0,protein_coding,chr5
Atf1,33425.0,protein_coding,chr15
Nbeal2,29372.0,protein_coding,chr9
Fos,3383.0,,
Sept1,18683.0,,
Ikzf4,38515.0,,
Tpst1,62403.0,protein_coding,chr5
A730090N16Rik,24653.0,,
Sec24d,98186.0,,
Sema3d,205563.0,protein_coding,chr5
P4hb,12955.0,,
Dstyk,49403.0,,
Dusp15,10701.0,,
Rps27a,2263.0,,
Tmem161b,73845.0,,
Top3a,37307.0,,
Aig1,221926.0,protein_coding,chr10
Gm14372,38885.0,,
Prkca,410541.0,,
Dis3l,34532.0,,
Xpa,40964.0,,
Gm2087,23026.0,,
Rab1b,7867.0,,
Ccdc151,12763.0,,
Cops4,29494.0,,
Lmntd1,249185.0,,
AW549877,13709.0,,
Zfp13,23643.0,protein_coding,chr17
Kcnip2,24222.0,protein_coding,chr19
Id2,3341.0,protein_coding,chr12
Snrpd3,19830.0,,
Clns1a,24162.0,,
Ccng2,8974.0,,
Ccdc97,7982.0,protein_coding,chr7
Plekhh2,110243.0,protein_coding,chr17
Higd1a,9799.0,,
Ntm,968391.0,protein_coding,chr9
Mrgbp,5000.0,protein_coding,chr2
Nck2,125936.0,protein_coding,chr1
Dvl3,17028.0,,
Pcyox1l,10798.0,,
Rbm12b2,6804.0,,
Ppp2cb,19816.0,,
Fancg,8163.0,,
Cdr2l,14216.0,,
Hmgxb4,38622.0,,
Mbip,17591.0,,
Nudc,13454.0,,
Prkci,57212.0,protein_coding,chr3
Bzw1,14455.0,,
Uba2,28911.0,protein_coding,chr7
Hsp90b1,15300.0,,
Tspan3,33752.0,,
Pop1,35344.0,,
Etnk2,16764.0,,
Plp1,17062.0,protein_coding,chrX
Syne2,292792.0,protein_coding,chr12
Med29,6562.0,protein_coding,chr7
2210406O10Rik,17242.0,,
Ndor1,10862.0,,
Jun,3188.0,protein_coding,chr4
Trappc8,78870.0,protein_coding,chr18
Cdc23,20784.0,,
Usp6nl,123723.0,protein_coding,chr2
Anp32a,37519.0,,
Uso1,64860.0,protein_coding,chr5
Gm21860,,,
Tbc1d10a,28716.0,protein_coding,chr11
Egln2,8144.0,protein_coding,chr7
Nsg2,58739.0,,
BC052040,197052.0,,
Plcd3,31354.0,protein_coding,chr11
Hes1,3412.0,,
Pop5,9515.0,,
Btg3,44555.0,,
Rab22a,47583.0,,
Mto1,27140.0,,
Klhl8,49286.0,protein_coding,chr5
Ifnar1,22203.0,protein_coding,chr16
Ripk2,40914.0,,
Tns1,214218.0,protein_coding,chr1
Resp18,6216.0,,
Nol10,81637.0,protein_coding,chr12
Utp14b,13474.0,,
Mrpl36,3665.0,,
Ifngr2,18551.0,,
Atp13a2,20457.0,protein_coding,chr4
Daglb,41358.0,protein_coding,chr5
Nceh1,101643.0,,
Tor1aip1,31881.0,,
Mrpl9,7812.0,,
AW146154,21016.0,protein_coding,chr7
Atf4,2357.0,,
Ctnna1,135920.0,,
Zfp846,24118.0,,
Zfp330,10553.0,,
1810062O18Rik,24608.0,,
Gtf2h2,32361.0,,
Cnep1r1,16341.0,,
Nacc2,67685.0,protein_coding,chr2
Pigu,79187.0,,
Cacng2,128280.0,protein_coding,chr15
Zmiz1os1,203605.0,processed_transcript,chr14
Cyp2u1,14786.0,,
Reep5,29185.0,,
Lactb2,37216.0,,
Pebp1,4971.0,,
Rnf14,33312.0,protein_coding,chr18
Rpl34,3567.0,,
Zmym1,14058.0,,
Ccdc142,6793.0,,
Gm26590,16350.0,,
Med16,14215.0,protein_coding,chr10
Gsg1l,203991.0,protein_coding,chr7
Gm15520,10400.0,,
Nqo2,23756.0,,
Bhlhb9,93487.0,,
Gm12371,35066.0,lincRNA,chr4
Yae1d1,12019.0,protein_coding,chr13
Ttc17,105922.0,protein_coding,chr2
Mest,24918.0,,
Dennd4b,15484.0,,
Stard7,28714.0,,
Katnb1,21963.0,,
Ubxn1,4367.0,protein_coding,chr19
Rnft2,54380.0,protein_coding,chr5
Slit1,143408.0,protein_coding,chr19
Stox2,266314.0,,
Ube2e1,49137.0,,
Erf,8200.0,protein_coding,chr7
Traf3ip1,34660.0,,
St8sia4,79889.0,protein_coding,chr1
Fam216a,7784.0,protein_coding,chr5
Tdrd5,48368.0,,
Lima1,96986.0,protein_coding,chr15
Gm29514,75624.0,antisense,chr1
Kat2a,7719.0,,
Map3k4,91175.0,protein_coding,chr17
Ccdc173,31542.0,,
Dnajc21,23760.0,,
Mrps17,7059.0,,
Ccdc84,8410.0,,
5031415H12Rik,10253.0,lincRNA,chr17
Stt3a,38335.0,protein_coding,chr9
Sdc2,114212.0,,
Dab1,1125485.0,protein_coding,chr4
Azi2,29295.0,,
Taf3,134044.0,,
Nol7,8707.0,,
Vps72,12029.0,,
Lrp10,7360.0,protein_coding,chr14
Rpl9,3080.0,protein_coding,chr5
Cdc25b,11548.0,,
Timp2,54671.0,protein_coding,chr11
Ubald2,4983.0,protein_coding,chr11
Col19a1,325582.0,protein_coding,chr1
Cecr2,104821.0,,
Mtrr,21369.0,,
Kdsr,39268.0,protein_coding,chr1
Kif16b,284057.0,protein_coding,chr2
4632404H12Rik,5729.0,,
Ano5,87680.0,,
Acadsb,38343.0,,
Wdr78,76490.0,,
Gm16552,9737.0,,
Snrpe,6420.0,,
Chid1,46721.0,protein_coding,chr7
Bag4,20749.0,protein_coding,chr8
Ephb3,18550.0,protein_coding,chr16
Trnp1,7450.0,,
Ercc3,29851.0,,
Tanc1,234107.0,protein_coding,chr2
Rpusd1,3794.0,,
Elof1,4183.0,,
Nup88,26915.0,protein_coding,chr11
9430060I03Rik,17064.0,,
Mpc2,20577.0,,
Col9a3,24399.0,,
Setd3,72883.0,protein_coding,chr12
Eif4e3,41636.0,protein_coding,chr6
Rfx5,7486.0,,
Kcnh4,19566.0,protein_coding,chr11
Tarsl2,47193.0,protein_coding,chr7
Rab12,25217.0,,
Gpr161,30956.0,protein_coding,chr1
Btf3l4,19319.0,protein_coding,chr4
Fance,13053.0,protein_coding,chr17
Dcaf15,7696.0,,
Osbpl2,43374.0,,
Kcnk13,98183.0,,
Magi2,1477756.0,protein_coding,chr5
Ccdc93,75411.0,,
Gabpb1,48895.0,,
Mrps35,31227.0,,
Pak2,63052.0,,
Oxa1l,8839.0,,
Tex15,68844.0,protein_coding,chr8
Dgcr2,59080.0,,
4933407K13Rik,57767.0,processed_transcript,chrX
Ttll4,41985.0,protein_coding,chr1
Aars,24520.0,,
Med31,3868.0,,
Gm17135,58414.0,,
Gm2824,45738.0,,
Actn2,71334.0,,
Irak2,56559.0,,
Axin1,57123.0,protein_coding,chr17
Hipk2,181775.0,,
Mospd2,44206.0,protein_coding,chrX
Fam168b,29846.0,,
Gnal,138576.0,protein_coding,chr18
Vwc2l,159682.0,protein_coding,chr1
Micu2,83001.0,,
Usp49,56048.0,,
Ing1,7680.0,protein_coding,chr8
Nudt21,21535.0,,
Nexn,29368.0,,
Elovl4,27585.0,,
Ptdss2,35224.0,protein_coding,chr7
Elf1,101300.0,,
Hsp90ab1,5496.0,protein_coding,chr17
Csk,26985.0,protein_coding,chr9
Wwox,913053.0,protein_coding,chr8
Slc39a11,405226.0,protein_coding,chr11
Zfp667,21304.0,protein_coding,chr7
Tbc1d22b,57113.0,,
Dbt,36911.0,,
Glud1,34538.0,,
Mbnl1,156920.0,protein_coding,chr3
Lrfn4,3882.0,,
E130308A19Rik,135228.0,,
Cfap70,58033.0,,
Wrap73,25048.0,,
Atp8b2,24027.0,,
Slc16a1,19794.0,,
Hnrnpa0,2677.0,protein_coding,chr13
Sycp2,62392.0,,
Usp10,47200.0,,
Tmpo,33744.0,,
Bcl9,94255.0,,
Gm12592,25752.0,,
Etv1,91104.0,protein_coding,chr12
Api5,26454.0,,
Xrcc1,27151.0,protein_coding,chr7
Actr10,26861.0,protein_coding,chr12
Nutf2,18750.0,,
Slc27a1,18420.0,protein_coding,chr8
Tprkb,18419.0,,
Tbc1d10b,11009.0,,
Stac3,7137.0,,
Cnpy2,5094.0,protein_coding,chr10
Psg16,59410.0,protein_coding,chr7
Adam12,348947.0,protein_coding,chr7
Puf60,10742.0,protein_coding,chr15
Stk36,35449.0,,
Mrpl51,4468.0,,
Zfp369,25407.0,,
Slc29a1,14406.0,,
Plgrkt,18791.0,,
Mmp24,43024.0,,
Gm16083,94499.0,antisense,chr1
Pnma3,3404.0,,
Dkk3,43040.0,,
6030458C11Rik,16472.0,,
Idua,24226.0,protein_coding,chr5
Dlx1as,21437.0,,
Abcb7,133199.0,,
Asb6,7236.0,,
Wdr13,9591.0,,
Cst3,3970.0,,
Adcy3,80422.0,protein_coding,chr12
Zfp746,24198.0,,
Ndc1,48562.0,,
Eif3c,19956.0,protein_coding,chr7
Pls1,92669.0,,
Coq4,10442.0,,
Tspan14,60362.0,,
Rasgef1c,79159.0,protein_coding,chr11
Acox3,32312.0,,
Prdx1,15278.0,,
Ecsit,13192.0,,
Gm27017,18362.0,,
Ptchd4,189130.0,protein_coding,chr17
Ddx54,15853.0,,
5830444B04Rik,22941.0,,
Ccnd1,9994.0,,
Zdhhc9,36909.0,protein_coding,chrX
Taf1c,7351.0,,
Wrnip1,20571.0,protein_coding,chr13
Hyal1,4783.0,,
Hivep1,140516.0,,
Rbm34,23899.0,,
Mapk3,6218.0,,
Hebp1,60500.0,,
Slc9a3r2,11041.0,,
Prmt5,10338.0,,
Nob1,12565.0,,
Gm16068,10962.0,,
Tmod3,61950.0,,
Nadk,28623.0,protein_coding,chr4
D3Ertd751e,60709.0,,
Gtf2a2,10316.0,,
Gm11149,54303.0,,
Dpagt1,7881.0,,
Actr5,14323.0,protein_coding,chr2
Mtpn,30982.0,protein_coding,chr6
Wdr4,25658.0,,
Hlcs,184689.0,protein_coding,chr16
Praf2,2625.0,,
Gm11659,8459.0,,
Rrp9,9461.0,,
Ttpal,16699.0,,
Pcdh19,106127.0,protein_coding,chrX
Polr2f,10765.0,,
Pcdhgc4,26794.0,protein_coding,chr18
Fabp3,6868.0,,
Dnajb4,31791.0,protein_coding,chr3
Sec23b,34520.0,,
Prrt3,8292.0,protein_coding,chr6
Ywhaq,27566.0,protein_coding,chr12
Zfp101,34134.0,protein_coding,chr17
Jmy,69707.0,protein_coding,chr13
Cuedc2,8890.0,protein_coding,chr19
Slc23a2,92612.0,,
Hnrnpa1,6260.0,,
Slc5a3,29151.0,,
Rimklb,51465.0,,
Dcaf4,21454.0,,
Ccl27a,4780.0,,
Cox6c,12360.0,,
Efcab12,27683.0,,
Mettl15,188451.0,protein_coding,chr2
Zfp322a,16105.0,protein_coding,chr13
Mrpl53,,,
Zmat5,32991.0,,
Vmn2r85,15639.0,,
Ascc1,97183.0,protein_coding,chr10
Npepl1,12721.0,,
Slc35a3,43361.0,,
Gm15787,22104.0,,
Gpr150,2145.0,,
Strip1,19162.0,,
Rab34,3763.0,,
Rnf219,45109.0,,
Ror1,348974.0,protein_coding,chr4
St8sia2,74571.0,protein_coding,chr7
Hdx,127148.0,,
Lrrc75a,43639.0,protein_coding,chr11
Vps39,36676.0,,
Pkhd1l1,143875.0,,
Vwa3a,66424.0,,
Atmin,17052.0,,
Chtop,10542.0,,
Podxl,44493.0,protein_coding,chr6
Cr1l,34204.0,protein_coding,chr1
Mettl2,13969.0,,
Dennd3,59682.0,protein_coding,chr15
Cyb5a,41167.0,protein_coding,chr18
Vps37d,5366.0,protein_coding,chr5
Slc25a39,4961.0,protein_coding,chr11
Smim4,40824.0,protein_coding,chr14
Foxp2,540628.0,protein_coding,chr6
Smarce1,21970.0,,
Ift122,73229.0,,
H2afv,17214.0,,
Dnttip1,22624.0,,
2810001G20Rik,3775.0,,
Samd5,52272.0,protein_coding,chr10
Pskh1,31337.0,protein_coding,chr8
Cenpt,8605.0,,
Lin52,94723.0,,
Rnaset2a,32652.0,,
Plbd2,20343.0,,
Gm4117,147706.0,processed_transcript,chr13
Asl,17989.0,,
Tead1,227489.0,,
Gm12940,15667.0,processed_transcript,chr4
Slc16a11,3665.0,protein_coding,chr11
L3mbtl2,24426.0,,
Terf1,38406.0,,
Acss2,67776.0,,
Prcc,26705.0,protein_coding,chr3
Gtf2h5,6731.0,protein_coding,chr17
Mvb12a,5163.0,,
Gab2,227360.0,protein_coding,chr7
Ndufa1,3575.0,,
Ppp1r14b,2356.0,,
Lrrc24,6897.0,protein_coding,chr15
Phf8,113187.0,,
Stxbp4,161592.0,,
Nras,9629.0,,
Vwc2,154708.0,protein_coding,chr11
Enkd1,4559.0,,
Cbx3,13344.0,,
Pdzrn3,228288.0,,
Cnot7,23307.0,,
Gm17491,3041.0,,
Arl6ip1,10771.0,,
Gls2,15547.0,,
Zcchc17,44560.0,,
Mrps7,4111.0,protein_coding,chr11
Rnf215,5970.0,protein_coding,chr11
Arl16,2741.0,protein_coding,chr11
Gm11099,48184.0,,
Alg2,9266.0,,
Il11ra1,69485.0,protein_coding,chr4
Zfp941,14729.0,,
Ptp4a2,38784.0,,
Chmp7,15541.0,,
Top3b,22254.0,,
Fbxl16,12170.0,protein_coding,chr17
Babam1,7758.0,protein_coding,chr8
Grm1,396297.0,protein_coding,chr10
Tm9sf4,49163.0,protein_coding,chr2
Ndst4,324823.0,protein_coding,chr3
Etv5,58410.0,,
Aplf,43769.0,,
Lin28b,109775.0,,
Rnf123,31812.0,protein_coding,chr9
A630052C17Rik,2649.0,processed_transcript,chr11
Clcc1,24927.0,,
Sar1b,28238.0,,
Stat2,22290.0,protein_coding,chr10
Slc38a2,12338.0,,
Trim28,31921.0,protein_coding,chr7
Ddrgk1,10699.0,,
Gtf2h4,6009.0,protein_coding,chr17
Kcnk1,35515.0,protein_coding,chr8
Dnajb9,4767.0,,
Dgcr8,35298.0,,
Ccdc157,19170.0,,
Lrrc47,9782.0,,
Pfn1,2794.0,,
Bod1l,56777.0,,
Gmps,46473.0,,
Lrrc7,479330.0,protein_coding,chr3
Cpne5,82611.0,protein_coding,chr17
Efcab5,99053.0,,
Atpaf1,34016.0,protein_coding,chr4
Cct4,13261.0,,
Cramp1l,54562.0,protein_coding,chr17
Gpr135,3149.0,,
Rab21,28510.0,,
Gdpd3,9315.0,,
A930005H10Rik,6549.0,,
Zfp513,3322.0,,
Mrps33,9184.0,protein_coding,chr6
Elf2,87943.0,protein_coding,chr3
Ighmbp2,23941.0,,
Ankrd16,12453.0,,
Scamp2,27852.0,protein_coding,chr9
Neto2,64336.0,,
Ocel1,8063.0,,
Zfp692,7558.0,,
Syap1,31390.0,,
Tipin,23843.0,protein_coding,chr9
Elmo1,517757.0,protein_coding,chr13
Rpl22l1,1988.0,,
C79798,16669.0,,
Akt2,49274.0,protein_coding,chr7
Pmpcb,20011.0,,
Kcnj13,8366.0,,
Mrpl10,7653.0,protein_coding,chr11
Nenf,11405.0,,
Neurl1b,31520.0,,
Dhx40,38900.0,,
Diablo,14411.0,protein_coding,chr5
Trmt5,6699.0,,
Gm13710,30562.0,,
Lix1,56715.0,protein_coding,chr17
C7,74978.0,protein_coding,chr15
Ogdhl,26132.0,protein_coding,chr14
Myo1d,297899.0,,
Stoml2,4020.0,protein_coding,chr4
Gm26782,10279.0,,
Dnal1,33132.0,,
Gpr137,4423.0,,
Deaf1,30510.0,,
Paqr7,13538.0,,
Sgpl1,49061.0,protein_coding,chr10
AI480526,7943.0,,
Morn4,11418.0,,
5031439G07Rik,44615.0,protein_coding,chr15
Mrps26,4953.0,,
Ache,6947.0,,
Smg9,23159.0,protein_coding,chr7
Trmt11,66524.0,,
Pqlc2,16679.0,,
AI413582,2183.0,,
Zmiz1,207558.0,protein_coding,chr14
Lta4h,31464.0,,
Tgfb3,22296.0,protein_coding,chr12
Fech,37337.0,,
Ints2,46894.0,,
Spats2,87299.0,protein_coding,chr15
Atad3a,20452.0,protein_coding,chr4
Armcx2,5076.0,,
Kctd2,11146.0,,
Park7,17304.0,protein_coding,chr4
Hemk1,11266.0,,
Prdx2,5247.0,,
Pi4k2a,31617.0,,
Mterf3,26120.0,protein_coding,chr13
Etv3,14749.0,,
Dmtf1,42975.0,,
Arsa,4949.0,,
Ccdc130,12585.0,protein_coding,chr8
Trmt13,33494.0,,
Mdga2,756489.0,protein_coding,chr12
Ap3d1,35308.0,,
Ddx31,65165.0,,
Prkab2,15619.0,,
Efcab6,198667.0,protein_coding,chr15
BC055324,48803.0,protein_coding,chr1
N4bp1,77098.0,,
Prdx5,3409.0,,
Mrps9,54450.0,,
2300009A05Rik,4799.0,,
Gm29237,1726.0,,
Kctd12,6056.0,,
Clcn1,29071.0,,
Tex261,6928.0,,
Pnma2,9853.0,,
Aph1a,4319.0,,
Smn1,12838.0,,
Fbxo32,39053.0,,
Kank3,12399.0,protein_coding,chr17
AA465934,2933.0,,
Zfp804a,206657.0,protein_coding,chr2
6030443J06Rik,257418.0,,
Pcdhb20,3558.0,,
Nol12,8705.0,,
Rec114,91114.0,,
Ctns,15446.0,,
Ago1,33571.0,protein_coding,chr4
Dpp7,4083.0,,
Gxylt2,106179.0,protein_coding,chr6
Pde11a,349633.0,protein_coding,chr2
Papolg,32607.0,,
Lig3,23166.0,,
4930511M06Rik,178942.0,processed_transcript,chr18
Wdr90,16730.0,protein_coding,chr17
A330041J22Rik,5793.0,,
Dnmbp,93370.0,protein_coding,chr19
Gm14329,11441.0,,
Tmem186,4483.0,,
Tef,24442.0,,
Sgcd,1092716.0,protein_coding,chr11
1700010K24Rik,8076.0,,
Lancl1,38355.0,,
Tmem198,6173.0,,
Ifitm7,5189.0,,
Ddi2,45870.0,protein_coding,chr4
2810029C07Rik,2085.0,lincRNA,chr12
Cabyr,14938.0,,
Aacs,41596.0,protein_coding,chr5
Slc6a9,40692.0,,
Gcnt4,26217.0,,
Gm26777,8965.0,,
Pias3,9686.0,,
Tvp23b,37325.0,,
Ube2a,10322.0,,
Cdadc1,38571.0,,
Akap1,33794.0,,
4930473A02Rik,19958.0,,
Pcbp1,1829.0,protein_coding,chr6
Bak1,9199.0,protein_coding,chr17
Smox,34426.0,,
Rxfp1,96269.0,,
Ugdh,22728.0,,
P2ry12,46599.0,,
Ift74,78738.0,,
Rbm8a,3858.0,,
C030047K22Rik,121090.0,processed_transcript,chr15
Mgst3,21875.0,,
Ddx19b,28563.0,,
Mthfr,20474.0,protein_coding,chr4
Sall2,17590.0,,
Rassf5,68848.0,protein_coding,chr1
4930522L14Rik,15896.0,,
Fam92a,18606.0,protein_coding,chr4
Dpf2,16494.0,protein_coding,chr19
Ppp1ca,3355.0,,
Wdr41,46970.0,,
Mief1,19353.0,,
Trp53inp1,17948.0,,
Zfp428,8676.0,protein_coding,chr7
Gm26911,21572.0,,
Ccdc82,45565.0,,
Slc9a6,54473.0,protein_coding,chrX
Map2k1,67861.0,,
Arhgap12,111671.0,,
Gnl2,38795.0,,
Tubb2b,3718.0,,
Synj2bp,34970.0,,
Dnajb12,19746.0,,
Psat1,42659.0,,
Cdk11b,25084.0,protein_coding,chr4
Tnks1bp1,25026.0,,
Arrb1,71305.0,,
Fam161a,23257.0,,
3110040N11Rik,7296.0,,
Abcd4,15949.0,protein_coding,chr12
1700037H04Rik,13757.0,,
Blvra,26419.0,,
Edil3,501751.0,protein_coding,chr13
Lsm4,5504.0,protein_coding,chr8
Morc3,43952.0,,
Ptpn11,60864.0,,
Scarb2,65519.0,,
Ppil3,14492.0,,
Rnpc3,25082.0,,
Ddx23,17760.0,,
Plxdc2,399535.0,,
Trdmt1,35654.0,protein_coding,chr2
Abhd16a,13724.0,protein_coding,chr17
Cwc15,9960.0,,
Clcn7,28713.0,protein_coding,chr17
Phyhip,11356.0,,
Anxa6,54337.0,protein_coding,chr11
Ccdc124,5708.0,,
Gpc6,1051229.0,protein_coding,chr14
Il17rd,68345.0,,
Rita1,18284.0,,
Abca7,19078.0,protein_coding,chr10
Polr3c,16138.0,,
2810455O05Rik,2232.0,,
Tmem178,57184.0,,
Hey1,3897.0,,
Junb,4234.0,protein_coding,chr8
Tmed9,23965.0,protein_coding,chr13
Sh3d19,159417.0,,
Ndufb2,10808.0,,
Krr1,15768.0,,
St7l,66059.0,,
Ndufaf6,25160.0,,
Psmd3,13425.0,protein_coding,chr11
Tmem33,30896.0,,
Ptcd1,19594.0,protein_coding,chr5
Dad1,18625.0,,
H2afy,62742.0,protein_coding,chr13
Cdv3,12746.0,,
Emb,65879.0,,
Zfp317,27629.0,,
Fgf2,61762.0,,
Vipas39,27388.0,,
Sdcbp,42773.0,protein_coding,chr4
Zfp865,16392.0,protein_coding,chr7
Pim3,3540.0,protein_coding,chr15
Cnot11,11897.0,,
Fastkd1,26701.0,,
Bcat2,19558.0,protein_coding,chr7
Dclre1c,39999.0,protein_coding,chr2
Cyp2j6,37523.0,protein_coding,chr4
Cyfip1,90857.0,protein_coding,chr7
Kcnh7,490873.0,protein_coding,chr2
Akt1s1,6430.0,protein_coding,chr7
Zrsr2,23218.0,,
Cstf1,11767.0,,
Ostm1,118637.0,,
Nnat,2444.0,,
Parp2,13460.0,,
Med20,12836.0,,
A430033K04Rik,29555.0,,
Polr2h,4602.0,protein_coding,chr16
Fah,21563.0,protein_coding,chr7
Ddx3x,13082.0,,
Rtn2,13536.0,protein_coding,chr7
Caml,9406.0,,
Tmem44,38987.0,,
Znhit1,5857.0,,
2610044O15Rik8,18052.0,,
Akr1a1,15170.0,,
Tsc22d4,22720.0,protein_coding,chr5
Ankrd13a,31523.0,protein_coding,chr5
A730081D07Rik,44737.0,,
Lzts2,12697.0,,
Rft1,36957.0,,
Nkrf,15359.0,,
Mgat4b,24213.0,,
Med28,9047.0,,
Gm16894,9623.0,,
Fbxo9,27566.0,,
Pank1,72515.0,,
Phlda1,2359.0,,
Tor1aip2,33458.0,,
Wnk3,122074.0,,
Zfpl1,4194.0,protein_coding,chr19
Atxn3,39345.0,protein_coding,chr12
Lekr1,165127.0,,
Ankrd54,9799.0,,
Stard3,22744.0,protein_coding,chr11
Rps4x,4453.0,,
Dedd2,20700.0,protein_coding,chr7
Dnah9,337269.0,protein_coding,chr11
Slx4ip,180732.0,protein_coding,chr2
Maml1,36677.0,,
Nxpe3,55332.0,protein_coding,chr16
Ormdl3,6112.0,,
Timm17b,8994.0,,
Rnf34,21243.0,protein_coding,chr5
Zfp385a,26198.0,,
Tmem231,21870.0,,
Alg6,47796.0,protein_coding,chr4
Naca,13062.0,,
Eif2b5,10506.0,,
Tab1,28580.0,protein_coding,chr15
Tmbim6,17167.0,,
Hectd3,9960.0,,
Supv3l1,20529.0,,
Stx8,240955.0,,
Mns1,24014.0,,
Psmb7,56051.0,,
2610021A01Rik,29303.0,protein_coding,chr7
Ttc26,46178.0,,
Atrip,16191.0,protein_coding,chr9
2610027K06Rik,40562.0,,
Myg1,6430.0,,
Mtor,109072.0,protein_coding,chr4
Polr3a,38362.0,,
Gpr85,5484.0,,
Tmco1,25600.0,,
Tm9sf1,7841.0,,
Smpd1,4029.0,,
Mettl6,21462.0,,
Slc35b3,28739.0,,
Uba1,24853.0,,
Tbkbp1,15324.0,protein_coding,chr11
Cant1,12797.0,,
Rplp0,4260.0,,
Glt8d2,40217.0,,
Guf1,19050.0,,
D330023K18Rik,5834.0,,
Zbtb14,8149.0,,
Gm11266,39276.0,,
Zbtb7a,17775.0,protein_coding,chr10
Slc9a1,53996.0,protein_coding,chr4
Tbc1d17,14456.0,,
Arpc3,22306.0,protein_coding,chr5
Lrsam1,36398.0,protein_coding,chr2
Tmem87b,36143.0,,
Hpgd,26458.0,,
Eogt,39158.0,,
Cap1,27009.0,protein_coding,chr4
Lpin2,67257.0,,
Wdpcp,326754.0,protein_coding,chr11
Dmc1,43612.0,,
Clybl,220530.0,protein_coding,chr14
Rnd3,18673.0,protein_coding,chr2
Gas5,4117.0,,
4921507P07Rik,23330.0,,
Ctsf,5788.0,,
Rnf126,8437.0,protein_coding,chr10
Rbm17,18716.0,,
Gm15997,48974.0,processed_transcript,chr5
Sf3b6,10115.0,protein_coding,chr12
Thyn1,7626.0,,
Hist3h2ba,,protein_coding,chr11
Spsb3,5509.0,,
Ddx41,6248.0,,
C920021L13Rik,17571.0,protein_coding,chr3
Slc39a9,39459.0,,
U2af1l4,2064.0,protein_coding,chr7
Pdlim5,156106.0,,
Gpr108,13811.0,protein_coding,chr17
Srd5a1,37993.0,,
0610030E20Rik,5831.0,,
Rabgef1,42544.0,,
Bcl2l1,51060.0,,
Pdlim7,17881.0,protein_coding,chr13
Gm28320,2272.0,,
Tmem184b,42885.0,protein_coding,chr15
Chchd4,11374.0,,
Pstk,23341.0,,
Wasf2,69251.0,,
Slc25a30,26920.0,,
Camkmt,368036.0,,
Dap3,30378.0,,
Abca8b,63655.0,,
Mrps36,8704.0,protein_coding,chr13
Cald1,176973.0,,
Zswim4,26377.0,,
2900076A07Rik,7948.0,,
L2hgdh,34440.0,,
Gm26827,63606.0,lincRNA,chr7
Prpf40b,21931.0,protein_coding,chr15
Lin37,4397.0,protein_coding,chr7
Cntrl,69330.0,,
Ero1lb,45522.0,,
Wdr45,13873.0,,
Utp6,30069.0,protein_coding,chr11
Dcp1b,46363.0,,
Ccsap,19378.0,protein_coding,chr8
4930595D18Rik,24641.0,protein_coding,chr12
Gm15398,125776.0,lincRNA,chr10
Kdm1b,41780.0,,
Zbtb17,23276.0,protein_coding,chr4
Fbxl7,355121.0,,
Zmynd12,44630.0,protein_coding,chr4
Opcml,1134635.0,protein_coding,chr9
Alas1,15199.0,,
Uap1,33019.0,,
Galnt3,42228.0,,
Imp3,,protein_coding,chr9
Mrpl2,3910.0,protein_coding,chr17
Dhx33,20346.0,,
Zfp282,31281.0,,
Hunk,113540.0,,
Robo3,17577.0,,
Sdk1,974096.0,,
Slc39a14,47956.0,protein_coding,chr14
Ltbp1,386944.0,protein_coding,chr17
Akap5,9262.0,,
9330179D12Rik,63022.0,,
Frmd3,188772.0,protein_coding,chr4
Zfp85,7428.0,,
Aarsd1,10776.0,protein_coding,chr11
Nr2c2,82904.0,,
Creld2,7037.0,,
Mpp5,91807.0,,
Zbtb44,45241.0,,
Alg9,68523.0,,
Armcx1,3954.0,,
5430405H02Rik,18612.0,,
Tsr2,9449.0,,
AU041133,25052.0,,
Gm26879,7273.0,,
Plekhj1,2527.0,protein_coding,chr10
Sap30l,8580.0,,
Mfsd1,21496.0,,
Polr2e,3846.0,protein_coding,chr10
Rpl10a,2562.0,protein_coding,chr17
Chrm2,140330.0,protein_coding,chr6
Snx9,90625.0,protein_coding,chr17
Dnpep,10094.0,,
Zfp958,17064.0,,
Mipol1,266772.0,protein_coding,chr12
BC002059,22618.0,,
