chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr6,126740388,126740889,-0.3055120502368695,chr6,126706329,126742674,ENSMUSG00000038077.7,-,Kcna6,protein_coding,4.39688822219518,3.23294273289336,3.56924653703638
chr6,126740388,126740889,-0.3055120502368695,chr6,126716684,126743601,ENSMUSG00000097596.1,+,Gm26673,lincRNA,4.39688822219518,3.23294273289336,3.56924653703638
chr3,157924338,157924839,-0.4141489145916185,chr3,157892248,157927077,ENSMUSG00000028179.11,-,Cth,protein_coding,4.52116097140931,3.88606247691222,3.40323507019747
chr3,157924338,157924839,-0.4141489145916185,chr3,157923269,157929147,ENSMUSG00000028177.9,+,1810013D15Rik,antisense,4.52116097140931,3.88606247691222,3.40323507019747
chr5,117356550,117357051,-0.2798918618623384,chr5,117317266,117357005,ENSMUSG00000066894.10,+,Vsig10,protein_coding,10.7643871819287,10.2648653101631,8.90532939971534
chr5,117356550,117357051,-0.2798918618623384,chr5,117355304,117380601,ENSMUSG00000029364.11,+,Wsb2,protein_coding,10.7643871819287,10.2648653101631,8.90532939971534
chr10,122807021,122807522,-0.3515044361927755,chr10,122676762,122947795,ENSMUSG00000034613.8,+,Ppm1h,protein_coding,6.5864557083489,5.42089387535654,5.18192935775713
chr3,61363109,61363610,-0.3215243682255007,chr3,61359638,61370430,ENSMUSG00000036894.3,+,Rap2b,protein_coding,9.90039568739237,7.93540488982915,7.95669244635019
chr3,61363109,61363610,-0.3215243682255007,chr3,61360250,61367951,ENSMUSG00000053706.2,-,B430305J03Rik,protein_coding,9.90039568739237,7.93540488982915,7.95669244635019
chr3,61363109,61363610,-0.3215243682255007,chr3,61356549,61363897,ENSMUSG00000103473.1,-,RP23-390C13.3,antisense,9.90039568739237,7.93540488982915,7.95669244635019
chr16,91225632,91226133,-0.4212850958732476,chr16,91223550,91230677,ENSMUSG00000039830.8,+,Olig2,protein_coding,5.72838196377514,4.78954478947164,4.2925822139773
chr2,156223394,156223895,-0.2819312351308684,chr2,156194466,156311952,ENSMUSG00000038116.12,+,Phf20,protein_coding,7.8824429501534,6.89041329939897,6.51002109246834
chr13,105249504,105250005,-0.3403610102383559,chr13,105147352,105273039,ENSMUSG00000021720.10,-,Rnf180,protein_coding,9.08966394251924,8.38170338157537,7.20964084557514
chr6,93792822,93793323,-0.3273553821173245,chr6,93791772,93795877,ENSMUSG00000088627.1,+,Gm23035,snRNA,6.37341670969611,5.29026992655277,5.09892362433768
chr6,93792822,93793323,-0.3273553821173245,chr6,93673455,94285322,ENSMUSG00000045095.12,-,Magi1,protein_coding,6.37341670969611,5.29026992655277,5.09892362433768
chr2,101953066,101953567,-0.3236710355858477,chr2,101948203,102188385,ENSMUSG00000048058.13,-,Ldlrad3,protein_coding,7.06579345531769,4.82220077667258,5.66810579635677
chr11,9010421,9010922,-0.3857689558959897,chr11,8991137,9013191,ENSMUSG00000020413.7,-,Hus1,protein_coding,7.51554245247359,6.37880283325087,5.77482745361035
chr1,139346003,139346504,-0.4545608958934373,chr1,139196254,139379076,ENSMUSG00000063681.10,-,Crb1,protein_coding,4.63359822069828,4.22350767798863,3.39137710828041
chr6,128031017,128031518,-0.4892936112948484,chr6,127959396,128145594,ENSMUSG00000030352.10,-,Tspan9,protein_coding,5.7402174637003,4.5282968918641,4.10285482330427
chr1,156003433,156003934,-0.4849925028468293,chr1,156002599,156038480,ENSMUSG00000026466.12,-,Tor1aip1,protein_coding,5.57452046474813,5.0399073580122,3.99613316605069
chr2,37703802,37704303,-0.3143023488854467,chr2,37481228,37705859,ENSMUSG00000026915.12,-,Strbp,protein_coding,5.14252471747996,4.66980616973485,4.15028667097253
chr2,71719638,71720139,-0.3785621035813502,chr2,71717417,71732966,ENSMUSG00000064263.6,+,Gm1631,lincRNA,11.2200539290472,8.8824285186565,8.66817016137406
chr4,33923721,33924222,-0.37943774011662,chr4,33922593,33950831,ENSMUSG00000044288.6,+,Cnr1,protein_coding,4.4442302218958,3.69012655370656,3.4269509940316
chr8,16326145,16326646,-0.4646497135170213,chr8,15890537,17537586,ENSMUSG00000060924.10,-,Csmd1,protein_coding,4.63359822069828,4.72423281506975,3.36766118444628
chr13,24268239,24268740,-0.2776605052511804,chr13,24010344,24282795,ENSMUSG00000021338.13,-,Lrrc16a,protein_coding,18.3982846336538,15.1523780612376,15.2493390253448
chr2,105669469,105669970,-0.3373661594325198,chr2,105666900,105699364,ENSMUSG00000027168.17,+,Pax6,protein_coding,9.62226143915122,8.45790068504424,7.64838543650652
chr2,105669469,105669970,-0.3373661594325198,chr2,105534080,105672330,ENSMUSG00000086029.3,-,Pax6os1,antisense,9.62226143915122,8.45790068504424,7.64838543650652
chr11,24080871,24081372,-0.3114586191477109,chr11,24076056,24176123,ENSMUSG00000000861.11,+,Bcl11a,protein_coding,11.4271751777374,8.78446055705367,9.24921029531021
chr6,28842833,28843334,-0.3143667165315758,chr6,28473139,28937162,ENSMUSG00000001424.10,+,Snd1,protein_coding,7.92978494985402,7.29317047487727,6.40329943521476
chr8,84698893,84699394,-0.3557232748219843,chr8,84684307,84701808,ENSMUSG00000001909.11,+,Trmt1,protein_coding,6.37933445965868,5.45354986255748,5.00405992900116
chr8,84698893,84699394,-0.3557232748219843,chr8,84697876,84802344,ENSMUSG00000001911.12,-,Nfix,protein_coding,6.37933445965868,5.45354986255748,5.00405992900116
chr12,36095096,36095597,-0.4808448564528368,chr12,36089846,36158825,ENSMUSG00000020547.4,-,Bzw2,protein_coding,5.27863296661924,3.78809451530939,3.7945478134606
chr7,81059345,81059846,-0.434127952463381,chr7,81055600,81107612,ENSMUSG00000038763.11,+,Alpk3,protein_coding,4.98274546849036,3.80986517344335,3.69968411812408
chr7,81059345,81059846,-0.434127952463381,chr7,81057113,81068307,ENSMUSG00000085194.1,+,Gm16012,processed_transcript,4.98274546849036,3.80986517344335,3.69968411812408
chr8,40925925,40926426,-0.3550113416661333,chr8,40924212,40992785,ENSMUSG00000031595.9,+,Pdgfrl,protein_coding,6.99478045576676,6.61828007272445,5.4902363676008
chr15,78173560,78174061,-0.2539985847713385,chr15,78157465,78176108,ENSMUSG00000016637.6,-,Ift27,protein_coding,16.2560591472007,14.89113016363,13.6959460142093
chr2,145530793,145531294,-0.2720748944446257,chr2,145165754,145644166,ENSMUSG00000063873.6,+,Slc24a3,protein_coding,25.1504373409549,20.627698581929,20.9293027836186
chr2,131269522,131270023,-0.4316030843609484,chr2,131260495,131301188,ENSMUSG00000037514.13,+,Pank2,protein_coding,4.59217397096024,3.61392925023769,3.41509303211454
chr6,115927735,115928236,-0.341464702137742,chr6,115851470,115928699,ENSMUSG00000030323.9,+,Ift122,protein_coding,9.5749194394506,8.62118062104895,7.5890956269212
chr1,191183296,191183797,-0.2535017267373172,chr1,191168296,191220039,ENSMUSG00000026628.9,-,Atf3,protein_coding,9.14884144214501,7.78301028289142,7.70767524609184
chr19,45016713,45017214,-0.2759268120288898,chr19,45013176,45029104,ENSMUSG00000035342.9,+,Lzts2,protein_coding,8.8352006941284,8.34904739437443,7.32822046474578
chr3,133543627,133544128,-0.3338616920952686,chr3,133461679,133546390,ENSMUSG00000040943.8,-,Tet2,protein_coding,5.36148146609533,4.1255397163858,4.26886629014317
chr2,150903923,150904424,-0.2866191350380436,chr2,150903400,150933280,ENSMUSG00000027454.6,+,Gins1,protein_coding,5.56268496482297,4.89839808014145,4.57717329998685
chr2,150903923,150904424,-0.2866191350380436,chr2,150830493,150906741,ENSMUSG00000032046.11,-,Abhd12,protein_coding,5.56268496482297,4.89839808014145,4.57717329998685
chr14,64146635,64147136,-0.2733616649185007,chr14,64120623,64457903,ENSMUSG00000054733.8,-,Msra,protein_coding,6.75215270730107,5.87807769616974,5.60881598677145
chr10,64084317,64084818,-0.386064620420211,chr10,63428098,65005667,ENSMUSG00000060843.7,+,Ctnna3,protein_coding,3.66308722683555,2.87372687368298,2.81033697434426
chr10,64084317,64084818,-0.386064620420211,chr10,63926472,64092277,ENSMUSG00000042846.8,-,Lrrtm3,protein_coding,3.66308722683555,2.87372687368298,2.81033697434426
chr13,104947895,104948396,-0.2918907079047425,chr13,104945153,105056930,ENSMUSG00000021719.8,-,Rgs7bp,protein_coding,13.5694006641905,11.4187101912631,11.1346262401234
chr2,91291273,91291774,-0.2586930962891647,chr2,91273068,91446704,ENSMUSG00000040591.14,-,1110051M20Rik,protein_coding,22.067289610452,19.1146378416186,18.5339944763716
chr11,62997520,62998021,-0.4228696213227098,chr11,62988453,63006134,ENSMUSG00000087604.3,-,Cdrt4os1,antisense,4.62768047073571,3.65747056650562,3.4625248797828
chr2,79774391,79774892,-0.4898512730736294,chr2,79705780,79820496,ENSMUSG00000034683.8,+,Ppp1r1c,protein_coding,5.11293596766707,3.8969478059792,3.65225227045583
chr14,63606103,63606604,-0.2546311362124719,chr14,63600524,63609372,ENSMUSG00000087652.1,-,Gm15918,antisense,15.3624789028515,13.9876478510706,12.9370364515172
chr14,63606103,63606604,-0.2546311362124719,chr14,63604503,63822809,ENSMUSG00000035067.9,+,Xkr6,protein_coding,15.3624789028515,13.9876478510706,12.9370364515172
chr17,72988939,72989440,-0.3874467000349004,chr17,72985798,72989904,ENSMUSG00000095729.1,+,Gm23649,snRNA,6.95335620602871,5.2140726230839,5.33608286267897
chr2,21141861,21142362,-0.3812965887428696,chr2,21042808,21143954,ENSMUSG00000086821.3,-,Gm13377,unprocessed_pseudogene,6.04794046175434,5.39912321722258,4.6601790334063
chr9,110051118,110051619,-0.4274778187346931,chr9,109976869,110083742,ENSMUSG00000103508.1,+,Map4,protein_coding,6.30832146010775,5.34469657188767,4.70761088107456
chr9,110051118,110051619,-0.4274778187346931,chr9,109929458,110085946,ENSMUSG00000032479.11,+,Map4,protein_coding,6.30832146010775,5.34469657188767,4.70761088107456
chr2,65218274,65218775,-0.2752807785834015,chr2,65086339,65241403,ENSMUSG00000034903.14,-,Cobll1,protein_coding,17.3685961401653,14.9890981252328,14.4192816911503
chr5,108694597,108695098,-0.2837339281567323,chr5,108692229,108708950,ENSMUSG00000008090.10,+,Fgfrl1,protein_coding,10.7643871819287,11.0486090029857,8.88161347588121
chr13,42096028,42096529,-0.354403491749134,chr13,42050021,42187026,ENSMUSG00000021366.7,+,Hivep1,protein_coding,4.50340772152158,4.61537952439994,3.53367265128518
chr18,47256287,47256788,-0.4034936654036606,chr18,47233598,47370870,ENSMUSG00000019647.12,-,Sema6a,protein_coding,4.16017822369207,3.39622266889807,3.15421786993912
chr19,32387761,32388262,-0.2715445191488184,chr19,32387216,32393184,ENSMUSG00000097787.1,+,2700046G09Rik,lincRNA,9.56308393952545,9.55731892080932,7.95669244635019
chr19,32387761,32388262,-0.2715445191488184,chr19,32120727,32391714,ENSMUSG00000040451.13,-,Sgms1,protein_coding,9.56308393952545,9.55731892080932,7.95669244635019
chr2,150806320,150806821,-0.3807259130541685,chr2,150784735,150833758,ENSMUSG00000033059.7,+,Pygb,protein_coding,8.042222199143,6.97749593193482,6.20171408262467
chr9,88327250,88327751,-0.352332509954022,chr9,88325197,88374092,ENSMUSG00000032420.7,+,Nt5e,protein_coding,8.89437819375418,6.87952797033199,6.99619753106798
chr5,38499221,38499722,-0.311082970679986,chr5,38347273,38505143,ENSMUSG00000005107.9,-,Slc2a9,protein_coding,14.6878554071177,12.7249496793008,11.8935358028156
chr14,27039250,27039751,-0.2823278772168736,chr14,27037001,27109286,ENSMUSG00000040717.5,+,Il17rd,protein_coding,7.1959839544944,5.93250434150465,5.94083892044925
chr2,84831900,84832401,-0.4393180359975794,chr2,84824997,84832213,ENSMUSG00000027076.6,+,Timm10,protein_coding,5.86449021291443,4.90928340920843,4.34001406164556
chr7,118936784,118937285,-0.327670512165481,chr7,118853760,118974652,ENSMUSG00000073856.6,+,Iqck,protein_coding,13.0072144177456,10.5696545240386,10.4112905631825
chr16,96620330,96620831,-0.5097768445704264,chr16,96590079,97172752,ENSMUSG00000050272.9,-,Dscam,protein_coding,5.08334721785418,4.582723537199,3.58110449895344
chr13,56781021,56781522,-0.3450544288249726,chr13,56771113,56897789,ENSMUSG00000021541.9,-,Trpc7,protein_coding,5.37331696602049,5.01813669987824,4.24515036630905
chr2,148870811,148871312,-0.2991583785209881,chr2,148869722,148877692,ENSMUSG00000027447.6,-,Cst3,protein_coding,10.2850494349599,9.7967961602829,8.39543703728157
chr13,5860565,5861066,-0.2656333953194156,chr13,5859489,5872393,ENSMUSG00000000078.6,+,Klf6,protein_coding,8.68725694506396,7.59795968875274,7.2570726932434
chr17,8177094,8177595,-0.4837297834868596,chr17,8163501,8198804,ENSMUSG00000069135.7,+,Fgfr1op,protein_coding,3.95305697500186,3.0914334550226,2.83405289817838
chr4,87901071,87901572,-0.3307606636173019,chr4,87767925,88035364,ENSMUSG00000028496.13,-,Mllt3,protein_coding,7.33800995359626,5.93250434150465,5.8578331870298
chr9,99388733,99389234,-0.3722486507217231,chr9,99383420,99439381,ENSMUSG00000032470.12,-,Mras,protein_coding,12.681565141963388,14.120435225511502,12.4001348385078
chr13,89606691,89607192,-0.3435598919056756,chr13,89538636,89613832,ENSMUSG00000021613.8,+,Hapln1,protein_coding,7.37351645337172,6.43322947858577,5.83411726319567
chr1,190797101,190797602,-0.4174515372644616,chr1,190698202,190913770,ENSMUSG00000089872.6,-,Rps6kc1,protein_coding,4.84663721935108,4.80043011853862,3.64039430853876
chr5,103778481,103778982,-0.2850434273387349,chr5,103690374,103857322,ENSMUSG00000029313.14,+,Aff1,protein_coding,13.7350976631427,11.9303206574112,11.3243536307965
chr13,53142161,53142662,-0.342797166516042,chr13,53107312,53288124,ENSMUSG00000021464.10,-,Ror2,protein_coding,11.1845474292717,9.67705754054611,8.85789755204708
chr14,45590926,45591427,-0.2974599348087089,chr14,45585740,45600512,ENSMUSG00000085913.1,+,Gm15601,antisense,10.6933741823778,10.0036174125555,8.73931793287644
chr14,45590926,45591427,-0.2974599348087089,chr14,45591174,45660143,ENSMUSG00000037697.14,-,Ddhd1,protein_coding,10.6933741823778,10.0036174125555,8.73931793287644
chr2,156976613,156977114,-0.3075595756140551,chr2,156925345,156994056,ENSMUSG00000027634.10,-,Ndrg3,protein_coding,9.52757743974998,8.4796713431782,7.73139116992597
chr1,23764708,23765209,-0.4105608547276617,chr1,23759753,23851158,ENSMUSG00000026156.8,+,B3gat2,protein_coding,6.75215270730107,6.09578427750936,5.09892362433768
chr4,20007791,20008292,-0.3357916597941888,chr4,20005938,20032785,ENSMUSG00000073988.9,+,Ttpa,protein_coding,7.9889624494798,7.24962915860935,6.3558675875465
chr2,16523237,16523738,-0.5150437928805773,chr2,16354304,16757839,ENSMUSG00000026748.9,+,Plxdc2,protein_coding,5.67512221411195,4.06022774198391,3.98427520413363
chr6,50412037,50412538,-0.4890881160685822,chr6,50291330,50458201,ENSMUSG00000029822.11,-,Osbpl3,protein_coding,4.66318697051117,3.76632385717543,3.33208729869509
chr6,90534545,90535046,-0.3059638755401979,chr6,90484427,90602203,ENSMUSG00000030088.11,+,Aldh1l1,protein_coding,8.37953394700992,7.20608784234142,6.80647014039495
chr1,63935222,63935723,-0.3606949655061782,chr1,63915848,63937932,ENSMUSG00000082373.2,+,Gm13754,unitary_pseudogene,3.29618672915574,2.54716700167355,2.57317773600297
chr6,40005932,40006433,-0.4650355044979699,chr6,39871271,40257150,ENSMUSG00000057716.6,+,Tmem178b,protein_coding,5.04192296811614,4.31059031052448,3.66411023237289
chr6,125572195,125572696,-0.2873814955654353,chr6,125544774,125688679,ENSMUSG00000001930.13,+,Vwf,protein_coding,8.24342569787064,7.11900520980557,6.78275421656082
chr12,69197777,69198278,-0.2743306682801433,chr12,69195211,69201868,ENSMUSG00000097061.1,+,9330151L19Rik,protein_coding,6.79949470700169,6.71624803432728,5.64438987252264
chr12,69197777,69198278,-0.2743306682801433,chr12,69187087,69200429,ENSMUSG00000020973.7,-,Dnaaf2,protein_coding,6.79949470700169,6.71624803432728,5.64438987252264
chr17,86227360,86227861,-0.3160765291075639,chr17,86165785,86659919,ENSMUSG00000045038.10,+,Prkce,protein_coding,10.8176469315919,9.44846563013951,8.72745997095938
chr2,20943972,20944473,-0.4671672968911097,chr2,20845919,20970881,ENSMUSG00000036591.11,-,Arhgap21,protein_coding,8.60440844558787,6.7053627052603,6.24914593029292
chr10,8748969,8749470,-0.2534305359747695,chr10,8720219,8888070,ENSMUSG00000015305.5,-,Sash1,protein_coding,12.8888594184941,10.0471587288235,10.861893116031
chr12,71055582,71056083,-0.3495331420548943,chr12,71013990,71100592,ENSMUSG00000048118.13,+,Arid4a,protein_coding,6.39708770954642,5.78010973456691,5.03963381475236
chr2,173658872,173659373,-0.2745975621928254,chr2,173577320,173661640,ENSMUSG00000055897.9,-,Ppp4r1l-ps,transcribed_unprocessed_pseudogene,6.0301872118666,5.56240315322729,5.00405992900116
chr2,173658872,173659373,-0.2745975621928254,chr2,173657760,173709343,ENSMUSG00000027519.6,+,Rab22a,protein_coding,6.0301872118666,5.56240315322729,5.00405992900116
chr7,34734283,34734784,-0.3689070172179587,chr7,34672468,34814711,ENSMUSG00000060402.6,-,Chst8,protein_coding,11.586954426727,8.59940996291499,9.01205105696892
chr15,66285548,66286049,-0.4817006082513825,chr15,66284917,66292243,ENSMUSG00000099054.1,+,Gm27242,antisense,4.40872372212033,2.88461220274997,3.16607583185619
chr15,66285548,66286049,-0.4817006082513825,chr15,65984387,66288224,ENSMUSG00000056258.8,-,Kcnq3,protein_coding,4.40872372212033,2.88461220274997,3.16607583185619
chr8,44957002,44957503,-0.2844436248378748,chr8,44933447,45054257,ENSMUSG00000070047.8,+,Fat1,protein_coding,8.65766819525107,7.71769830848953,7.13849307407275
chr4,63215877,63216378,-0.2816932011039728,chr4,63212004,63336991,ENSMUSG00000045672.11,+,Col27a1,protein_coding,3.45004822818276,4.04934241291693,2.84591086009545
chr4,118409037,118409538,-0.2749692101488321,chr4,118407337,118417782,ENSMUSG00000006392.12,+,Med8,protein_coding,16.4513448959658,15.3156579972423,13.6603721284582
chr4,118409037,118409538,-0.2749692101488321,chr4,118360743,118411273,ENSMUSG00000033253.14,-,Szt2,protein_coding,16.4513448959658,15.3156579972423,13.6603721284582
chr12,26387510,26388011,-0.3469657752922226,chr12,26304797,26417256,ENSMUSG00000020642.8,-,Rnf144a,protein_coding,8.26117894775837,7.33671179114519,6.5218790543854
chr12,35534815,35535316,-0.4418217840627599,chr12,35495974,35537038,ENSMUSG00000019256.13,-,Ahr,protein_coding,7.28475020393306,5.56240315322729,5.38351471034722
chr9,92457488,92457989,-0.26352054192721,chr9,92455373,92494456,ENSMUSG00000032377.8,+,Plscr4,protein_coding,10.7703049318913,9.31784168133574,9.01205105696892
chr12,98562327,98562828,-0.5811837972205879,chr12,98431994,98579940,ENSMUSG00000033854.9,-,Kcnk10,protein_coding,3.98264572481474,2.74310292487921,2.66804143133948
chr6,32261257,32261758,-0.2521295186196331,chr6,32142268,32590192,ENSMUSG00000029765.11,-,Plxna4,protein_coding,19.1853453786767,16.1320576772658,16.1861180167929
chr8,79350161,79350662,-0.3166718529786232,chr8,79336395,79401518,ENSMUSG00000031681.10,-,Smad1,protein_coding,9.76428743825309,8.90419917679046,7.87368671293074
chr3,45381324,45381825,-0.3739007117621115,chr3,45376398,45437623,ENSMUSG00000049100.11,+,Pcdh10,protein_coding,9.8724370640433,7.906945156242081,9.56000548113368
chr3,121814360,121814861,-0.3087100294299829,chr3,121756910,121817215,ENSMUSG00000028127.6,-,Abcd3,protein_coding,7.78184120078958,7.41290909461406,6.30843573987825
chr11,115775668,115776169,-0.3151367518287563,chr11,115763433,115801366,ENSMUSG00000020747.13,+,2310067B10Rik,protein_coding,8.82928294416582,8.14222614210179,7.12663511215569
chr9,65015974,65016475,-0.3461166032901809,chr9,64984985,65023717,ENSMUSG00000033629.5,-,Ptplad1,protein_coding,3.53289672765884,3.39622266889807,2.78662105051013
chr14,27332301,27332802,-0.2989791441714375,chr14,27236039,27405904,ENSMUSG00000021895.9,+,Arhgef3,protein_coding,10.67562093249,9.53554826267536,8.71560200904231
chr4,84545248,84545749,-0.3451167787484667,chr4,84273095,84677275,ENSMUSG00000028487.14,-,Bnc2,protein_coding,8.3854516969725,7.15166119700652,6.62860071163898
chr10,61380063,61380564,-0.332236093166503,chr10,61317657,61385523,ENSMUSG00000020092.8,-,Pald1,protein_coding,6.9296852061784,6.46588546578671,5.525810253352
chr3,127130628,127131129,-0.368521600856763,chr3,126919606,127501259,ENSMUSG00000032826.12,-,Ank2,protein_coding,8.17241269831971,7.46733573994897,6.3558675875465
chr6,4003922,4004423,-0.3704541588253448,chr6,4001943,4010445,ENSMUSG00000032766.8,+,Gng11,protein_coding,7.02436920557964,5.75833907643295,5.45466248184961
chr7,142375512,142376013,-0.3281256494203691,chr7,142369148,142390038,ENSMUSG00000007891.11,-,Ctsd,protein_coding,8.89437819375418,7.35848244927916,7.11477715023862
chr7,142375512,142376013,-0.3281256494203691,chr7,142323837,142375753,ENSMUSG00000045777.10,-,Ifitm10,protein_coding,8.89437819375418,7.35848244927916,7.11477715023862
chr2,181219780,181220281,-0.2930652481354129,chr2,181214727,181219799,ENSMUSG00000083993.1,+,Gm14398,processed_pseudogene,7.90019620004113,8.03337285143198,6.47444720671715
chr2,181219780,181220281,-0.2930652481354129,chr2,181218013,181224854,ENSMUSG00000047841.8,+,BC051628,protein_coding,7.90019620004113,8.03337285143198,6.47444720671715
chr14,25725066,25725567,-0.2679948820129209,chr14,25709642,25771039,ENSMUSG00000055538.7,-,Zcchc24,protein_coding,25.2924633400568,23.3816868358752,21.1071722123746
chr6,46870250,46870751,-0.5226062833165362,chr6,45058061,47303369,ENSMUSG00000039419.12,+,Cntnap2,protein_coding,6.70481070760045,4.02757175478297,4.68389495724043
chr10,40437760,40438261,-0.4329949754876202,chr10,40347308,40485818,ENSMUSG00000038481.8,+,Cdk19,protein_coding,6.49177170894766,5.10521933241409,4.8261905002452
chr10,119830401,119830902,-0.4576388288774334,chr10,119823204,119854390,ENSMUSG00000085418.1,-,Grip1os1,antisense,4.87030821920139,3.36356668169713,3.55738857511931
chr10,119830401,119830902,-0.4576388288774334,chr10,119452034,120089261,ENSMUSG00000034813.12,+,Grip1,protein_coding,4.87030821920139,3.36356668169713,3.55738857511931
chr14,101510501,101511002,-0.4898457866962943,chr14,101440360,101611191,ENSMUSG00000033083.12,-,Tbc1d4,protein_coding,5.03008746819098,4.50652623373013,3.5929624608705
chr3,19138865,19139366,-0.2842536309868804,chr3,19129402,19165065,ENSMUSG00000027599.9,-,Armc1,protein_coding,21.9015926114998,18.5486007301356,18.0715339616061
chr4,110242867,110243368,-0.5391577808790347,chr4,110201722,110353909,ENSMUSG00000028546.13,-,Elavl4,protein_coding,7.2834698111711145,7.001656921323902,4.372007574625834
chr4,144907261,144907762,-0.2886822676776185,chr4,144890827,144930209,ENSMUSG00000066026.10,+,Dhrs3,protein_coding,16.9543536427849,14.4774876590847,13.9449632144677
chr8,121898602,121899103,-0.3133528392634593,chr8,121879150,121909694,ENSMUSG00000040010.10,-,Slc7a5,protein_coding,8.59849069562529,7.29317047487727,6.94876568339972
chr8,121898602,121899103,-0.3133528392634593,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,8.59849069562529,7.29317047487727,6.94876568339972
chr6,14900431,14900932,-0.4774237834876755,chr6,14899349,15443977,ENSMUSG00000029563.12,+,Foxp2,protein_coding,5.98876296212856,4.8113154476056,4.31629813781143
chr2,61597626,61598127,-0.2784135000442836,chr2,61576585,61656171,ENSMUSG00000064289.11,+,Tank,protein_coding,29.0383990663684,23.8606413148224,24.0598047297236
chr7,4498184,4498685,-0.3614968371680938,chr7,4479520,4503680,ENSMUSG00000019254.12,-,Ppp1r12c,protein_coding,11.212628754789005,8.055787078396765,12.104910663501945
chr2,59784051,59784552,-0.4971855104037189,chr2,59610042,59848149,ENSMUSG00000035168.12,+,Tanc1,protein_coding,4.63951597066086,3.24382806196034,3.2965134129439
chr5,138441713,138442214,-0.3496260561051665,chr5,138439468,138462694,ENSMUSG00000036898.12,+,Zfp157,protein_coding,4.30812197275651,4.11465438731882,3.39137710828041
chr2,156353057,156353558,-0.4471373265455294,chr2,156310299,156377638,ENSMUSG00000038085.9,+,Cnbd2,protein_coding,4.72236447013695,3.76632385717543,3.47438284169986
chr5,28165312,28165813,-0.3193002464205739,chr5,28163694,28174166,ENSMUSG00000039095.8,+,En2,protein_coding,6.91193195629067,4.55006754999806,5.56138413910319
chr1,45794601,45795102,-0.3632680842680907,chr1,45793166,45825619,ENSMUSG00000025995.12,+,Wdr75,protein_coding,7.79367670071474,7.78301028289142,6.08313446345402
chr4,120701113,120701614,-0.3088625722906729,chr4,120694138,120750612,ENSMUSG00000028631.7,-,Kcnq4,protein_coding,10.7052096823029,8.24019410370462,8.68002812329112
chr2,160925149,160925650,-0.3023887248942456,chr2,160923541,160928648,ENSMUSG00000087147.1,-,Gm14228,lincRNA,7.13680645486862,5.33381124282069,5.81040133936154
chr18,72348614,72349115,-0.3257397334969903,chr18,71256738,72353069,ENSMUSG00000060534.11,-,Dcc,protein_coding,4.50340772152158,4.03845708384995,3.60482042278757
chr8,121811865,121812366,-0.3390128230167148,chr8,121794313,121831569,ENSMUSG00000040263.12,-,Klhdc4,protein_coding,9.03640419285604,7.19520251327444,7.17406695982394
chr8,121811865,121812366,-0.3390128230167148,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,9.03640419285604,7.19520251327444,7.17406695982394
chrX,155215678,155216179,-0.3571398698829933,chrX,155211132,155218449,ENSMUSG00000025283.11,-,Sat1,protein_coding,6.79357695703912,5.4426645334905,5.3242249007619
chr13,43560970,43561471,-0.3303873270797189,chr13,43536412,43562191,ENSMUSG00000021371.4,-,Mcur1,protein_coding,8.07772869891846,8.00071686423104,6.45073128288302
chr10,99261060,99261561,-0.2862550245912044,chr10,99261231,99269488,ENSMUSG00000019960.7,+,Dusp6,protein_coding,14.0487384111593,11.6799580888706,11.5733708310548
chr16,85115819,85116320,-0.5526228667773042,chr16,84952440,85175707,ENSMUSG00000022892.10,-,App,protein_coding,5.21945546699347,3.4941906305009,3.56924653703638
chr17,56359857,56360358,-0.2738004930891863,chr17,56324062,56404870,ENSMUSG00000024201.8,+,Kdm4b,protein_coding,9.10741719240697,8.43613002691028,7.56537970308707
chr8,70652885,70653386,-0.4516682978635195,chr8,70644436,70661738,ENSMUSG00000056204.7,-,Pgpep1,protein_coding,4.23710897320558,3.63569990837165,3.10678602227087
chrX,95444158,95444659,-0.3340342812860746,chrX,95418318,95446872,ENSMUSG00000050332.7,-,Amer1,protein_coding,6.9829449558416,5.98693098683955,5.56138413910319
chr16,29398980,29399481,-0.430900724188046,chr16,29393853,29546864,ENSMUSG00000038094.11,-,Atp13a4,protein_coding,8.74051669472716,7.19520251327444,6.51002109246834
chr16,31740217,31740718,-0.3997389020291958,chr16,31661443,31875356,ENSMUSG00000022770.12,+,Dlg1,protein_coding,5.20761996706831,4.13642504545278,3.9605592802995
chr13,105250698,105251199,-0.4760636973795061,chr13,105147352,105273039,ENSMUSG00000021720.10,-,Rnf180,protein_coding,4.32587522264425,3.27648404916128,3.11864398418793
chr18,84092174,84092675,-0.4621062825907253,chr18,84086158,84099514,ENSMUSG00000049090.2,+,Zadh2,protein_coding,11.398427708182268,7.9494056758766405,11.126103038559418
chr11,117345335,117345836,-0.31439279714985,chr11,117197661,117364325,ENSMUSG00000059248.9,+,Sept9,protein_coding,4.83480171942592,4.28881965239051,3.90126947071418
